SW Version,2022.1
Date and Time Started,2023-Jul-17 17:26:48
Date and Time Ended,2023-Jul-17 17:27:04
Scan Name,Scan_3J5D1-0J5D2
Link Settings,
Reset RX After Applying Settings,false
Open Area,16192
Horizontal Opening,161
Horizontal Percentage,63.64
Vertical Opening,113
Vertical Percentage,48.39
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251841,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
112,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251934,0.251841,0.251748,0.251286,0.250706,0.250041,0.251439,0.251501,0.24642,0.243891,0.248174,0.250918,0.251686,0.251872,0.251903,0.251934,0.251841,0.251903,0.251872,0.251872,0.251903,0.251903,0.251872
104,0.250615,0.251686,0.251872,0.251903,0.251872,0.25181,0.251717,0.251594,0.251316,0.2511,0.250059,0.247963,0.245603,0.240821,0.234943,0.226619,0.228771,0.232532,0.215698,0.202677,0.212498,0.222455,0.234493,0.245158,0.249292,0.24962,0.24959,0.248818,0.249353,0.248114,0.24962,0.250614,0.251779
96,0.232461,0.240537,0.246961,0.244795,0.243081,0.242734,0.240975,0.239226,0.236498,0.230568,0.222454,0.213761,0.199023,0.186588,0.175149,0.166971,0.185893,0.183996,0.165746,0.142695,0.154689,0.166813,0.180983,0.203278,0.221801,0.229576,0.231173,0.229108,0.228797,0.227692,0.229646,0.235653,0.244964
88,0.194931,0.203577,0.216314,0.213846,0.211156,0.20937,0.205953,0.198489,0.190977,0.179267,0.16384,0.148076,0.130839,0.116363,0.101238,0.0996767,0.122378,0.130146,0.0855238,0.0585677,0.0932635,0.0999861,0.105322,0.12623,0.150154,0.179307,0.188188,0.190138,0.188694,0.189001,0.191819,0.204914,0.225278
80,0.150964,0.15033,0.150106,0.141514,0.141604,0.138022,0.131819,0.120749,0.104691,0.0865958,0.0668498,0.0499215,0.0360449,0.0260284,0.0185674,0.0110411,0.0198918,0.0461897,0.0161342,0.00388068,0.00684081,0.00916902,0.0117258,0.0206662,0.0406561,0.0783567,0.11522,0.133196,0.136337,0.135803,0.138395,0.148616,0.189273
72,0.130213,0.130281,0.127524,0.126615,0.123762,0.117294,0.108542,0.0938321,0.0699699,0.0502651,0.0324236,0.0184431,0.00875891,0.00223974,0.000365144,8.10636e-05,0.000991002,0.00285153,0.00013149,1.31132e-06,3.09949e-06,1.76432e-05,5.23337e-05,0.00122311,0.00825811,0.0298456,0.071438,0.111333,0.124697,0.125951,0.125959,0.126153,0.130174
64,0.125922,0.12593,0.125397,0.122369,0.115081,0.104085,0.0844315,0.058904,0.0384987,0.0210941,0.00971184,0.00223914,0.000241999,5.72213e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.76844e-06,0.000775707,0.00740837,0.0303175,0.0752102,0.112456,0.125016,0.125951,0.125967,0.125967
56,0.12592,0.125458,0.123134,0.115548,0.101991,0.080807,0.0546418,0.0315851,0.015952,0.00580212,0.000832094,3.34983e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.66896e-05,0.00119759,0.00995651,0.0402906,0.0862855,0.118358,0.125413,0.125967,0.125967
48,0.125272,0.122369,0.115522,0.101244,0.0785747,0.050225,0.0273574,0.0125118,0.0035662,0.000239853,4.05318e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.94451e-05,0.00157013,0.0141123,0.047288,0.0938588,0.119794,0.125658,0.125959
40,0.123655,0.115187,0.102378,0.0776806,0.0471275,0.0240803,0.010189,0.00193694,6.33011e-05,4.76844e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,7.82025e-05,0.00274984,0.0184172,0.054985,0.0995423,0.121319,0.125882
32,0.122923,0.104825,0.0796278,0.0468344,0.0226837,0.00910852,0.00142898,2.20541e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,8.34478e-07,0.000266437,0.00472148,0.0241511,0.0662036,0.104991,0.124028
24,0.124216,0.0905602,0.0514759,0.0251347,0.0100718,0.0017927,2.38422e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.70472e-05,0.000935807,0.00804282,0.0343482,0.077504,0.116211
