SW Version,2022.1
Date and Time Started,2023-Jul-17 17:22:10
Date and Time Ended,2023-Jul-17 17:22:25
Scan Name,Scan_0J2CMD-3J2CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,13376
Horizontal Opening,153
Horizontal Percentage,60.61
Vertical Opening,97
Vertical Percentage,41.94
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.247939,0.247939,0.247969,0.247969,0.247939,0.247939,0.247939,0.24797,0.247939,0.247939,0.247939,0.247939,0.24797,0.247939,0.24797,0.247939,0.247939,0.247939,0.247969,0.247939,0.247969,0.24797,0.247939,0.24797,0.247939,0.247939,0.247939,0.247969,0.247969,0.247939,0.247939,0.247969,0.247939
112,0.247969,0.247939,0.247969,0.247969,0.247969,0.247939,0.247939,0.247939,0.247939,0.247796,0.247881,0.24797,0.247881,0.247856,0.247939,0.24791,0.247879,0.24791,0.247939,0.247727,0.247818,0.247939,0.247939,0.247969,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939,0.247939,0.247969,0.24797
104,0.247389,0.24719,0.247418,0.247277,0.246702,0.246902,0.246474,0.245937,0.245853,0.246474,0.244878,0.24521,0.244517,0.244304,0.242362,0.241362,0.244373,0.247142,0.243769,0.23872,0.241234,0.245835,0.247643,0.24791,0.24791,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939
96,0.229794,0.22483,0.233807,0.235515,0.229984,0.229113,0.228288,0.227305,0.22421,0.220435,0.220367,0.212087,0.206656,0.196786,0.190218,0.182629,0.20284,0.220896,0.20151,0.17264,0.188756,0.203818,0.224165,0.23877,0.244311,0.245834,0.245621,0.245316,0.245626,0.244644,0.24444,0.245102,0.247765
88,0.190444,0.180979,0.191468,0.190475,0.187207,0.180729,0.178667,0.173635,0.172024,0.165621,0.152775,0.148982,0.124687,0.115569,0.103399,0.0961567,0.125189,0.152345,0.108624,0.0755287,0.0858833,0.107179,0.127546,0.154973,0.19535,0.213992,0.218437,0.219976,0.215383,0.216568,0.21543,0.220629,0.239542
80,0.147847,0.145861,0.144531,0.143492,0.142145,0.140321,0.136949,0.133026,0.120841,0.109908,0.0920112,0.0742071,0.0562491,0.0459848,0.0338871,0.0274372,0.0405499,0.0531297,0.0282849,0.0155569,0.0170384,0.0219231,0.0258117,0.0408514,0.0684645,0.114132,0.148772,0.159547,0.159851,0.156867,0.153916,0.164303,0.190447
72,0.129705,0.129348,0.128233,0.127694,0.126495,0.124471,0.116734,0.104129,0.0862222,0.0701316,0.0518808,0.034933,0.0230685,0.0137981,0.00821767,0.00514658,0.00652407,0.00872021,0.00346773,0.00128724,0.00147107,0.00196829,0.00224713,0.00342029,0.00996301,0.0377211,0.0770943,0.113009,0.129644,0.131249,0.131683,0.133197,0.143913
64,0.126123,0.126125,0.125818,0.125294,0.121656,0.11148,0.101326,0.0817625,0.0592731,0.0400746,0.024894,0.0139588,0.00686167,0.00281338,0.00104357,0.000398165,0.000560531,0.000838769,0.000134947,1.54974e-05,1.62127e-05,2.45575e-05,2.88491e-05,5.31682e-05,0.000904335,0.00823603,0.0376332,0.0785366,0.11298,0.124375,0.126556,0.126483,0.128271
56,0.125891,0.125735,0.12421,0.121412,0.111061,0.0930389,0.0783103,0.0564242,0.0349699,0.0204161,0.00946656,0.00397986,0.00105728,0.000181678,1.62127e-05,8.34478e-07,4.53002e-06,6.19898e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.58825e-05,0.00143435,0.0141731,0.0478419,0.0910123,0.116815,0.125285,0.125944,0.126044
48,0.125909,0.12376,0.121325,0.111691,0.0930896,0.0704351,0.0485072,0.0292635,0.0151743,0.00627098,0.00183859,0.000285868,1.0729e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.76844e-07,6.86656e-05,0.00282208,0.0211015,0.059313,0.097885,0.119098,0.124893,0.125967
40,0.126277,0.11985,0.111231,0.0904262,0.0673498,0.0438163,0.0250744,0.0120971,0.00441117,0.00115778,0.000134351,1.43053e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,8.34478e-07,0.000314717,0.00589785,0.0301314,0.0693739,0.10163,0.119657,0.126569
32,0.129902,0.113227,0.0960877,0.0683125,0.0425491,0.0233681,0.011114,0.00384968,0.00072075,4.43465e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.48371e-06,0.00116505,0.0118589,0.0424215,0.0782207,0.106618,0.126648
24,0.136534,0.107137,0.0702833,0.0459687,0.0245915,0.0108679,0.00367862,0.000820172,6.2705e-05,7.15267e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.96056e-07,0.000105144,0.00407297,0.0231271,0.0561627,0.0911992,0.12599
16,0.145147,0.0991838,0.0521799,0.0253797,0.0106146,0.00309424,0.000625381,3.33791e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.05318e-06,0.00069214,0.00877149,0.0352916,0.0746779,0.124503
8,0.14633,0.0978091,0.0410251,0.0146556,0.00379258,0.000564226,2.16964e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.50755e-05,0.00292091,0.0213226,0.0659555,0.126118
0,0.145436,0.101673,0.0456034,0.0169434,0.00414986,0.00068606,7.24804e-05,3.09949e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.00013292,0.00369936,0.0215767,0.0685185,0.124377
-8,0.145166,0.100446,0.0457477,0.0162074,0.00429124,0.000673781,6.6639e-05,3.57633e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000150683,0.00363642,0.0227191,0.0681974,0.128161
-16,0.140263,0.105759,0.060575,0.0299958,0.0124183,0.00440306,0.00092782,0.000100614,4.17239e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.68088e-05,0.00112356,0.0111246,0.0383061,0.0802649,0.126924
-24,0.135981,0.107796,0.0803703,0.0544772,0.0282464,0.0134308,0.00448186,0.00112666,0.000165823,1.89546e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,7.15267e-07,0.000262741,0.00534078,0.0273399,0.0620008,0.0954165,0.124373
-32,0.130935,0.115051,0.0959073,0.0741482,0.0495685,0.0270439,0.0130681,0.00495358,0.00135007,0.000197533,2.30077e-05,8.34478e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.80146e-05,0.00168958,0.0141046,0.0489944,0.0835625,0.11024,0.125582
-40,0.127798,0.121816,0.112378,0.0947433,0.0741804,0.051138,0.02988,0.0146511,0.00591144,0.0018492,0.000355845,4.82805e-05,2.1458e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.90738e-06,0.000511773,0.00845986,0.0340536,0.0747874,0.104659,0.120556,0.125913
-48,0.126105,0.124274,0.121613,0.111643,0.0972631,0.0764625,0.0561827,0.0333004,0.0175485,0.00849326,0.00295596,0.000755441,0.000165703,2.52728e-05,4.41081e-06,1.54974e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000121476,0.00383717,0.0244187,0.0621535,0.0989836,0.118866,0.125148,0.125959
-56,0.125964,0.12589,0.125304,0.120696,0.113726,0.102501,0.0832238,0.0614122,0.0405861,0.0226446,0.0124774,0.00525149,0.00193408,0.000654111,0.000192407,5.14992e-05,2.3127e-05,3.25446e-05,3.81476e-06,2.38422e-07,7.15267e-07,2.26501e-06,2.50343e-06,2.02659e-06,6.50893e-05,0.00211421,0.0163417,0.0554349,0.0916127,0.115909,0.124871,0.126037,0.126231
-64,0.126112,0.126075,0.125882,0.125153,0.12238,0.114543,0.102751,0.0866513,0.0665796,0.0443361,0.0277459,0.0160823,0.0088707,0.00425858,0.00190523,0.000897421,0.000896825,0.000937119,0.000262145,2.8253e-05,6.2109e-05,0.00012994,0.000168565,0.000262384,0.00141134,0.0100427,0.0388462,0.0791517,0.111156,0.123985,0.126778,0.127337,0.129008
