SW Version,2022.1
Date and Time Started,2023-Jul-17 17:20:56
Date and Time Ended,2023-Jul-17 17:21:10
Scan Name,Scan_0J1CMD-3J1CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,11712
Horizontal Opening,161
Horizontal Percentage,63.64
Vertical Opening,81
Vertical Percentage,35.48
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.247939,0.247939,0.247969,0.24797,0.247939,0.247939,0.247939,0.247939,0.24797,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939,0.247939,0.247969,0.24797,0.247939,0.247939,0.247939,0.247969,0.247969,0.247939,0.247939,0.247939,0.247939,0.247969,0.247969,0.247969,0.247969,0.247969
112,0.247939,0.247939,0.247939,0.247939,0.247969,0.24797,0.247939,0.24797,0.247969,0.247939,0.247939,0.247969,0.247939,0.247939,0.247939,0.247939,0.24797,0.247969,0.247939,0.247939,0.24797,0.247939,0.247939,0.247969,0.24797,0.247939,0.247939,0.247969,0.247969,0.24797,0.247939,0.247939,0.247939
104,0.24797,0.247939,0.247939,0.24797,0.247939,0.247939,0.247969,0.24797,0.24797,0.247939,0.24797,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.24797,0.24797,0.247939,0.247939,0.247939,0.247939,0.24797,0.247939,0.247969,0.247939,0.24797,0.247939
96,0.247939,0.24797,0.247939,0.247939,0.247939,0.247939,0.24797,0.247939,0.24797,0.247939,0.247939,0.247969,0.247969,0.247939,0.247969,0.247969,0.247969,0.247969,0.247939,0.247939,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939,0.24797,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939
88,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939,0.24797,0.247969,0.247912,0.24797,0.247969,0.247939,0.247939,0.24797,0.247939,0.24797,0.247939,0.247909,0.247909,0.24791,0.247939,0.247939,0.247969,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939
80,0.244218,0.246219,0.247765,0.247881,0.247565,0.247073,0.246704,0.246619,0.245856,0.24474,0.244413,0.24513,0.243519,0.241712,0.24093,0.239354,0.247422,0.247364,0.242963,0.237337,0.247308,0.247878,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247941,0.247939,0.24791,0.247939,0.247939
72,0.199662,0.205281,0.221727,0.218519,0.211712,0.207305,0.20379,0.202314,0.202054,0.197056,0.189373,0.179906,0.165848,0.151264,0.135254,0.134415,0.194424,0.192179,0.152108,0.122772,0.170121,0.206452,0.236114,0.244081,0.244005,0.243937,0.242837,0.242117,0.239659,0.239709,0.240992,0.24517,0.247387
64,0.145704,0.143863,0.14272,0.138676,0.137677,0.137693,0.137411,0.132445,0.124027,0.105933,0.0847142,0.0660746,0.0491503,0.0389456,0.0289711,0.0244002,0.0544572,0.0550784,0.024589,0.00972104,0.0166769,0.024014,0.0396284,0.0805567,0.126051,0.154512,0.163644,0.164899,0.166599,0.163138,0.169856,0.18042,0.207833
56,0.128591,0.126962,0.126247,0.126213,0.126102,0.124945,0.118594,0.103045,0.0864274,0.0622809,0.0393714,0.0266263,0.0161134,0.00859376,0.00419587,0.00226298,0.00500818,0.00424117,0.000905528,0.000146272,0.000517972,0.00079335,0.00135412,0.00925364,0.037944,0.0753871,0.110085,0.1274,0.129355,0.129261,0.130024,0.134139,0.148001
48,0.125923,0.12592,0.12592,0.125704,0.122692,0.113398,0.094919,0.0707173,0.0414268,0.0257077,0.0143831,0.00555035,0.00130822,0.000287299,4.49426e-05,1.02522e-05,3.57633e-05,4.25584e-05,5.96056e-07,2.38422e-07,4.76844e-07,1.66896e-06,7.15267e-07,9.53689e-05,0.00470192,0.0346815,0.067624,0.102546,0.12371,0.125951,0.125967,0.125975,0.12613
40,0.12592,0.12592,0.12512,0.120867,0.109027,0.0868226,0.0559311,0.03064,0.0171047,0.00617156,0.00111772,7.60567e-05,4.17239e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,6.16321e-05,0.00482459,0.0307115,0.0638387,0.100914,0.122726,0.125897,0.125967,0.125975
32,0.125638,0.12379,0.119736,0.103537,0.0779171,0.0486362,0.0249461,0.0113616,0.00222829,0.000117185,1.31132e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000118019,0.0054061,0.0315794,0.0640058,0.0974765,0.119985,0.125828,0.126052
24,0.125526,0.117951,0.105696,0.0761668,0.0442633,0.0231045,0.00833957,0.000910892,1.9193e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.96056e-07,0.000311856,0.00850254,0.0344053,0.0678587,0.0968097,0.121079,0.128147
16,0.138767,0.10592,0.0694054,0.0401847,0.0178445,0.00442071,0.000249986,2.26501e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.54974e-06,0.000520118,0.0102025,0.037493,0.0676702,0.0963275,0.132464
8,0.150572,0.0947466,0.0407616,0.0142824,0.00220076,4.5181e-05,4.76844e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.41081e-06,0.000812543,0.0129628,0.0437117,0.0852131,0.134445
0,0.149406,0.0909724,0.0325548,0.00619481,0.000390893,3.2187e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,8.70241e-06,0.000616202,0.00647591,0.0365339,0.0868821,0.137039
