SW Version,2022.1
Date and Time Started,2023-Jul-17 17:27:21
Date and Time Ended,2023-Jul-17 17:27:38
Scan Name,Scan_0J6CMD-3J6CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,18752
Horizontal Opening,169
Horizontal Percentage,66.67
Vertical Opening,137
Vertical Percentage,58.06
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.247939,0.247939,0.247939,0.247939,0.247939,0.24797,0.247939,0.247969,0.247939,0.247939,0.24791,0.247939,0.247909,0.247048,0.246019,0.240317,0.246956,0.244301,0.23926,0.235192,0.242943,0.24641,0.247847,0.247941,0.247939,0.247939,0.24791,0.247969,0.247969,0.247939,0.24797,0.247969,0.247939
112,0.247277,0.247881,0.247881,0.247825,0.247678,0.247476,0.247565,0.247076,0.24673,0.247016,0.24678,0.245142,0.242566,0.22827,0.21613,0.210415,0.226663,0.223917,0.205459,0.192285,0.210986,0.227846,0.241391,0.24726,0.247818,0.247818,0.247816,0.247816,0.247631,0.247571,0.247818,0.247909,0.247939
104,0.23875,0.240306,0.243973,0.243404,0.241813,0.241887,0.237594,0.238931,0.234659,0.230327,0.224745,0.214447,0.19555,0.178309,0.165381,0.162962,0.185398,0.185138,0.157955,0.144139,0.156251,0.169273,0.191037,0.227382,0.237957,0.240149,0.240664,0.241141,0.241387,0.240558,0.242167,0.244624,0.246866
96,0.198626,0.199694,0.211423,0.207388,0.20506,0.198205,0.197407,0.187175,0.180016,0.16557,0.143076,0.13102,0.11481,0.100318,0.0865578,0.0794012,0.114572,0.110088,0.0725811,0.0589683,0.0709112,0.0807849,0.102286,0.135393,0.173961,0.192799,0.197762,0.198054,0.200955,0.197231,0.198566,0.210869,0.228291
88,0.157823,0.15525,0.159919,0.159459,0.154961,0.149834,0.143198,0.132622,0.114343,0.0901605,0.0725583,0.0588337,0.041277,0.0295469,0.0171989,0.0132039,0.0397056,0.0377779,0.0160958,0.00621901,0.0100518,0.0119847,0.016368,0.0268571,0.064837,0.125991,0.144542,0.144591,0.146484,0.146634,0.14785,0.156512,0.185106
80,0.132815,0.131172,0.130511,0.128778,0.125486,0.116761,0.103935,0.0884992,0.0665857,0.0471069,0.031219,0.0195682,0.00856399,0.00260226,0.000394946,8.5832e-05,0.000551351,0.0010059,0.000127317,1.0729e-05,6.25858e-05,0.000144841,0.00016928,0.000345474,0.00595626,0.0457415,0.107439,0.125991,0.126122,0.126153,0.126504,0.127424,0.136016
72,0.126336,0.125986,0.125319,0.121378,0.112564,0.0983198,0.0794288,0.0582607,0.0381686,0.0246009,0.0121635,0.00441343,0.000790489,8.05867e-05,2.38422e-06,2.38422e-07,2.38422e-07,9.53689e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000119926,0.00764954,0.0566929,0.114033,0.125812,0.125959,0.125975,0.125967,0.126029
64,0.12592,0.124694,0.120441,0.111448,0.0963842,0.0755375,0.051607,0.0318088,0.0184383,0.00857793,0.00268237,0.000354176,1.58551e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000406271,0.0152411,0.073107,0.120991,0.125835,0.125975,0.125967,0.125967
56,0.125581,0.121613,0.116336,0.0970235,0.0762462,0.0492633,0.0288887,0.0167873,0.00755703,0.00206176,0.000293259,7.27188e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,8.5832e-06,0.00254754,0.0331671,0.101052,0.123572,0.125944,0.125967,0.125967
48,0.121671,0.116256,0.100667,0.0751494,0.0480114,0.0264146,0.0143658,0.00596675,0.00139978,0.000119569,2.62264e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,9.57265e-05,0.00865198,0.0548837,0.111881,0.124744,0.125959,0.126029
40,0.118485,0.104981,0.0782984,0.0484659,0.0263345,0.0131941,0.00480445,0.000806821,6.67582e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.19211e-06,0.0010735,0.0191125,0.0765705,0.117881,0.125574,0.127752
32,0.112415,0.0885372,0.0547235,0.0276335,0.0130698,0.00412649,0.000646601,3.32599e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.49563e-05,0.00523492,0.0403159,0.0958038,0.122265,0.132081
24,0.106425,0.0677247,0.0340536,0.0154271,0.00463707,0.000611672,2.45575e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.96056e-07,0.000868334,0.0177416,0.0654466,0.113416,0.139531
16,0.0959673,0.0499599,0.0184964,0.00494726,0.0005622,1.60935e-05,4.76844e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.64786e-05,0.00476642,0.0348277,0.09041,0.154923
8,0.0988305,0.0403639,0.00812781,0.000733387,2.84915e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.09949e-06,0.00123288,0.0199241,0.076749,0.16389
0,0.0986636,0.0455628,0.0105209,0.00123825,4.67308e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,7.78449e-05,0.00307529,0.0227657,0.0849238,0.158807
-8,0.100347,0.0508807,0.0149151,0.00297956,0.000202182,2.62264e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000164988,0.00456698,0.0281268,0.089924,0.155917
-16,0.102998,0.0666691,0.033357,0.0129843,0.00299399,0.00028253,6.07977e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.16827e-05,0.00124576,0.0134612,0.0548125,0.104864,0.143158
-24,0.106539,0.084256,0.054537,0.0286928,0.0126933,0.00338428,0.000456102,8.5832e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000180247,0.00523337,0.0351611,0.0869834,0.118516,0.131047
-32,0.117476,0.0984615,0.0736151,0.0476229,0.0255844,0.0113998,0.00383252,0.000597367,2.1458e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.00137e-05,0.00137641,0.0152755,0.0659081,0.108986,0.12419,0.12732
-40,0.124301,0.111813,0.0947784,0.0717881,0.0459723,0.0270025,0.012824,0.00496526,0.000984684,7.02153e-05,3.57633e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000220898,0.00655232,0.0405734,0.0983271,0.121344,0.125851,0.125998
