SW Version,2022.1
Date and Time Started,2023-Jul-17 17:27:05
Date and Time Ended,2023-Jul-17 17:27:20
Scan Name,Scan_3J5D0-0J5D3
Link Settings,
Reset RX After Applying Settings,false
Open Area,12288
Horizontal Opening,161
Horizontal Percentage,63.64
Vertical Opening,81
Vertical Percentage,35.48
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
112,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
104,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
96,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
88,0.251532,0.251748,0.251903,0.251872,0.25181,0.251748,0.251779,0.251563,0.251501,0.25147,0.251563,0.25147,0.251163,0.25144,0.251286,0.251779,0.251872,0.251903,0.251872,0.251254,0.251841,0.251872,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
80,0.208821,0.225911,0.23732,0.235814,0.235391,0.229311,0.228709,0.221388,0.219142,0.218872,0.2175,0.214395,0.214766,0.209454,0.205752,0.203419,0.244564,0.245738,0.211259,0.185925,0.214259,0.238498,0.246536,0.250885,0.251686,0.251748,0.251686,0.251594,0.251193,0.25104,0.251439,0.25181,0.251872
72,0.151483,0.154063,0.149663,0.147462,0.142472,0.142366,0.140877,0.139398,0.138181,0.135055,0.130288,0.120511,0.106145,0.0893179,0.0796365,0.0701446,0.135416,0.138749,0.0688539,0.0347339,0.0429049,0.0567397,0.0760306,0.117875,0.148023,0.170643,0.178323,0.188557,0.182638,0.177173,0.185726,0.20564,0.247166
64,0.127245,0.127028,0.126078,0.125992,0.125948,0.125885,0.125449,0.121998,0.116801,0.104029,0.0823416,0.0652671,0.0490078,0.0350587,0.0234767,0.0176744,0.0278705,0.0255795,0.00803573,0.00134434,0.00243453,0.00254504,0.00265507,0.0123908,0.0397441,0.0738036,0.101849,0.122064,0.126987,0.127231,0.12864,0.1333,0.153254
56,0.125921,0.125922,0.12592,0.12592,0.125519,0.124482,0.11893,0.109634,0.0921845,0.0671026,0.0478767,0.0299202,0.0170342,0.00806527,0.00362366,0.00134256,0.00344794,0.00234202,0.000106336,1.90738e-06,1.0729e-05,8.10636e-06,6.55661e-06,0.000473387,0.00767135,0.0343915,0.0678391,0.096528,0.119582,0.125689,0.125975,0.125982,0.126443
48,0.12592,0.12592,0.12592,0.125458,0.121297,0.115522,0.102337,0.0780953,0.0539793,0.0328159,0.0156612,0.0062531,0.00174549,0.000213388,2.03851e-05,3.57633e-07,1.9789e-05,9.53689e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.19211e-06,0.000402934,0.00705467,0.0342248,0.0662801,0.0964794,0.117327,0.125589,0.125959,0.125967
40,0.126003,0.12589,0.124968,0.119989,0.11174,0.0929375,0.0649079,0.0393146,0.0195411,0.00763464,0.00139787,0.000120642,4.64923e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.66896e-06,0.000408656,0.00766265,0.0348192,0.065161,0.0962853,0.116297,0.125459,0.125967
32,0.129162,0.125411,0.120073,0.110153,0.0858904,0.0602629,0.0325883,0.0138124,0.00403458,0.000379091,8.82162e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.09949e-06,0.000726472,0.010345,0.0374677,0.0694446,0.0969718,0.116789,0.125789
24,0.140463,0.12417,0.109777,0.0858328,0.0573726,0.0297464,0.0120549,0.00288682,0.000172856,3.93397e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.00275e-05,0.00198796,0.0158327,0.045638,0.0757251,0.0994022,0.122655
16,0.155097,0.122799,0.084736,0.0526168,0.0259672,0.00896467,0.00143339,6.05592e-05,3.57633e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,7.02153e-05,0.00290351,0.0183282,0.0488329,0.0789335,0.112408
