SW Version,2022.1
Date and Time Started,2023-Jul-17 17:24:42
Date and Time Ended,2023-Jul-17 17:24:57
Scan Name,Scan_0J4CMD-3J4CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,12736
Horizontal Opening,153
Horizontal Percentage,60.61
Vertical Opening,97
Vertical Percentage,41.94
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.24797,0.24797,0.247939,0.247969,0.247969,0.247969,0.247969,0.247939,0.24797,0.247939,0.247939,0.24797,0.247939,0.247969,0.247969,0.247939,0.247939,0.24797,0.24797,0.247939,0.247939,0.247939,0.247939,0.24797,0.247939,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939
112,0.247939,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939,0.247969,0.247939,0.247939,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.247969,0.24797,0.247939,0.24797,0.247939,0.247969,0.247969,0.247939,0.247939,0.247969,0.247939,0.247939
104,0.247939,0.247939,0.247939,0.247969,0.247939,0.247969,0.247939,0.247939,0.24797,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939
96,0.243485,0.246477,0.247736,0.24742,0.24719,0.247047,0.246534,0.246163,0.244578,0.242947,0.244276,0.244031,0.242512,0.2423,0.24206,0.238985,0.247614,0.246939,0.24357,0.242843,0.246888,0.24768,0.247852,0.24791,0.247939,0.247939,0.247881,0.247883,0.247939,0.247939,0.247939,0.247939,0.24797
88,0.224361,0.229384,0.235555,0.233581,0.233152,0.22835,0.223288,0.227526,0.224799,0.223598,0.221384,0.218468,0.216131,0.209772,0.202466,0.200039,0.230625,0.228379,0.209232,0.202707,0.226731,0.238198,0.243555,0.245663,0.246531,0.24594,0.245825,0.245881,0.24571,0.243732,0.245318,0.246211,0.247622
80,0.180708,0.1817,0.190941,0.182966,0.180251,0.179217,0.176071,0.172599,0.170407,0.164185,0.154271,0.142165,0.130368,0.1153,0.10364,0.0967566,0.152859,0.150261,0.114832,0.0976543,0.12588,0.154176,0.176844,0.204585,0.21865,0.219716,0.221577,0.220059,0.219357,0.216449,0.216363,0.225422,0.238602
72,0.143567,0.142084,0.141855,0.140203,0.138765,0.136692,0.134549,0.131008,0.122403,0.11357,0.0972899,0.0817721,0.063011,0.0476752,0.037465,0.0304241,0.0514265,0.0487791,0.0295158,0.0213534,0.031156,0.0470469,0.0683821,0.0987601,0.130494,0.155811,0.169219,0.175678,0.172698,0.170631,0.172703,0.177723,0.195196
64,0.129217,0.128587,0.127417,0.126813,0.125843,0.124185,0.120768,0.11182,0.0992624,0.0813197,0.060855,0.0431588,0.0270472,0.016944,0.010303,0.00622425,0.0113568,0.00974465,0.00368505,0.00129976,0.00268642,0.00494738,0.0135123,0.0313077,0.0614264,0.0925012,0.118376,0.135909,0.139929,0.1409,0.140809,0.145425,0.153267
56,0.126423,0.126251,0.125994,0.1247,0.123614,0.117788,0.107858,0.0921024,0.0725819,0.0515758,0.033558,0.0196679,0.0102014,0.00411386,0.0014148,0.000333553,0.000826252,0.000498422,6.38972e-05,8.34478e-07,5.34066e-05,0.000150802,0.000953808,0.00844913,0.0288387,0.0558666,0.0861989,0.110456,0.12504,0.128825,0.128733,0.130618,0.135108
48,0.125891,0.125488,0.124876,0.122194,0.116204,0.103537,0.0863249,0.0650233,0.0441488,0.0254622,0.0126354,0.0049196,0.00129308,0.00012851,3.93397e-06,2.38422e-07,2.38422e-07,3.57633e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.19211e-05,0.000916257,0.00941197,0.0308706,0.0568219,0.0883435,0.111133,0.123511,0.126115,0.126255,0.126577
