SW Version,2022.1
Date and Time Started,2024-Feb-02 12:03:37
Date and Time Ended,2024-Feb-02 12:03:50
Scan Name,Scan_1J4CMD-2J3CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,2688
Horizontal Opening,57
Horizontal Percentage,21.21
Vertical Opening,25
Vertical Percentage,6.45
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.243651,0.2439,0.242587,0.244911,0.244906,0.242253,0.23979,0.241476,0.236756,0.233811,0.235912,0.228541,0.225506,0.223238,0.221027,0.223485,0.225548,0.225993,0.216049,0.208621,0.216066,0.226714,0.233438,0.237341,0.236835,0.241089,0.245076,0.244132,0.245044,0.245157,0.245706,0.246232,0.247569
112,0.23342,0.235274,0.237185,0.235443,0.237474,0.22963,0.230252,0.228349,0.223093,0.221537,0.214706,0.206539,0.195731,0.186138,0.180809,0.179534,0.204709,0.200455,0.177148,0.167029,0.182822,0.194898,0.199827,0.21393,0.22159,0.233265,0.238721,0.235562,0.237065,0.236735,0.239545,0.244284,0.243218
104,0.207631,0.213247,0.218907,0.210153,0.207541,0.20795,0.204254,0.20522,0.193815,0.183554,0.174111,0.164382,0.146954,0.133566,0.12311,0.119971,0.142133,0.145699,0.121669,0.101417,0.119298,0.130607,0.142586,0.162429,0.184752,0.207125,0.213403,0.219545,0.220732,0.221813,0.234823,0.226655,0.237733
96,0.175633,0.180023,0.185811,0.178422,0.17029,0.170809,0.163091,0.154074,0.145102,0.11471,0.119686,0.101592,0.0915803,0.0799433,0.0721527,0.0646572,0.0868924,0.0912259,0.0669826,0.0539849,0.0629948,0.0691422,0.0758045,0.0941426,0.116435,0.139444,0.167318,0.179932,0.191138,0.196026,0.19461,0.210073,0.21652
88,0.152664,0.152925,0.15191,0.1504,0.139849,0.136445,0.125595,0.118424,0.105938,0.0956087,0.0766035,0.0641225,0.0509464,0.0415824,0.0364014,0.0381249,0.0447761,0.0478085,0.0351834,0.0294318,0.0313529,0.0360942,0.0401626,0.0498427,0.0595139,0.0816805,0.111204,0.13825,0.157484,0.158098,0.166175,0.177058,0.188264
80,0.139738,0.13415,0.133663,0.127548,0.118814,0.109563,0.0953389,0.0880214,0.074878,0.0617587,0.047514,0.0365262,0.0269064,0.023153,0.0205115,0.0180608,0.0228456,0.0227683,0.0187257,0.0151538,0.0167551,0.0182168,0.0206612,0.0243154,0.030149,0.0418999,0.069011,0.099608,0.127728,0.139007,0.143422,0.150176,0.158482
72,0.130503,0.129018,0.119705,0.112411,0.104478,0.0947029,0.0765505,0.0655406,0.0529029,0.0397366,0.0291008,0.0235229,0.0181669,0.0139228,0.0118324,0.010867,0.0125159,0.0132984,0.0101723,0.00840677,0.00947251,0.0104332,0.0114112,0.0130392,0.0179574,0.0228928,0.0402492,0.0660601,0.0993564,0.121759,0.131951,0.137709,0.149259
64,0.124005,0.115584,0.10991,0.0967083,0.0893253,0.0720349,0.0574734,0.0469835,0.0353367,0.0274566,0.0198542,0.0139153,0.010969,0.00816978,0.00675748,0.00561925,0.0064889,0.00714253,0.00507994,0.00368648,0.00440712,0.00498994,0.00576123,0.00742363,0.0109697,0.0150583,0.0237998,0.0445009,0.0777555,0.106259,0.120279,0.132044,0.136862
56,0.124344,0.109234,0.0975856,0.0826133,0.0719683,0.056203,0.0441303,0.0336539,0.0247103,0.0171079,0.0136648,0.00926545,0.00672959,0.00490375,0.00394398,0.00301449,0.00305037,0.00352114,0.00243143,0.00165489,0.00225285,0.00250474,0.00247315,0.00355333,0.00529369,0.00809932,0.0149853,0.0284425,0.0562607,0.0883086,0.107637,0.126961,0.136196
48,0.117578,0.1004,0.0871934,0.0628616,0.0547463,0.0397779,0.0310665,0.0228878,0.0166002,0.0117995,0.00825681,0.00566408,0.00376266,0.002345,0.00159528,0.00122203,0.00114455,0.00131538,0.000823868,0.000621567,0.000566968,0.000603089,0.000916495,0.00104024,0.00171318,0.00407046,0.00883438,0.0184014,0.0364744,0.0727302,0.100705,0.12125,0.13686
40,0.117092,0.0958844,0.0722465,0.057074,0.0404678,0.0309363,0.0220762,0.0147543,0.0111812,0.00874817,0.00544449,0.00374549,0.00222138,0.00110831,0.000712525,0.000355488,0.00019491,0.000366217,0.000269894,7.37917e-05,0.000168684,0.000153544,0.000223402,0.000344997,0.000691901,0.00203732,0.00445766,0.0113852,0.0251874,0.0503073,0.0849008,0.114902,0.135386
32,0.114414,0.0896801,0.0629641,0.0465008,0.0312192,0.0236606,0.0154376,0.0114792,0.00810627,0.00594017,0.00346571,0.00210145,0.000875367,0.000447876,0.00022364,6.35395e-05,5.28105e-05,9.10773e-05,2.44383e-05,1.2994e-05,5.3645e-06,3.54057e-05,2.12196e-05,9.08389e-05,0.000163796,0.000750315,0.00251011,0.00719666,0.0180599,0.0392228,0.0727522,0.107542,0.138803
24,0.11579,0.0818629,0.0559959,0.0379867,0.0250971,0.0177347,0.0126099,0.00853258,0.00563308,0.00345331,0.00204077,0.00121524,0.00040806,0.000192526,2.26501e-05,1.9193e-05,6.19898e-06,3.93397e-06,1.26364e-05,2.38422e-07,8.34478e-07,1.78817e-06,7.15267e-07,2.34846e-05,4.98302e-05,0.000288729,0.00152972,0.00499816,0.0125592,0.0326652,0.0608778,0.0954193,0.140235
16,0.119074,0.0789728,0.046932,0.0309977,0.0210803,0.0152541,0.0106849,0.00650189,0.00420493,0.00239161,0.000941649,0.000538953,0.000242952,4.95918e-05,2.62264e-06,9.53689e-07,1.54974e-06,4.76844e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,9.53689e-07,1.31132e-06,3.87436e-05,0.000639568,0.00326364,0.0108713,0.0251528,0.0528885,0.0966833,0.142049
8,0.117918,0.0780443,0.0476741,0.0305121,0.0207608,0.0140766,0.00968769,0.00662695,0.0033608,0.00174752,0.000803244,0.000123264,5.28105e-05,1.16827e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.90738e-06,2.72993e-05,0.000351554,0.00281648,0.00939539,0.0237467,0.0507912,0.0916033,0.142476
0,0.117612,0.0793915,0.0489651,0.0317517,0.0213319,0.0152671,0.0105362,0.00649403,0.00368243,0.0019646,0.000816119,0.000411636,8.33286e-05,3.32599e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.26501e-06,2.41999e-05,0.000329738,0.00246755,0.010727,0.0238439,0.0539321,0.0992214,0.14003
-8,0.118507,0.0793284,0.0443005,0.0306161,0.0203945,0.0146617,0.00993541,0.00603792,0.00320547,0.00179592,0.000720274,0.000180486,9.40576e-05,3.33791e-06,1.31132e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.40669e-05,0.000454314,0.00313895,0.00925054,0.0246808,0.0496498,0.0963879,0.143971
-16,0.119363,0.0810116,0.049062,0.0327405,0.0226978,0.0153827,0.00952711,0.0069549,0.00422055,0.00237063,0.00105991,0.000380403,5.99632e-05,1.5259e-05,7.15267e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.06235e-05,0.000490792,0.00331788,0.0103805,0.0255224,0.0526299,0.0992691,0.143115
-24,0.119251,0.0824998,0.0569137,0.0380924,0.0246492,0.0180641,0.0118784,0.00847961,0.00563666,0.00337117,0.00215879,0.000957384,0.00032342,9.4296e-05,4.67308e-05,5.96056e-06,6.4374e-06,1.82393e-05,5.96056e-07,8.34478e-07,7.03346e-06,8.34478e-07,4.2916e-06,2.46767e-05,3.23062e-05,0.000210765,0.00124611,0.0046428,0.0131072,0.0297953,0.0645444,0.106945,0.13982
-32,0.119778,0.0908241,0.0651632,0.0458692,0.0308156,0.0220717,0.0154135,0.0111142,0.00817143,0.00541612,0.00351387,0.00178566,0.000810755,0.000372654,0.000207785,6.37779e-05,5.26913e-05,1.83585e-05,1.41861e-05,1.45438e-05,9.6561e-06,4.30352e-05,3.18294e-05,0.000100733,0.000154259,0.000545272,0.00246862,0.00697504,0.0165135,0.0374258,0.0762475,0.109917,0.139625
-40,0.118806,0.0964177,0.0791485,0.0578975,0.0421375,0.0282539,0.0214556,0.0154553,0.011503,0.00783169,0.00497981,0.00321119,0.00203017,0.000675808,0.000589261,0.000313048,0.00025833,0.000177148,0.000120284,6.02016e-05,0.000105621,0.000173571,0.000166538,0.000349646,0.00049866,0.00158455,0.00408083,0.010876,0.0231595,0.0512108,0.0881579,0.115525,0.13808
-48,0.124016,0.101204,0.0859736,0.0690661,0.0538108,0.0414176,0.0294945,0.0204578,0.0150732,0.0115828,0.00791192,0.00538405,0.00360995,0.00230149,0.00120534,0.000867261,0.000924721,0.000854267,0.000514754,0.000251059,0.000541457,0.000641952,0.000730168,0.000948682,0.00186673,0.00328987,0.00835956,0.016488,0.0343573,0.0723755,0.102494,0.123009,0.134625
-56,0.126376,0.117234,0.0980201,0.0872065,0.0710183,0.0562647,0.0445891,0.0306787,0.0226349,0.0159852,0.0121262,0.00852135,0.00603256,0.00452621,0.00312536,0.00219503,0.00285964,0.00212863,0.00160911,0.00122334,0.0014806,0.00202313,0.00222424,0.00272326,0.00406629,0.00772798,0.0136404,0.0252482,0.0535434,0.0884303,0.113017,0.125382,0.134977
-64,0.123672,0.11696,0.106463,0.100208,0.0823913,0.0717232,0.0540443,0.0419494,0.0324647,0.0225268,0.0173474,0.0125004,0.00969237,0.00802279,0.00527295,0.00477226,0.00526722,0.00517591,0.00344663,0.00270335,0.00383586,0.00414735,0.00471361,0.00629602,0.0089394,0.0131841,0.0204844,0.0393117,0.0757951,0.106399,0.12179,0.133714,0.138958
-72,0.133968,0.125304,0.119191,0.107156,0.0988588,0.0903088,0.0737592,0.0622437,0.0438294,0.0337398,0.024542,0.019214,0.0147763,0.0121862,0.00991932,0.00856019,0.00996664,0.00938287,0.00796116,0.00628004,0.00699793,0.00791288,0.00969854,0.0118769,0.0152962,0.0206648,0.0341141,0.0595108,0.0989357,0.121376,0.128835,0.134197,0.142747
-80,0.13648,0.130435,0.125641,0.122515,0.114603,0.106371,0.0962372,0.0827241,0.063925,0.0546719,0.0402347,0.0306964,0.0235861,0.0202779,0.0165763,0.0158055,0.0166493,0.0173024,0.0133037,0.0116197,0.0128002,0.0151176,0.0166015,0.0199921,0.025221,0.0344356,0.0548086,0.0921253,0.118899,0.131881,0.139546,0.147358,0.153205
