SW Version,2022.1
Date and Time Started,2024-Feb-02 12:02:57
Date and Time Ended,2024-Feb-02 12:03:10
Scan Name,Scan_2J6D2-1J1D1
Link Settings,
Reset RX After Applying Settings,false
Open Area,21248
Horizontal Opening,169
Horizontal Percentage,66.67
Vertical Opening,137
Vertical Percentage,58.06
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251409,0.251903,0.251903,0.251903,0.251872,0.251903,0.251841,0.251841,0.251841,0.251071,0.248495,0.243454,0.2354,0.227274,0.220611,0.218221,0.237856,0.226185,0.2094,0.202683,0.213858,0.225815,0.235414,0.242256,0.248848,0.251409,0.251934,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903
112,0.239425,0.244933,0.247076,0.246022,0.244992,0.2433,0.237068,0.238611,0.233071,0.226672,0.215908,0.201035,0.184726,0.169291,0.161868,0.165041,0.192162,0.181519,0.15199,0.140181,0.158189,0.171843,0.182004,0.200591,0.217695,0.240524,0.249224,0.251317,0.251532,0.251686,0.251624,0.251841,0.251841
104,0.194805,0.206365,0.219916,0.215571,0.207843,0.20447,0.201105,0.191974,0.180738,0.158373,0.138238,0.122914,0.107224,0.0887422,0.081854,0.086075,0.127448,0.111798,0.0733365,0.0522568,0.0679202,0.0810282,0.0945203,0.119097,0.144401,0.174155,0.210459,0.230486,0.235919,0.236631,0.240696,0.245963,0.250431
96,0.142489,0.144189,0.146,0.144081,0.137757,0.131689,0.122213,0.101357,0.0842999,0.0645828,0.0490404,0.037354,0.0249631,0.0161645,0.00904276,0.0109617,0.0362398,0.0246399,0.00888022,0.00334268,0.0061228,0.00768518,0.0101374,0.0127098,0.0231318,0.0504369,0.0881301,0.118033,0.14525,0.152359,0.161325,0.191685,0.223419
88,0.12721,0.12769,0.126147,0.120901,0.115562,0.10345,0.0874271,0.0693414,0.0517184,0.0357073,0.0241713,0.0149191,0.00628994,0.00149038,0.000174167,0.000119926,0.00156703,0.00102855,0.000127317,1.83585e-05,2.15772e-05,8.89315e-05,0.000254397,0.000631819,0.00179294,0.0102201,0.0391796,0.0724062,0.102391,0.122935,0.127731,0.134202,0.149827
80,0.125923,0.125644,0.120813,0.113652,0.103143,0.08297,0.065489,0.0439405,0.0283402,0.0184936,0.00910463,0.00244454,0.000247005,3.57633e-06,2.38422e-07,2.38422e-07,1.31132e-06,3.33791e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,9.53689e-07,3.00412e-05,0.00191751,0.0148281,0.0505035,0.0800055,0.108266,0.12413,0.125975,0.12631
72,0.125947,0.123372,0.11431,0.105003,0.0860348,0.0651391,0.0419049,0.025418,0.015026,0.00603006,0.000952378,0.000103118,1.43053e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000254516,0.00450868,0.0274984,0.0634461,0.0920956,0.118317,0.125628,0.126052
64,0.125988,0.117917,0.107156,0.0903783,0.065372,0.0407866,0.0225479,0.0127753,0.00377077,0.000361448,9.17926e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,7.98714e-06,0.00108434,0.0114961,0.0440253,0.0766835,0.104367,0.123609,0.126625
56,0.12631,0.112095,0.098536,0.075404,0.0466296,0.0260451,0.0126039,0.00372249,0.000285272,3.57633e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000255112,0.00450558,0.0279623,0.063949,0.0910097,0.117161,0.128173
48,0.125211,0.106497,0.0850204,0.0564989,0.0299762,0.013579,0.00426621,0.000149252,7.15267e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.13251e-05,0.00144281,0.0133595,0.0479563,0.078117,0.107477,0.131267
40,0.126156,0.100327,0.0678463,0.0403272,0.0176751,0.00488026,0.000225547,1.0729e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000344878,0.00604973,0.0316554,0.066161,0.0962512,0.133035
32,0.127889,0.0905462,0.053545,0.0264556,0.00830844,0.000633965,4.88766e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.685e-05,0.00252453,0.0173862,0.0540654,0.0901079,0.133487
24,0.13087,0.0816718,0.0428871,0.0170459,0.00246278,5.56716e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.53002e-06,0.000875129,0.0103733,0.0422975,0.0853835,0.133202
