SW Version,2022.1
Date and Time Started,2024-Feb-02 12:05:53
Date and Time Ended,2024-Feb-02 12:06:07
Scan Name,Scan_1J6CMD-2J1CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,18048
Horizontal Opening,153
Horizontal Percentage,60.61
Vertical Opening,137
Vertical Percentage,58.06
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.247709,0.247825,0.24791,0.247939,0.247883,0.247941,0.247854,0.247334,0.247796,0.247171,0.246689,0.244798,0.241275,0.234358,0.228036,0.227818,0.236658,0.232787,0.219206,0.21462,0.224532,0.234851,0.243171,0.246622,0.247876,0.247939,0.247941,0.24791,0.247907,0.247939,0.247909,0.247939,0.247939
112,0.242124,0.245019,0.245797,0.245657,0.243895,0.242208,0.241135,0.240511,0.237885,0.236895,0.229677,0.221995,0.20909,0.19497,0.183559,0.180869,0.206527,0.19902,0.181042,0.168246,0.183911,0.201121,0.216606,0.230121,0.242601,0.245601,0.246231,0.246412,0.246656,0.24629,0.247051,0.247354,0.247756
104,0.21598,0.221992,0.225833,0.222596,0.218119,0.217986,0.213351,0.208748,0.202051,0.188611,0.174687,0.156998,0.141107,0.123718,0.116528,0.113177,0.150355,0.144046,0.115185,0.0974311,0.114495,0.126067,0.148219,0.174448,0.2033,0.223916,0.226978,0.231727,0.232373,0.230939,0.232131,0.238058,0.243867
96,0.177636,0.181512,0.185447,0.181329,0.177969,0.169279,0.159276,0.151465,0.140213,0.118392,0.101207,0.0872922,0.0708672,0.0572333,0.0471245,0.0441319,0.0821592,0.0755692,0.0496286,0.0371033,0.0433887,0.050698,0.0596956,0.0793327,0.121321,0.168066,0.18961,0.190474,0.192705,0.188412,0.194228,0.205699,0.223759
88,0.148354,0.145976,0.14552,0.143716,0.139096,0.132976,0.122668,0.106617,0.0893843,0.0706615,0.0516435,0.0380513,0.0261582,0.0171282,0.0118415,0.0116591,0.0285704,0.0281836,0.0137012,0.00841285,0.0108125,0.0120759,0.0137098,0.0177901,0.0325005,0.0716471,0.115953,0.142647,0.145216,0.145979,0.152054,0.160588,0.182361
80,0.131454,0.129961,0.128878,0.125906,0.119771,0.107869,0.0923283,0.0762772,0.0565019,0.0374973,0.0233957,0.0128255,0.00616047,0.00255767,0.00123562,0.000803125,0.00361794,0.00345593,0.00141575,0.000586995,0.000692974,0.00102617,0.00118544,0.00145926,0.00448723,0.0201074,0.0612525,0.107831,0.126557,0.128392,0.129348,0.132632,0.138414
72,0.126821,0.125777,0.123446,0.117393,0.108165,0.0891901,0.0693889,0.0487358,0.0312334,0.0188312,0.0086042,0.00350612,0.00101461,0.000219587,4.72076e-05,8.34478e-06,0.000120165,0.000103356,3.23062e-05,3.81476e-06,3.33791e-06,1.25172e-05,3.81476e-06,2.75378e-05,0.000307922,0.00397867,0.0253888,0.0752489,0.113442,0.124679,0.126083,0.126231,0.127203
64,0.125685,0.123845,0.120273,0.107788,0.0875052,0.0662603,0.0437265,0.0271875,0.014618,0.00688599,0.00232009,0.000643382,9.91836e-05,1.08482e-05,7.15267e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.67033e-05,0.000559935,0.00743544,0.0374676,0.0911026,0.118787,0.125338,0.125959,0.126068
56,0.124985,0.121845,0.11403,0.0956996,0.0718688,0.047774,0.0292368,0.0155348,0.00699507,0.00233928,0.000514515,5.3645e-05,1.40669e-05,1.54974e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.31132e-06,0.000110986,0.0022395,0.0192728,0.065849,0.108747,0.123498,0.125704,0.126107
48,0.124218,0.11839,0.100925,0.0750943,0.0495062,0.0287282,0.0143839,0.00650833,0.00191835,0.000404603,6.80695e-05,1.90738e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,8.10636e-06,0.000471242,0.00662277,0.0336543,0.0893937,0.116918,0.125028,0.126396
