SW Version,2022.1
Date and Time Started,2023-Oct-18 18:41:38
Date and Time Ended,2023-Oct-18 18:41:49
Scan Name,3J6D3-0J6D0
Link Settings,
Reset RX After Applying Settings,false
Open Area,6720
Horizontal Opening,121
Horizontal Percentage,48.48
Vertical Opening,41
Vertical Percentage,19.35
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251841,0.251903,0.251903
112,0.251903,0.251872,0.251903,0.251903,0.251903,0.251903,0.251934,0.251872,0.251903,0.251903,0.25181,0.251779,0.251841,0.251255,0.251132,0.251903,0.251872,0.251903,0.251872,0.25147,0.251655,0.251872,0.251841,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
104,0.248524,0.251903,0.251655,0.250888,0.250615,0.249353,0.24962,0.250614,0.250458,0.249156,0.250857,0.250151,0.248452,0.249722,0.24744,0.249117,0.251286,0.251501,0.249389,0.244739,0.244624,0.248814,0.250462,0.250977,0.251748,0.251717,0.251903,0.251872,0.251102,0.251748,0.251903,0.251779,0.251872
96,0.234971,0.245269,0.241187,0.245909,0.244027,0.24455,0.242534,0.242011,0.243706,0.237948,0.240326,0.23942,0.238988,0.233362,0.231896,0.23112,0.2482,0.243083,0.232234,0.222355,0.226767,0.236446,0.237215,0.243731,0.249327,0.24897,0.246142,0.246856,0.243708,0.247827,0.250979,0.249854,0.251655
88,0.21289,0.220436,0.225735,0.226559,0.22416,0.223741,0.225335,0.219211,0.210238,0.212149,0.211304,0.210372,0.195506,0.194718,0.194998,0.190306,0.21635,0.224322,0.201551,0.176042,0.191964,0.195659,0.203835,0.222178,0.230364,0.233345,0.237542,0.237164,0.231492,0.236589,0.238125,0.243862,0.247651
80,0.168579,0.183343,0.185008,0.189386,0.185984,0.188617,0.175193,0.173038,0.159125,0.159095,0.159434,0.144161,0.134938,0.129196,0.12693,0.13614,0.164104,0.169263,0.126213,0.111349,0.11224,0.123002,0.138434,0.159926,0.17582,0.188213,0.198551,0.202716,0.218318,0.196741,0.207507,0.218078,0.233539
72,0.14651,0.146336,0.148482,0.148412,0.148488,0.134536,0.119127,0.115913,0.111439,0.0944391,0.0901279,0.0854011,0.0693037,0.0637924,0.0605241,0.0591089,0.0833294,0.087231,0.0608611,0.0400545,0.0425189,0.0495166,0.0526985,0.0733473,0.092194,0.115434,0.147602,0.164327,0.156869,0.158107,0.165123,0.174165,0.190037
64,0.130496,0.129769,0.130208,0.123568,0.123778,0.103587,0.0920463,0.077739,0.0675751,0.0593843,0.0593343,0.0429947,0.0347458,0.0287771,0.0250173,0.0234203,0.0324508,0.0329121,0.021498,0.0122515,0.0147739,0.0158929,0.0176087,0.0234665,0.0378808,0.0587735,0.0889967,0.116902,0.133381,0.136776,0.1358,0.142138,0.153067
56,0.126585,0.125693,0.120423,0.120015,0.10223,0.089529,0.0688663,0.0593111,0.0437895,0.0363227,0.0295872,0.0225476,0.0179333,0.0120681,0.0113952,0.0091498,0.0125916,0.0132766,0.00771391,0.00416488,0.00463862,0.00497277,0.0050195,0.00773013,0.0131723,0.0302634,0.0551797,0.088303,0.111965,0.127786,0.129408,0.132423,0.135549
48,0.124394,0.120982,0.114648,0.101584,0.082874,0.0656965,0.048452,0.034752,0.0263145,0.0198621,0.0129488,0.0111911,0.00737511,0.00629447,0.00393254,0.0029897,0.00463087,0.00394994,0.00240258,0.000768435,0.00114526,0.000949397,0.00112142,0.00139799,0.00366097,0.0115181,0.0311924,0.0608784,0.0916409,0.117411,0.124303,0.126712,0.127142
