SW Version,2022.1
Date and Time Started,2023-Nov-07 18:27:02
Date and Time Ended,2023-Nov-07 18:27:13
Scan Name,Scan_3J6D2-1J6D1
Link Settings,
Reset RX After Applying Settings,false
Open Area,2496
Horizontal Opening,73
Horizontal Percentage,30.30
Vertical Opening,17
Vertical Percentage,9.68
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251872,0.251872,0.251903,0.251903,0.251872,0.251872,0.251872,0.251872,0.251903,0.251841,0.251903,0.251934,0.251872,0.251872,0.251872,0.251903,0.251872,0.251841,0.251872,0.251779,0.25181,0.251686,0.251686,0.251501,0.251717,0.251748
112,0.251594,0.251841,0.251841,0.251841,0.25181,0.25181,0.251686,0.251779,0.251655,0.25144,0.251255,0.251347,0.251194,0.250949,0.251071,0.251101,0.251779,0.251841,0.251748,0.251686,0.251655,0.251717,0.251717,0.251501,0.251224,0.250918,0.250736,0.250221,0.249473,0.248553,0.24835,0.249323,0.25019
104,0.247507,0.249769,0.250341,0.250403,0.249711,0.249381,0.248671,0.248614,0.247363,0.246873,0.246332,0.245994,0.244699,0.244587,0.243718,0.244886,0.249116,0.250091,0.248029,0.247688,0.249016,0.248817,0.248814,0.247587,0.246294,0.24567,0.243473,0.240377,0.239002,0.237316,0.236245,0.237605,0.241286
96,0.23129,0.23639,0.240671,0.240975,0.239024,0.238527,0.236724,0.235017,0.233473,0.230548,0.229968,0.227991,0.224896,0.222067,0.219154,0.21697,0.233903,0.236419,0.224756,0.22349,0.232655,0.234225,0.234377,0.234834,0.231496,0.229601,0.225798,0.224465,0.22046,0.216994,0.216674,0.222232,0.226237
88,0.203179,0.210383,0.218636,0.216828,0.216267,0.211369,0.208553,0.2066,0.204424,0.199003,0.193984,0.188312,0.183494,0.176225,0.167743,0.164525,0.194026,0.196189,0.168816,0.169018,0.189528,0.19733,0.200612,0.203971,0.204721,0.204149,0.199168,0.198314,0.195041,0.192099,0.193061,0.200128,0.207577
80,0.171649,0.171314,0.175333,0.171483,0.167804,0.163063,0.159895,0.158606,0.153007,0.148111,0.140658,0.130124,0.119553,0.105566,0.0938458,0.0846744,0.106447,0.106981,0.0808375,0.0829992,0.118458,0.126583,0.134066,0.143173,0.15259,0.158578,0.160672,0.16093,0.157265,0.157296,0.157046,0.165479,0.177475
72,0.15124,0.149323,0.14678,0.143475,0.141064,0.138453,0.136073,0.130538,0.124654,0.113637,0.102908,0.0894355,0.0750341,0.059934,0.0485953,0.039732,0.0463661,0.0444784,0.0309245,0.0344917,0.0605453,0.0699838,0.0764083,0.0863472,0.0993158,0.114866,0.127376,0.13367,0.136741,0.13724,0.137286,0.142335,0.147379
64,0.136168,0.134221,0.131379,0.129438,0.127718,0.125221,0.119463,0.110907,0.0988976,0.084933,0.0696888,0.0553664,0.0434474,0.0323959,0.0239534,0.0182686,0.0183208,0.0153144,0.00949316,0.0095992,0.0231916,0.0275736,0.0318481,0.0390782,0.0518604,0.0672429,0.0866287,0.104488,0.117504,0.123902,0.126921,0.128685,0.131766
56,0.129075,0.12781,0.126375,0.125016,0.12151,0.114441,0.102614,0.0894345,0.073375,0.0584972,0.0441504,0.0322455,0.0227071,0.0157392,0.0107152,0.00722789,0.00664685,0.00494392,0.00252596,0.00234858,0.00647126,0.00767052,0.00886442,0.0137771,0.0228068,0.0365303,0.0546078,0.0762982,0.0979643,0.112364,0.121393,0.125399,0.126388
48,0.128213,0.125249,0.123197,0.117897,0.108765,0.0948959,0.0795484,0.0641645,0.047206,0.0334442,0.0230522,0.0152806,0.0101264,0.00611219,0.00345533,0.00188401,0.00149205,0.000797165,0.000311618,0.000324969,0.00117351,0.00113894,0.00115492,0.00234369,0.00608585,0.014718,0.0279103,0.0456052,0.0672851,0.0906522,0.108345,0.11965,0.125145
40,0.130148,0.121474,0.114155,0.104061,0.0873475,0.0711309,0.0535951,0.0382542,0.0254736,0.0166562,0.010517,0.00622973,0.00341289,0.00155177,0.000656496,0.000292782,0.000175598,7.33148e-05,2.5392e-05,2.61072e-05,0.000135066,0.000103475,0.000103833,0.000229958,0.00084616,0.00316327,0.0100472,0.0221899,0.0396203,0.0624579,0.0847438,0.104292,0.118642
32,0.133019,0.112639,0.0962876,0.0808451,0.0623193,0.0464005,0.0318383,0.0205119,0.01224,0.00696849,0.00371045,0.00166037,0.000642906,0.000217799,7.60567e-05,2.3127e-05,1.0729e-05,3.93397e-06,1.66896e-06,1.0729e-06,1.03714e-05,7.03346e-06,7.27188e-06,1.80009e-05,7.78449e-05,0.000394827,0.00196615,0.00693594,0.0176578,0.0337967,0.0538915,0.0783964,0.102267
24,0.131009,0.104457,0.0797168,0.0601362,0.042162,0.027912,0.0172214,0.0100755,0.00525888,0.00245742,0.000952974,0.000314717,9.08389e-05,2.67033e-05,8.5832e-06,2.86107e-06,9.53689e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.96056e-07,3.57633e-07,3.57633e-07,1.54974e-06,7.74872e-06,5.63869e-05,0.000342494,0.00178864,0.00676249,0.0171948,0.0330002,0.0551809,0.0835006
16,0.133416,0.10041,0.0667795,0.0430597,0.0258985,0.0143192,0.00733208,0.00344007,0.00141468,0.000458605,0.000117423,2.61072e-05,5.60292e-06,8.34478e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.57633e-07,3.33791e-06,3.29023e-05,0.00025845,0.00145438,0.00588617,0.0155776,0.0329415,0.0622891
8,0.137145,0.102079,0.0590064,0.0326141,0.0179441,0.00900139,0.00382835,0.00135734,0.00035966,8.34478e-05,2.02659e-05,3.09949e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.02659e-06,2.65841e-05,0.000256662,0.00178948,0.00726556,0.0228793,0.0532523
0,0.139737,0.103055,0.0598441,0.0349738,0.0198758,0.0114349,0.00621602,0.00304263,0.00125005,0.00041557,0.000108959,2.92067e-05,6.31819e-06,1.19211e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.43053e-06,8.70241e-06,0.00010729,0.000761044,0.0037257,0.0120825,0.0311288,0.0614062
