SW Version,2022.1
Date and Time Started,2023-Nov-07 16:52:20
Date and Time Ended,2023-Nov-07 16:52:28
Scan Name,Scan_3J3D1-1J3D2
Link Settings,
Reset RX After Applying Settings,false
Open Area,0
Horizontal Opening,0
Horizontal Percentage,0.00
Vertical Opening,0
Vertical Percentage,0.00
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.250807,0.248949,0.251482,0.251419,0.250465,0.249372,0.249751,0.247677,0.248086,0.247899,0.247673,0.249845,0.249115,0.246789,0.245919,0.245801,0.248166,0.246421,0.248124,0.242576,0.249632,0.246969,0.248389,0.249877,0.248648,0.248631,0.250181,0.249387,0.24812,0.246958,0.248547,0.249636,0.250213
112,0.245795,0.248322,0.249542,0.248156,0.246027,0.247135,0.246339,0.245377,0.242494,0.244626,0.245597,0.245065,0.242138,0.243027,0.241089,0.239039,0.245325,0.241087,0.239111,0.246329,0.246929,0.245223,0.243848,0.245604,0.245334,0.245007,0.248061,0.2426,0.241306,0.240674,0.239173,0.242986,0.245104
104,0.243108,0.24513,0.244214,0.241534,0.241765,0.237422,0.23929,0.235465,0.244784,0.239903,0.23395,0.234327,0.233694,0.231546,0.236154,0.232325,0.233104,0.235481,0.232054,0.235392,0.238187,0.239036,0.239198,0.23596,0.236048,0.234444,0.235354,0.237341,0.235311,0.235453,0.231189,0.235836,0.24238
96,0.235037,0.24865,0.23093,0.233163,0.234611,0.234223,0.229956,0.222909,0.226573,0.217287,0.23488,0.238035,0.225179,0.207473,0.211268,0.228443,0.220495,0.218818,0.211526,0.2158,0.225015,0.231759,0.228539,0.225877,0.230666,0.231648,0.228401,0.221135,0.222083,0.223553,0.222942,0.233023,0.234682
88,0.229305,0.228398,0.227097,0.225876,0.220402,0.221873,0.217231,0.212652,0.222552,0.208054,0.195646,0.20382,0.200174,0.204395,0.194275,0.188809,0.198966,0.206289,0.191388,0.196625,0.197519,0.198369,0.206515,0.205055,0.203691,0.199728,0.209484,0.205532,0.222288,0.203004,0.208814,0.221732,0.221447
80,0.215984,0.181578,0.199026,0.198276,0.197948,0.186765,0.191986,0.208783,0.187002,0.187885,0.174986,0.1588,0.162656,0.155156,0.168916,0.194021,0.154927,0.157055,0.160377,0.14773,0.1626,0.158251,0.178955,0.175376,0.202577,0.177495,0.199322,0.190122,0.197658,0.189296,0.188237,0.199669,0.202704
72,0.212737,0.186414,0.179621,0.179511,0.185924,0.177354,0.159883,0.160577,0.163119,0.149381,0.148954,0.145841,0.123353,0.127079,0.116457,0.109596,0.126538,0.159198,0.101809,0.131408,0.164142,0.144382,0.147796,0.134333,0.162926,0.152446,0.17221,0.197933,0.174188,0.182611,0.189248,0.191362,0.187707
64,0.164708,0.164777,0.165117,0.153257,0.167484,0.159729,0.139839,0.133645,0.12469,0.113117,0.113023,0.099255,0.0922071,0.079302,0.0822992,0.088688,0.092302,0.0820711,0.0768589,0.0909545,0.113252,0.12284,0.110501,0.105964,0.124831,0.12361,0.138562,0.14493,0.162953,0.152125,0.149687,0.160012,0.172473
56,0.156386,0.15466,0.150295,0.145721,0.139249,0.13151,0.114209,0.120926,0.110598,0.094139,0.0889704,0.0775282,0.0871792,0.0635699,0.0644455,0.0617377,0.0534877,0.0486413,0.0538056,0.052895,0.0782923,0.0769088,0.077992,0.0901756,0.0931054,0.0969318,0.112151,0.124505,0.135929,0.119813,0.134615,0.143158,0.159707
48,0.14578,0.1377,0.126873,0.127325,0.122163,0.107651,0.098589,0.0901508,0.0788905,0.0738679,0.0702038,0.06118,0.0484551,0.0470966,0.0483047,0.0405115,0.0472442,0.0351225,0.0330416,0.0397813,0.0473605,0.0547831,0.0583419,0.0610668,0.0825098,0.0742565,0.08771,0.0918999,0.102689,0.113826,0.11964,0.129911,0.165422
