SW Version,2022.1
Date and Time Started,2024-Feb-02 11:54:13
Date and Time Ended,2024-Feb-02 11:54:25
Scan Name,Scan_1J3CMD-3J4CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,15040
Horizontal Opening,161
Horizontal Percentage,63.64
Vertical Opening,113
Vertical Percentage,48.39
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939,0.24797,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939,0.24797,0.24797,0.247969,0.247939,0.247969,0.247969,0.247939,0.247969,0.247939,0.247939,0.24797,0.24797,0.247969,0.247939,0.247939,0.247939,0.247939
112,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939,0.247969,0.247939,0.247939,0.247969,0.247939,0.247939,0.247969,0.247939,0.247939,0.247939,0.247969,0.247939,0.247969,0.247939,0.247939,0.247969,0.247939,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.24797
104,0.247941,0.247939,0.247969,0.24797,0.247939,0.247939,0.24797,0.247969,0.24791,0.247941,0.24791,0.247939,0.247941,0.247941,0.247881,0.247969,0.247939,0.247939,0.247939,0.247941,0.247969,0.247969,0.247939,0.247939,0.247939,0.247969,0.247939,0.247969,0.247939,0.247939,0.247969,0.247939,0.247969
96,0.238849,0.243809,0.246588,0.246676,0.24552,0.24466,0.244249,0.242499,0.242419,0.240665,0.239829,0.238477,0.237782,0.237528,0.23541,0.235475,0.247472,0.245993,0.238463,0.237249,0.24618,0.247796,0.24791,0.247939,0.247939,0.247939,0.247941,0.24791,0.247823,0.247736,0.247854,0.247941,0.247939
88,0.21048,0.214978,0.224506,0.223966,0.222377,0.220384,0.219572,0.216859,0.214731,0.214224,0.212569,0.209768,0.20592,0.187426,0.175362,0.172744,0.210187,0.20467,0.178621,0.16874,0.197416,0.22389,0.240393,0.245464,0.244413,0.242894,0.240594,0.240491,0.239243,0.237448,0.238843,0.242738,0.247246
80,0.16166,0.158896,0.1643,0.164177,0.159901,0.157733,0.155192,0.15398,0.151363,0.149487,0.141044,0.125216,0.103625,0.086259,0.0723933,0.0650177,0.114191,0.109488,0.0698551,0.05307,0.0721806,0.093815,0.123028,0.166678,0.190221,0.205693,0.204887,0.205443,0.204335,0.20142,0.202621,0.214795,0.231197
72,0.137616,0.134569,0.131696,0.130527,0.129651,0.128822,0.127243,0.125822,0.119739,0.10844,0.0836751,0.0624603,0.0460548,0.0325787,0.0214147,0.0161241,0.0268122,0.0250343,0.0109435,0.00522788,0.0108143,0.0153148,0.0270401,0.0593839,0.0948893,0.131042,0.154941,0.160264,0.160778,0.160038,0.160709,0.166611,0.180718
64,0.127442,0.127205,0.126209,0.125864,0.125138,0.123586,0.12084,0.112157,0.0925846,0.0655729,0.0460095,0.0288464,0.0155277,0.00648973,0.00153139,0.000358945,0.00192895,0.00142851,0.000102879,9.06004e-06,0.000103475,0.00036109,0.00108792,0.00769567,0.0344911,0.0671038,0.0978259,0.127303,0.132906,0.133266,0.134272,0.137436,0.143975
56,0.125958,0.125955,0.125859,0.124542,0.122927,0.120214,0.110224,0.0886875,0.0618499,0.03946,0.023245,0.0104357,0.00212494,0.000137093,1.66896e-06,2.38422e-07,2.50343e-06,2.50343e-06,2.38422e-07,2.38422e-07,2.38422e-07,4.76844e-07,7.03346e-06,0.000468738,0.00943185,0.0408545,0.0676215,0.102228,0.124422,0.126428,0.126688,0.126871,0.128928
48,0.12592,0.125581,0.124482,0.122604,0.118682,0.106223,0.0818403,0.0542538,0.0336153,0.0172942,0.00553151,0.000458605,3.09949e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.90738e-06,0.000754487,0.0144911,0.0481113,0.0708788,0.10954,0.124551,0.12592,0.125967,0.125998
40,0.125313,0.12364,0.122574,0.117727,0.101445,0.0758508,0.0484246,0.0283653,0.0127407,0.00288026,9.87068e-05,3.57633e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.3645e-06,0.00169506,0.0228282,0.0544503,0.0759858,0.113275,0.124588,0.12599,0.126998
32,0.123366,0.121587,0.116415,0.0981581,0.071338,0.0444555,0.0255193,0.0101211,0.00164869,3.4452e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.1976e-05,0.00459761,0.0316291,0.0598321,0.0848906,0.116231,0.125851,0.128181
24,0.125817,0.118306,0.0997261,0.072193,0.0454137,0.0250585,0.0100577,0.0015141,1.65703e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.57633e-07,0.000468977,0.0129505,0.0429428,0.0661031,0.0949809,0.122104,0.132183
16,0.135791,0.103752,0.0708302,0.0436187,0.0224078,0.00834419,0.000994101,7.5103e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,6.55661e-06,0.00177732,0.0216739,0.0511457,0.0722865,0.107212,0.145475
8,0.136883,0.087782,0.0472899,0.0227957,0.00774848,0.000770819,6.4374e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,7.22419e-05,0.00578746,0.0325816,0.0611201,0.097943,0.141203
0,0.135601,0.0832974,0.0322786,0.00873746,0.000632296,2.1458e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,7.5103e-06,0.00140717,0.0158269,0.0563741,0.0974074,0.144489
-8,0.136471,0.0850381,0.0309945,0.00627682,0.000876798,4.67308e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000107648,0.00189248,0.0146391,0.0544314,0.100994,0.143812
