SW Version,2022.1
Date and Time Started,2024-Feb-02 11:56:14
Date and Time Ended,2024-Feb-02 11:56:27
Scan Name,Scan_1J2CMD-3J5CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,18240
Horizontal Opening,177
Horizontal Percentage,69.70
Vertical Opening,129
Vertical Percentage,54.84
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.247939,0.247939,0.247969,0.24797,0.247969,0.247969,0.247939,0.247969,0.247939,0.247969,0.247969,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.24797,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939,0.247939
112,0.24797,0.247969,0.247939,0.247939,0.247939,0.247939,0.24797,0.247939,0.247969,0.247969,0.247939,0.24797,0.247939,0.247939,0.247969,0.247969,0.247969,0.247939,0.247939,0.24797,0.24791,0.247969,0.247939,0.247939,0.247939,0.247939,0.247969,0.247969,0.247939,0.247939,0.24797,0.24797,0.247969
104,0.24797,0.247939,0.247969,0.247939,0.247969,0.247969,0.247939,0.247969,0.247939,0.247939,0.247969,0.247969,0.247969,0.247692,0.246591,0.244799,0.247598,0.247601,0.243835,0.239395,0.246441,0.247878,0.247941,0.24791,0.247939,0.247939,0.247969,0.247939,0.24797,0.247969,0.247939,0.247939,0.247939
96,0.246702,0.247852,0.247939,0.247941,0.247939,0.247939,0.247883,0.247825,0.247705,0.247618,0.247159,0.244779,0.238641,0.222337,0.206757,0.200885,0.223384,0.221252,0.200359,0.192998,0.207637,0.226486,0.243893,0.247785,0.247909,0.247818,0.247847,0.247816,0.247725,0.247694,0.247663,0.247909,0.247941
88,0.226429,0.231321,0.24234,0.240517,0.238199,0.236461,0.231677,0.229123,0.226033,0.218602,0.20635,0.185667,0.166241,0.151896,0.142837,0.140349,0.177299,0.176396,0.150166,0.128886,0.148862,0.16299,0.188343,0.220638,0.237097,0.239003,0.238698,0.238563,0.238577,0.236387,0.235356,0.239769,0.246866
80,0.169472,0.170403,0.180933,0.180442,0.175791,0.171343,0.16679,0.161805,0.148228,0.126751,0.105274,0.0862487,0.0729922,0.0577331,0.0424591,0.0366843,0.0852499,0.0801554,0.0445182,0.0212063,0.0342449,0.0417566,0.0500113,0.0772012,0.136054,0.173201,0.177857,0.177747,0.175526,0.17174,0.172765,0.188661,0.219898
72,0.13593,0.134882,0.132887,0.132102,0.129615,0.125477,0.114541,0.0977788,0.0756489,0.0511504,0.0369277,0.0256813,0.0121633,0.00319533,0.000299697,1.89546e-05,0.00121774,0.00140574,0.000113489,7.03346e-06,7.93946e-05,0.000141623,0.000171306,0.000528344,0.00843454,0.0627097,0.118347,0.127007,0.127506,0.126967,0.127487,0.130019,0.147809
64,0.126558,0.12652,0.125255,0.122963,0.118765,0.102913,0.0834545,0.0586006,0.0377995,0.0258453,0.0131825,0.00277094,8.95275e-05,5.96056e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000203017,0.00895122,0.0569173,0.11435,0.125559,0.125967,0.125967,0.125967,0.126006
56,0.12589,0.125182,0.123016,0.118599,0.100312,0.0787681,0.0548349,0.0343159,0.0224845,0.00896812,0.00102152,8.10636e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.96056e-07,0.000764858,0.0176655,0.0739536,0.119726,0.125805,0.125975,0.125967,0.125967
48,0.125151,0.12278,0.119597,0.100038,0.0751163,0.0522709,0.0323086,0.0194387,0.00600752,0.00043679,1.66896e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.20403e-05,0.00255958,0.0277739,0.0920551,0.12184,0.125889,0.125975,0.125975
