SW Version,2022.1
Date and Time Started,2023-Oct-18 18:36:27
Date and Time Ended,2023-Oct-18 18:36:37
Scan Name,0J3CMD-3J3CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,6720
Horizontal Opening,129
Horizontal Percentage,51.52
Vertical Opening,65
Vertical Percentage,29.03
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.247939,0.247939,0.247969,0.247939,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939,0.24797,0.247969,0.247939,0.24797,0.247909,0.247939,0.247939,0.247939,0.247969,0.247969,0.247879,0.24791,0.247939,0.24797,0.247969,0.247939,0.247969,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939
112,0.247248,0.247796,0.247102,0.247649,0.247939,0.24791,0.247361,0.247941,0.247941,0.247939,0.246279,0.247794,0.247909,0.245483,0.247878,0.247852,0.248001,0.24748,0.24638,0.245302,0.247201,0.247939,0.24791,0.247939,0.247969,0.247939,0.247969,0.247969,0.24791,0.247939,0.247939,0.247969,0.247939
104,0.242045,0.244712,0.242234,0.246446,0.243246,0.245657,0.24276,0.241782,0.242707,0.245454,0.240668,0.240337,0.239844,0.235032,0.236393,0.238023,0.24296,0.243564,0.233337,0.231481,0.238552,0.240777,0.243688,0.242155,0.247361,0.247323,0.246631,0.247912,0.247565,0.247765,0.245632,0.247939,0.247939
96,0.216859,0.223048,0.231399,0.229899,0.234027,0.225356,0.219346,0.223854,0.220613,0.220048,0.20972,0.193112,0.207956,0.199496,0.187009,0.182889,0.212669,0.218845,0.1953,0.181776,0.190268,0.202637,0.216986,0.224395,0.23173,0.230066,0.23943,0.238514,0.236382,0.238819,0.238142,0.241048,0.245139
88,0.181314,0.189293,0.205534,0.190517,0.192521,0.192311,0.188907,0.188372,0.175659,0.178206,0.164873,0.152618,0.147201,0.132432,0.119963,0.125116,0.162203,0.160496,0.119834,0.109861,0.11661,0.133287,0.150767,0.171391,0.217307,0.207874,0.20995,0.209259,0.211754,0.214116,0.212962,0.226972,0.247738
80,0.154358,0.155367,0.153141,0.153688,0.151507,0.147701,0.146284,0.136736,0.132222,0.12316,0.10698,0.0963585,0.080256,0.0758152,0.0573124,0.0623386,0.0877332,0.0862598,0.0527574,0.0442733,0.0467882,0.0525502,0.0618172,0.0723126,0.10218,0.119671,0.174202,0.170905,0.172198,0.177169,0.172284,0.179409,0.213419
72,0.135136,0.135406,0.134655,0.135185,0.131456,0.125932,0.120713,0.110914,0.0881308,0.0857867,0.0694112,0.0478274,0.0441694,0.0343245,0.0265734,0.0244266,0.0286408,0.0335586,0.020205,0.0132344,0.0186688,0.0193567,0.0228803,0.0278766,0.0415969,0.0689464,0.100195,0.138764,0.141027,0.140473,0.143385,0.153767,0.16624
64,0.128225,0.128454,0.128194,0.125688,0.119567,0.110667,0.101409,0.0840892,0.0720169,0.0528164,0.0452713,0.0293678,0.0201309,0.0141376,0.00974793,0.00884086,0.0121571,0.0114099,0.00732445,0.00488456,0.00526019,0.00590155,0.00732564,0.00985463,0.0173512,0.0321644,0.0585449,0.0836199,0.115416,0.126172,0.133959,0.13361,0.140776
56,0.126137,0.125643,0.125869,0.11615,0.108849,0.101786,0.0901115,0.0730925,0.050405,0.037389,0.0235506,0.0148413,0.0099736,0.00696217,0.00433261,0.00340145,0.0045299,0.00435883,0.00259749,0.0017052,0.00153413,0.00170019,0.00219778,0.00382751,0.00737237,0.0135119,0.0318191,0.0612665,0.0947868,0.113793,0.123403,0.129659,0.133328
48,0.128306,0.123994,0.122809,0.113332,0.0999445,0.0868373,0.067226,0.0494921,0.0310827,0.0210187,0.0115107,0.0063555,0.00393719,0.00231007,0.00104965,0.000615249,0.000922456,0.00129594,0.000648508,0.000133516,0.000250463,0.000108244,0.000143769,0.000247363,0.00118102,0.00474246,0.0153615,0.0354996,0.0714366,0.0975731,0.117592,0.123982,0.128328
40,0.131542,0.122846,0.110223,0.100453,0.0824864,0.0635464,0.0436706,0.0285488,0.0179157,0.0094315,0.00512131,0.00275866,0.00145318,0.000680934,0.000274901,0.000117781,0.000221375,0.000162366,1.65703e-05,2.38422e-07,2.38422e-07,8.34478e-07,4.66115e-05,9.53689e-07,0.000223163,0.00138738,0.00631378,0.0199471,0.0463013,0.0765239,0.103167,0.120008,0.124323
32,0.137781,0.120367,0.102086,0.0843622,0.0615492,0.0452651,0.0286094,0.0159889,0.00859506,0.0045448,0.00203577,0.000773799,0.000224951,9.35807e-05,5.56716e-05,2.38422e-07,2.38422e-07,9.06004e-06,2.38422e-07,2.38422e-07,2.38422e-07,1.19211e-06,2.38422e-07,2.38422e-07,8.34478e-06,0.000156286,0.00279014,0.0107825,0.0267481,0.055332,0.0858431,0.113918,0.125751
24,0.140978,0.117216,0.0950814,0.0758341,0.0466141,0.0300249,0.0176928,0.00895291,0.00407893,0.00193706,0.00039888,0.000350481,3.30215e-05,2.74186e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,7.27188e-06,0.000608692,0.00527819,0.0168058,0.0384625,0.0676327,0.0948655,0.125064
16,0.15472,0.117554,0.0758409,0.0517724,0.0312729,0.0159186,0.00798198,0.00421232,0.00143459,0.0005107,0.000113251,3.42136e-05,5.96056e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.00018132,0.00187185,0.00854171,0.0236172,0.0503667,0.0795638,0.123894
8,0.155291,0.109219,0.0687163,0.0387068,0.0200537,0.00938487,0.00354343,0.00176957,0.000529774,7.91562e-05,5.72213e-06,3.93397e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.32874e-05,0.000453598,0.0041768,0.0152327,0.0367734,0.0753248,0.119684
0,0.164536,0.116603,0.0610905,0.0315367,0.0137842,0.00656472,0.00191691,0.000725876,2.49151e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000154498,0.00247637,0.0100081,0.0304324,0.0728207,0.12147
-8,0.158221,0.121288,0.064776,0.0388483,0.0198425,0.00807953,0.00387949,0.00178542,0.000400549,0.000131847,4.76844e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.55386e-05,0.000773203,0.00501497,0.0161208,0.0419055,0.0777453,0.117494
-16,0.149322,0.115175,0.0850882,0.0557015,0.0313592,0.0169271,0.00915788,0.00446899,0.00218729,0.000696908,0.000307565,2.78954e-05,4.76844e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.74186e-06,0.000337487,0.0021582,0.00994055,0.0268653,0.0556434,0.092198,0.120026
-24,0.14254,0.119155,0.100556,0.0732182,0.0509686,0.0331949,0.0184916,0.00973696,0.00425298,0.00254253,0.00119652,0.000269179,0.000168684,8.94083e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.57633e-07,2.38422e-07,4.76844e-07,5.9844e-05,0.001318,0.00633536,0.0197584,0.0458021,0.0719006,0.100708,0.124677
-32,0.135322,0.120149,0.120127,0.0860578,0.0695177,0.0487845,0.0311186,0.0169811,0.0104635,0.0050567,0.00297014,0.000994817,0.000764382,0.000112178,2.49151e-05,6.31819e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.19348e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.72213e-06,0.000430233,0.00337797,0.0109481,0.0315765,0.0612048,0.0886015,0.109191,0.125416
-40,0.130349,0.124802,0.116743,0.100256,0.0871477,0.0678316,0.0517479,0.0326694,0.0194195,0.0121378,0.00669847,0.00369054,0.00205031,0.00096108,0.000611791,0.00024784,0.000687014,7.37917e-05,2.5392e-05,2.38422e-07,2.13388e-05,1.81201e-05,1.93122e-05,4.53002e-05,0.000602731,0.00195923,0.0078398,0.0250047,0.052586,0.0826247,0.105127,0.118885,0.125831
-48,0.127696,0.125147,0.120533,0.116118,0.102666,0.08767,0.0727676,0.0473765,0.0360137,0.0203342,0.0134252,0.0101866,0.00558063,0.00401217,0.00233594,0.00206796,0.00186029,0.00125601,0.000460036,0.000191811,0.00109805,0.000701081,0.000509508,0.00052739,0.00208608,0.00650952,0.0184866,0.0455225,0.0731869,0.10103,0.116221,0.126269,0.128229
-56,0.126665,0.126496,0.126546,0.122838,0.113254,0.103419,0.090765,0.0873566,0.0597645,0.0424443,0.0285731,0.0182712,0.0122585,0.00820076,0.00734567,0.00506242,0.00608644,0.00479944,0.00282316,0.00213102,0.00236479,0.0031908,0.00244419,0.00548669,0.00850295,0.0170496,0.0377532,0.0659567,0.0979792,0.115975,0.125485,0.129754,0.130626
-64,0.128011,0.12794,0.128657,0.128298,0.124379,0.118353,0.10322,0.0964626,0.0862947,0.0638194,0.0519838,0.0346355,0.0240027,0.0168307,0.0144267,0.0103205,0.0143111,0.0112168,0.0089026,0.005017,0.0073918,0.00704526,0.00880035,0.0127695,0.0232162,0.040086,0.0677122,0.092878,0.120924,0.130703,0.13293,0.132099,0.145768
-72,0.132955,0.133087,0.134211,0.134106,0.132009,0.128889,0.121489,0.109693,0.103415,0.0914334,0.073551,0.0603386,0.0483267,0.0385016,0.031923,0.0296474,0.0343531,0.0348469,0.0197517,0.0135819,0.0174493,0.0200179,0.0241949,0.0332838,0.050757,0.0806098,0.0957611,0.126014,0.146402,0.144917,0.151287,0.163139,0.172556
-80,0.146037,0.147159,0.149887,0.149048,0.148728,0.146271,0.145334,0.141526,0.13186,0.127096,0.109501,0.101045,0.0906869,0.0713138,0.0674281,0.0668719,0.08385,0.0773601,0.053866,0.038696,0.0482215,0.0596069,0.0794353,0.0894949,0.117802,0.132965,0.159888,0.186059,0.175228,0.191569,0.179599,0.193827,0.215426
-88,0.174244,0.178969,0.180945,0.187563,0.194838,0.178873,0.178126,0.180433,0.170752,0.166104,0.158252,0.15896,0.14218,0.134903,0.122093,0.120675,0.160103,0.148333,0.114915,0.0896766,0.108863,0.155249,0.152314,0.163719,0.19004,0.190254,0.209756,0.215453,0.219069,0.219018,0.210989,0.230979,0.242855
-96,0.212728,0.217232,0.225356,0.230975,0.229762,0.215633,0.21501,0.221809,0.21227,0.21437,0.207853,0.204381,0.205158,0.184721,0.189138,0.188022,0.214069,0.212907,0.189611,0.166406,0.185127,0.204363,0.211883,0.230792,0.23547,0.227884,0.240054,0.243448,0.241692,0.241774,0.242957,0.247406,0.251192
-104,0.242419,0.245099,0.246959,0.248085,0.24485,0.244112,0.244191,0.246704,0.243597,0.244664,0.242406,0.238166,0.236903,0.23754,0.236477,0.227918,0.246981,0.244407,0.236637,0.233062,0.241195,0.242837,0.248936,0.248979,0.25061,0.24959,0.251841,0.251841,0.24826,0.250736,0.251872,0.250403,0.251872
-112,0.250675,0.251194,0.251624,0.251409,0.25098,0.250311,0.250041,0.249799,0.251041,0.249264,0.249145,0.250185,0.249798,0.251439,0.250946,0.250003,0.251624,0.251655,0.25181,0.24864,0.248963,0.250155,0.251841,0.251841,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
-120,0.251594,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.25181,0.251934,0.251872,0.251903,0.251903,0.251903,0.251872,0.251686,0.251841,0.251903,0.251593,0.251071,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
Scan End
