SW Version,2022.1
Date and Time Started,2023-Oct-18 18:39:03
Date and Time Ended,2023-Oct-18 18:39:16
Scan Name,3J4D1-0J4D2
Link Settings,
Reset RX After Applying Settings,false
Open Area,16128
Horizontal Opening,177
Horizontal Percentage,69.70
Vertical Opening,105
Vertical Percentage,45.16
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251934,0.251872,0.251903,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
112,0.250372,0.251286,0.251872,0.25181,0.25181,0.251532,0.251624,0.251686,0.251501,0.251532,0.251316,0.251193,0.251161,0.250334,0.250062,0.248936,0.251132,0.251872,0.249056,0.243705,0.245713,0.246503,0.250706,0.251532,0.251903,0.251903,0.251903,0.251934,0.251872,0.251903,0.251872,0.251903,0.251903
104,0.220976,0.228432,0.240159,0.240774,0.237302,0.234971,0.234909,0.232319,0.230453,0.229062,0.223077,0.218901,0.213016,0.20494,0.193411,0.200072,0.23476,0.240141,0.201958,0.167666,0.185667,0.209584,0.227194,0.241294,0.247153,0.2495,0.250858,0.249043,0.248112,0.248524,0.250643,0.251286,0.251872
96,0.163056,0.16312,0.186643,0.184414,0.185275,0.180942,0.185138,0.178758,0.175369,0.163966,0.150443,0.133644,0.121391,0.115819,0.106925,0.104385,0.149441,0.161404,0.105375,0.0598893,0.0714036,0.0842513,0.095324,0.13238,0.1651,0.182408,0.190459,0.189978,0.192715,0.187707,0.204257,0.223519,0.246276
88,0.134708,0.134369,0.133156,0.133788,0.133639,0.133285,0.130954,0.1237,0.104996,0.0896694,0.073853,0.0598354,0.049623,0.040596,0.0331258,0.0284013,0.0620726,0.0739351,0.0244529,0.00420183,0.0067452,0.0076189,0.00732564,0.0153805,0.044557,0.0863437,0.118305,0.129187,0.129323,0.129354,0.133291,0.148395,0.198019
80,0.126335,0.126405,0.126067,0.126059,0.124829,0.122392,0.110394,0.0869505,0.0711984,0.0529243,0.0399549,0.027638,0.017219,0.0103027,0.00590584,0.00383025,0.00946339,0.0110045,0.00114216,6.90232e-05,5.41218e-05,7.36725e-05,5.44795e-05,0.000666032,0.0088283,0.0411656,0.0852742,0.116876,0.125698,0.125975,0.126107,0.126655,0.130152
72,0.125922,0.125925,0.125921,0.12509,0.121412,0.108107,0.0846269,0.0606196,0.0424222,0.0265365,0.0143062,0.00639317,0.00218168,0.000733506,0.000308042,0.000139358,0.000274305,0.000536927,1.6928e-05,2.38422e-07,2.38422e-07,2.38422e-07,3.57633e-07,1.01329e-05,0.000707399,0.0109037,0.0468836,0.0918047,0.119868,0.125704,0.125951,0.125967,0.125975
64,0.12592,0.125951,0.125029,0.12278,0.108381,0.0809347,0.0536849,0.0344847,0.0170939,0.00732135,0.00219706,0.00034452,6.29435e-05,1.32324e-05,7.15267e-07,2.38422e-07,1.19211e-06,5.96056e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.25309e-05,0.00138857,0.01744,0.0573019,0.10132,0.122171,0.125874,0.125967,0.125967
56,0.12592,0.12555,0.123372,0.109424,0.0855603,0.0559739,0.0310902,0.0138602,0.00442464,0.000936403,0.000106336,4.05318e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.76844e-07,9.01236e-05,0.00417298,0.0288968,0.0757424,0.11198,0.124818,0.125959,0.125967
48,0.125816,0.12433,0.115366,0.0883508,0.0568818,0.030474,0.0115855,0.00304823,0.000498779,2.52728e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.98028e-06,0.000431902,0.0105797,0.0439876,0.0921057,0.118893,0.125651,0.125975
