SW Version,2022.1
Date and Time Started,2024-Feb-01 16:49:26
Date and Time Ended,2024-Feb-01 16:49:37
Scan Name,Scan_2J1D2-0J1D1
Link Settings,
Reset RX After Applying Settings,false
Open Area,7616
Horizontal Opening,129
Horizontal Percentage,51.52
Vertical Opening,57
Vertical Percentage,25.81
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251841,0.251779,0.251872,0.251903,0.251594,0.251872,0.251903,0.251903,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
112,0.251686,0.251779,0.251841,0.251686,0.251872,0.251841,0.251903,0.251872,0.251779,0.251841,0.251439,0.251686,0.251377,0.24956,0.249699,0.250036,0.251194,0.251655,0.250888,0.246178,0.250369,0.25016,0.250949,0.251779,0.251903,0.251748,0.251841,0.251903,0.251872,0.251934,0.251872,0.251903,0.251903
104,0.245713,0.248818,0.24965,0.251624,0.250553,0.24873,0.249828,0.250885,0.249702,0.244944,0.248633,0.244041,0.239505,0.238231,0.236846,0.236229,0.244898,0.246462,0.214808,0.23407,0.233193,0.24065,0.244625,0.244317,0.249944,0.250736,0.250736,0.250763,0.250428,0.249616,0.249936,0.250706,0.251717
96,0.222413,0.233799,0.236526,0.238101,0.238837,0.234223,0.235682,0.234218,0.230159,0.222037,0.225284,0.215124,0.215833,0.203423,0.208297,0.20181,0.218278,0.223837,0.202377,0.186977,0.191301,0.203389,0.207211,0.217751,0.228182,0.235509,0.244049,0.241455,0.239901,0.238314,0.222184,0.241695,0.248244
88,0.198124,0.202212,0.206776,0.203749,0.209821,0.202775,0.20525,0.194799,0.187045,0.180949,0.175874,0.157634,0.156605,0.156079,0.145763,0.137074,0.175703,0.184498,0.154037,0.122502,0.133498,0.136928,0.149075,0.170001,0.168757,0.191098,0.215048,0.209482,0.218233,0.216399,0.216213,0.215402,0.238873
80,0.1601,0.162335,0.16738,0.171575,0.163685,0.165687,0.153021,0.141801,0.126678,0.121021,0.109551,0.101629,0.0913433,0.0843097,0.0717654,0.0752044,0.106234,0.113007,0.0788001,0.0587614,0.0617137,0.0641683,0.0777139,0.0787182,0.0908282,0.118168,0.149077,0.169912,0.172298,0.171223,0.180011,0.185142,0.210985
72,0.139736,0.140069,0.143268,0.138643,0.132818,0.121037,0.106834,0.099101,0.0839335,0.0720837,0.063641,0.0524699,0.0443457,0.0374058,0.0324184,0.0291794,0.0426348,0.0432317,0.0280748,0.0254105,0.0236318,0.0243169,0.0248296,0.0296351,0.0372702,0.0509433,0.0853421,0.109507,0.138912,0.143148,0.14799,0.14943,0.168695
64,0.130399,0.129014,0.129897,0.117382,0.111163,0.0909799,0.0788567,0.0654196,0.0526105,0.0438745,0.0271868,0.0248695,0.0179995,0.0146718,0.0122194,0.00977277,0.0134575,0.014942,0.00975826,0.00614044,0.00621948,0.00756287,0.00630031,0.00748431,0.00947418,0.0172491,0.0312353,0.0695773,0.100933,0.120972,0.131327,0.135385,0.138988
56,0.122598,0.119505,0.111708,0.111883,0.0880667,0.0694427,0.0584916,0.0440827,0.0307339,0.0254793,0.0171735,0.0124575,0.00864261,0.00575194,0.00416321,0.00293927,0.00474794,0.00550624,0.00234882,0.00113835,0.00185171,0.00126912,0.00138654,0.00121941,0.00157478,0.00475259,0.0150326,0.0393149,0.0786139,0.107476,0.1234,0.126411,0.130018
48,0.125346,0.115636,0.100665,0.0845937,0.0684266,0.0502043,0.0369197,0.0270521,0.0174667,0.0124249,0.00809076,0.00578782,0.00316398,0.00179282,0.00115611,0.0005107,0.00070716,0.000915899,0.000205043,4.7446e-05,7.93946e-05,0.00014806,3.57633e-05,6.75927e-05,0.000180724,0.00072838,0.00473745,0.0202005,0.0470062,0.0884003,0.111511,0.123331,0.12915
