SW Version,2022.1
Date and Time Started,2024-Feb-01 16:53:39
Date and Time Ended,2024-Feb-01 16:53:51
Scan Name,Scan_2J5D1-0J5D2
Link Settings,
Reset RX After Applying Settings,false
Open Area,18176
Horizontal Opening,169
Horizontal Percentage,66.67
Vertical Opening,121
Vertical Percentage,51.61
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251779,0.251903,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
112,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251593,0.250949,0.24971,0.246702,0.244163,0.25098,0.251378,0.239652,0.227336,0.235861,0.245099,0.249859,0.251409,0.251841,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
104,0.251779,0.25181,0.251903,0.251903,0.251872,0.251903,0.25181,0.251624,0.250549,0.248874,0.245775,0.241844,0.231442,0.220275,0.2093,0.206616,0.219843,0.220415,0.194151,0.176738,0.182839,0.189918,0.201068,0.224734,0.241813,0.247246,0.249741,0.24965,0.24953,0.249203,0.24971,0.250524,0.251903
96,0.231713,0.241708,0.247651,0.246137,0.243628,0.241799,0.238411,0.234941,0.229342,0.221416,0.205614,0.191238,0.172895,0.157314,0.146825,0.141025,0.167226,0.170116,0.136146,0.110476,0.120841,0.12848,0.132533,0.145301,0.169739,0.197012,0.207099,0.210873,0.212364,0.213082,0.217139,0.225813,0.242128
88,0.183112,0.187511,0.206574,0.203845,0.19967,0.19411,0.188219,0.178747,0.167304,0.150454,0.129038,0.108007,0.0915356,0.0867886,0.0811955,0.0778989,0.114282,0.11772,0.0780191,0.0515048,0.0611453,0.0662634,0.0794421,0.0885453,0.111954,0.142879,0.16814,0.181318,0.183209,0.181743,0.184534,0.194409,0.211677
80,0.13827,0.13755,0.135543,0.133742,0.130602,0.125143,0.113509,0.0994525,0.0781945,0.0547173,0.0384229,0.028092,0.0185691,0.00984634,0.00489528,0.00329261,0.0180337,0.0287091,0.00647662,0.00108876,0.00112738,0.0010208,0.00101318,0.00348859,0.0129393,0.0313484,0.0676168,0.106114,0.123636,0.126271,0.126625,0.132972,0.167795
72,0.126435,0.126893,0.125601,0.121584,0.114935,0.105053,0.0889836,0.0600549,0.0377768,0.025346,0.0157009,0.0071721,0.00209025,0.000408179,2.18156e-05,1.66896e-06,2.06235e-05,0.000204566,2.39614e-05,4.76844e-07,3.57633e-07,2.38422e-07,2.38422e-07,8.34478e-06,0.00139739,0.0113326,0.0317587,0.0714982,0.10986,0.124482,0.125959,0.125967,0.12599
64,0.12592,0.125612,0.122019,0.114131,0.102604,0.0840711,0.0542768,0.0324088,0.0200696,0.00931347,0.00269214,0.000381952,1.74048e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,9.89452e-06,0.00114002,0.0138342,0.039117,0.0821814,0.11479,0.12555,0.125959,0.125967
56,0.125892,0.123521,0.114925,0.103895,0.0830079,0.0555367,0.0317614,0.0173364,0.00728487,0.00139763,0.000105979,5.12608e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.26638e-05,0.00356167,0.0209981,0.0534139,0.0954251,0.121082,0.125851,0.125959
48,0.124467,0.117001,0.106443,0.0868521,0.0574692,0.0295149,0.0143597,0.00572654,0.000839246,2.1458e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000180724,0.00748431,0.0285917,0.0668715,0.106245,0.123894,0.125951
40,0.121379,0.108079,0.0893842,0.0600156,0.0291336,0.0127233,0.00500424,0.000642667,4.2916e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.50343e-06,0.000952139,0.0120364,0.0392943,0.0802252,0.113908,0.125528
32,0.12297,0.100437,0.0687816,0.0327111,0.0139005,0.00487562,0.000783455,3.93397e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.55386e-05,0.00305705,0.0194385,0.0524474,0.093199,0.123585
24,0.126041,0.0847626,0.0420021,0.0158754,0.00594005,0.00102617,2.80146e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.43053e-06,0.000477321,0.00754475,0.0308323,0.0700197,0.116384
16,0.123654,0.0673845,0.0214615,0.00704323,0.00158694,8.09443e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.19348e-05,0.00157681,0.0136406,0.0498885,0.109158
8,0.114427,0.0588947,0.0169734,0.00330549,0.000126006,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.00033999,0.00829447,0.0374035,0.10688
0,0.111913,0.0622971,0.0233496,0.00601599,0.000638733,4.64923e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.10866e-05,0.00193217,0.0146037,0.0490765,0.109472
