SW Version,2022.1
Date and Time Started,2024-Feb-01 16:53:03
Date and Time Ended,2024-Feb-01 16:53:15
Scan Name,Scan_0J5CMD-2J5CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,17024
Horizontal Opening,153
Horizontal Percentage,60.61
Vertical Opening,121
Vertical Percentage,51.61
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.247939,0.247969,0.247969,0.247939,0.247939,0.247939,0.247969,0.247939,0.24791,0.24791,0.247939,0.247939,0.247847,0.247939,0.246988,0.247661,0.247848,0.247878,0.246833,0.24641,0.247845,0.247754,0.24791,0.24791,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939,0.247969
112,0.246616,0.246959,0.247823,0.247854,0.247594,0.24719,0.246616,0.246361,0.244523,0.244022,0.243691,0.241699,0.239278,0.237122,0.231533,0.231769,0.242544,0.244476,0.232386,0.221336,0.234703,0.240483,0.244688,0.246807,0.247725,0.247939,0.247969,0.247854,0.247939,0.247969,0.247939,0.247939,0.247969
104,0.220345,0.232639,0.235445,0.233694,0.232794,0.225989,0.221804,0.222629,0.21839,0.211601,0.20467,0.199195,0.190811,0.176382,0.17012,0.166185,0.206328,0.20442,0.164538,0.135605,0.156865,0.181918,0.206984,0.22705,0.238611,0.243057,0.244112,0.245326,0.244097,0.244535,0.246292,0.246978,0.247823
96,0.170085,0.175448,0.188404,0.181482,0.176898,0.170514,0.168378,0.158909,0.149682,0.13959,0.126022,0.108819,0.0903156,0.0765437,0.0636297,0.0624845,0.107872,0.107606,0.0652439,0.0376219,0.050869,0.0595785,0.0788922,0.105774,0.15457,0.185336,0.20345,0.212119,0.2127,0.215293,0.219155,0.231186,0.241644
88,0.141785,0.140033,0.139144,0.137649,0.135518,0.130235,0.124342,0.113505,0.0991529,0.0830319,0.0679054,0.049719,0.0350687,0.0246039,0.015926,0.0115219,0.0276979,0.0262962,0.00852717,0.00301592,0.0056785,0.00824893,0.0110971,0.0192825,0.0435381,0.083145,0.121978,0.149198,0.157671,0.163229,0.163434,0.181063,0.200781
80,0.128502,0.127655,0.12677,0.124302,0.120922,0.111425,0.0998278,0.0833851,0.0678173,0.0518487,0.0338484,0.0211955,0.0105693,0.00477858,0.00175503,0.000651846,0.00196698,0.0014862,0.000126245,1.12058e-05,2.5392e-05,0.000136258,0.000274662,0.000807536,0.00538894,0.0247412,0.0607595,0.099619,0.122274,0.132272,0.134609,0.141208,0.152681
72,0.126007,0.125877,0.123811,0.119014,0.108293,0.0941509,0.0773286,0.0579374,0.0394296,0.0245067,0.0124519,0.00499995,0.00161877,0.000277762,1.96698e-05,4.76844e-06,9.06004e-06,1.78817e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.2916e-06,0.000566491,0.00623474,0.0283603,0.064426,0.100753,0.120453,0.12661,0.128656,0.130507
64,0.125838,0.12355,0.118462,0.106576,0.0870292,0.0695926,0.0486964,0.0295677,0.0163389,0.00722384,0.00223688,0.00040651,2.72993e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.9193e-05,0.000911846,0.00945825,0.0350865,0.0735157,0.104852,0.121962,0.125859,0.12606
56,0.124615,0.120243,0.110272,0.0917386,0.0701745,0.0483286,0.029302,0.0139505,0.00594971,0.00137188,0.000165465,1.59743e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.00012541,0.00315099,0.0185904,0.0513408,0.0896947,0.114288,0.124818,0.126419
48,0.123997,0.112608,0.0940126,0.0700018,0.0479979,0.0249961,0.0110523,0.00356692,0.000787032,0.000100137,9.53689e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.26501e-06,0.00051082,0.00694488,0.0269739,0.0635551,0.0969658,0.119472,0.128262
