SW Version,2022.1
Date and Time Started,2024-Feb-01 16:49:14
Date and Time Ended,2024-Feb-01 16:49:25
Scan Name,Scan_2J1D3-0J1D0
Link Settings,
Reset RX After Applying Settings,false
Open Area,11904
Horizontal Opening,145
Horizontal Percentage,57.58
Vertical Opening,81
Vertical Percentage,35.48
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251872,0.251903,0.251903,0.251872,0.251903,0.251841,0.251872,0.251532,0.251872,0.251903,0.251224,0.251102,0.251655,0.251903,0.251903,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
112,0.248848,0.251378,0.251594,0.25098,0.250736,0.250281,0.24968,0.246844,0.250221,0.249204,0.250062,0.248703,0.246698,0.245886,0.244618,0.243089,0.250524,0.247701,0.243339,0.239328,0.244498,0.246111,0.250674,0.251532,0.251841,0.251903,0.251903,0.251872,0.251903,0.251903,0.251903,0.251872,0.251903
104,0.235743,0.238052,0.241109,0.240133,0.238725,0.233762,0.242867,0.237782,0.236793,0.23481,0.229534,0.224551,0.222974,0.218567,0.210903,0.215426,0.230559,0.231142,0.214884,0.198553,0.215274,0.21863,0.229249,0.234917,0.245813,0.249238,0.249176,0.24842,0.248561,0.249874,0.247742,0.251009,0.251655
96,0.190771,0.197718,0.210941,0.210631,0.202865,0.198081,0.199301,0.194141,0.195419,0.181574,0.192975,0.168187,0.157786,0.149905,0.144041,0.150971,0.182998,0.174805,0.143219,0.122876,0.132679,0.143396,0.157106,0.175422,0.201102,0.211842,0.221675,0.225446,0.225225,0.222749,0.230431,0.237531,0.246027
88,0.161157,0.16672,0.171374,0.17095,0.166657,0.164271,0.155274,0.147049,0.142149,0.130226,0.115585,0.109316,0.0918592,0.0851701,0.0798085,0.079061,0.123595,0.106313,0.074282,0.0566433,0.0652443,0.0773362,0.0795129,0.0960359,0.115122,0.150382,0.16824,0.18454,0.189182,0.190085,0.195594,0.205968,0.224711
80,0.138675,0.140087,0.142072,0.139818,0.133367,0.12663,0.118972,0.107115,0.0941808,0.0812166,0.0708228,0.0626578,0.049678,0.0404804,0.032993,0.0303846,0.0462101,0.0410962,0.0284453,0.0223768,0.0246041,0.0267679,0.0301092,0.0371715,0.0475402,0.0692481,0.0962169,0.133206,0.14913,0.154997,0.15966,0.164583,0.183426
72,0.130104,0.130489,0.129404,0.127238,0.113887,0.104559,0.0901201,0.0766805,0.0633323,0.0510929,0.0385935,0.0273261,0.0199392,0.0159622,0.0132464,0.0117261,0.0175985,0.0159329,0.00955132,0.00558468,0.00679003,0.00721573,0.00753426,0.00947433,0.0151605,0.0252908,0.0525886,0.0871743,0.120264,0.131708,0.139849,0.143814,0.150658
64,0.126362,0.125449,0.119584,0.11247,0.100844,0.0842476,0.0701004,0.0517924,0.0404955,0.0275905,0.0196438,0.0143653,0.0105702,0.00764715,0.0047806,0.00301592,0.00485118,0.00369638,0.000903143,0.000192645,0.000405079,0.000517376,0.000585088,0.000680695,0.00134864,0.0068457,0.0211343,0.0519171,0.0898081,0.116373,0.12583,0.133349,0.136023
56,0.126327,0.123234,0.115262,0.100707,0.0841263,0.0666224,0.0480249,0.0351837,0.0242238,0.0159163,0.0109245,0.00728952,0.00367969,0.00138988,0.000405318,0.000160101,0.000372416,0.000203136,2.01467e-05,5.96056e-07,6.07977e-06,4.76844e-06,5.96056e-06,2.21733e-05,2.11004e-05,0.000950828,0.00869115,0.0264931,0.0634025,0.0986513,0.114808,0.125897,0.129581
48,0.128418,0.118748,0.107924,0.0843342,0.0640472,0.0453935,0.0315073,0.0201391,0.0120672,0.00768292,0.00385016,0.00122585,0.000271921,4.50618e-05,5.24529e-06,3.33791e-06,8.34478e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.8386e-05,0.00189391,0.0128735,0.0374965,0.0749479,0.104234,0.11853,0.127699
40,0.131599,0.112106,0.0892172,0.0670854,0.0472144,0.029736,0.0182121,0.009934,0.00568327,0.00247959,0.000456459,4.30352e-05,3.57633e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.62264e-06,0.000223163,0.00474317,0.0203785,0.0550692,0.0881477,0.113394,0.129308
32,0.131038,0.10636,0.0752091,0.0491959,0.0302187,0.01705,0.00880011,0.00491436,0.00129666,0.000159385,5.48371e-06,4.76844e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.0729e-05,0.001336,0.0106728,0.0334945,0.0683697,0.103081,0.132388
24,0.13325,0.0929326,0.0609201,0.0349099,0.0187203,0.00907542,0.00459821,0.00113811,9.25078e-05,1.19211e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.00019801,0.00473161,0.0208387,0.0517892,0.0930762,0.134974
16,0.136426,0.0861571,0.0457871,0.0216122,0.00967139,0.00387758,0.000900878,3.8386e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,7.74872e-06,0.00148311,0.0112724,0.038058,0.0842821,0.140193
8,0.138318,0.0823018,0.0368668,0.0162483,0.00587496,0.000854505,2.84915e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000255469,0.00765419,0.0318974,0.0828448,0.140199
