SW Version,2022.1
Date and Time Started,2024-Feb-01 16:52:01
Date and Time Ended,2024-Feb-01 16:52:13
Scan Name,Scan_0J4CMD-2J4CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,8768
Horizontal Opening,129
Horizontal Percentage,51.52
Vertical Opening,73
Vertical Percentage,32.26
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.246875,0.246616,0.247248,0.246191,0.246875,0.24719,0.245573,0.246417,0.24673,0.246142,0.245274,0.245357,0.239585,0.239634,0.237741,0.235763,0.242035,0.242567,0.234844,0.2325,0.237562,0.24522,0.244331,0.246109,0.24691,0.247725,0.247878,0.247818,0.247852,0.247256,0.247794,0.24791,0.24797
112,0.240184,0.24082,0.242818,0.242287,0.241421,0.24204,0.238759,0.236847,0.239049,0.236868,0.233776,0.231122,0.224488,0.224024,0.213207,0.210861,0.229311,0.224857,0.211021,0.205092,0.212448,0.220112,0.231365,0.237299,0.241364,0.244663,0.246036,0.245441,0.244973,0.244458,0.244285,0.246604,0.247598
104,0.218055,0.219381,0.227891,0.227485,0.227697,0.224644,0.222264,0.225873,0.213365,0.21299,0.201752,0.195699,0.178988,0.165093,0.167065,0.157621,0.189936,0.183139,0.152404,0.144242,0.158941,0.176438,0.194426,0.205294,0.224288,0.228808,0.231793,0.235878,0.233383,0.233087,0.231684,0.237469,0.244491
96,0.184729,0.188161,0.20222,0.195475,0.191178,0.188893,0.190062,0.180845,0.166501,0.162571,0.154892,0.143896,0.125683,0.114281,0.103411,0.10409,0.135676,0.122604,0.10185,0.0742091,0.0861204,0.105685,0.116748,0.15713,0.193552,0.20283,0.207141,0.212034,0.215042,0.208858,0.211527,0.224607,0.233137
88,0.160507,0.162258,0.165728,0.161341,0.164113,0.156549,0.154562,0.144686,0.136312,0.122081,0.111532,0.0891588,0.0773197,0.0633963,0.0560657,0.0498038,0.0798316,0.0704699,0.0481153,0.0341354,0.0448729,0.0550869,0.0625209,0.0799453,0.112937,0.138567,0.168215,0.179714,0.181503,0.182651,0.183881,0.190452,0.2098
80,0.142176,0.141336,0.14107,0.140208,0.137801,0.129802,0.122629,0.115869,0.0947082,0.0851763,0.0672062,0.0564223,0.040593,0.0273189,0.0237498,0.0201326,0.0298728,0.0298871,0.0194413,0.0150021,0.0177999,0.0207951,0.025466,0.0353109,0.0510413,0.0781571,0.115425,0.140301,0.152149,0.153679,0.156177,0.158124,0.170708
72,0.132589,0.131656,0.13032,0.125183,0.121058,0.115217,0.104742,0.0884843,0.0718367,0.0579708,0.0421807,0.0279782,0.0201422,0.0131592,0.0103214,0.00884415,0.0120699,0.0112203,0.00738394,0.00487144,0.00580153,0.00695573,0.00905969,0.0130844,0.0215488,0.0405927,0.0731204,0.109243,0.127464,0.133202,0.137484,0.139906,0.144353
64,0.127384,0.126219,0.12373,0.11974,0.110717,0.100425,0.0842432,0.0678489,0.0503666,0.0387999,0.0227373,0.0139655,0.00904986,0.00599322,0.00382548,0.00235907,0.00382584,0.00327401,0.00144079,0.000680099,0.00116088,0.00188139,0.00169935,0.00326674,0.00721454,0.0184063,0.0400753,0.0772628,0.10994,0.12339,0.128173,0.132152,0.134263
56,0.126146,0.123986,0.116755,0.110714,0.101394,0.0855785,0.0646586,0.0525347,0.0335495,0.0208625,0.0134232,0.0076319,0.00463099,0.00244013,0.00132241,0.000558504,0.00087036,0.000523337,0.00024927,2.86107e-05,0.00013304,0.000210646,0.00030971,0.000511058,0.00235525,0.00838197,0.0250757,0.0520384,0.0905069,0.114501,0.122734,0.128243,0.129723
48,0.125238,0.118102,0.111524,0.0995706,0.086785,0.0667355,0.0506469,0.0337972,0.0218958,0.0127467,0.00762188,0.00381237,0.00174954,0.000609646,0.000121357,2.63457e-05,5.40026e-05,2.15772e-05,2.62264e-06,2.38422e-07,3.69554e-06,4.53002e-06,7.98714e-06,2.70609e-05,0.000379091,0.00306885,0.0116735,0.0325498,0.0651905,0.100101,0.117142,0.123742,0.128347
40,0.12731,0.115935,0.0995272,0.0840729,0.065953,0.0485348,0.033017,0.0205151,0.0116852,0.00683199,0.00326901,0.00140502,0.000335937,4.32736e-05,1.6928e-05,7.15267e-07,4.76844e-07,3.57633e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,7.15267e-07,4.55386e-05,0.000795615,0.00533136,0.0175784,0.0441913,0.0810347,0.106696,0.11788,0.129088
32,0.123858,0.108276,0.0884253,0.068148,0.048311,0.0348675,0.019068,0.0110755,0.00627587,0.00298767,0.00109317,0.000325566,1.28748e-05,4.76844e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.76844e-07,9.51305e-05,0.00209704,0.00897686,0.0278626,0.0562456,0.0918379,0.117507,0.131709
24,0.128437,0.101562,0.0763995,0.0541943,0.0368441,0.0224866,0.0118151,0.00657735,0.00313835,0.00109007,0.000297193,5.65061e-05,5.96056e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.9193e-05,0.000788105,0.00501664,0.0183876,0.0434742,0.0762547,0.108704,0.135394
16,0.129355,0.0953648,0.0611915,0.0406206,0.0218667,0.0114202,0.00647424,0.00333469,0.00122525,0.000283722,3.86244e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,7.15267e-07,0.000122787,0.00211492,0.00953992,0.0276462,0.0583032,0.0983484,0.135579
8,0.131706,0.086328,0.0505383,0.0274602,0.0136311,0.00635395,0.00325017,0.00114908,0.000158432,1.38285e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.9193e-05,0.000634322,0.00545796,0.019064,0.0475241,0.0896803,0.136154
0,0.129839,0.0844652,0.043895,0.0219571,0.0106467,0.00436682,0.0013782,0.000235323,5.72213e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.96056e-07,0.000303273,0.00355392,0.0148409,0.0404338,0.0831136,0.13565
-8,0.129976,0.0874404,0.0484815,0.0261767,0.0137931,0.00598964,0.00282697,0.00080086,0.000111462,2.70609e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.0729e-06,2.3127e-05,0.000913515,0.00517805,0.019069,0.0447784,0.0888586,0.137215
-16,0.128343,0.0941943,0.0611664,0.0356246,0.0215967,0.0116207,0.00601349,0.00249545,0.000730406,0.000197771,3.15909e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,8.34478e-07,0.000235204,0.00173917,0.00895015,0.0261695,0.0585933,0.0969217,0.140173
-24,0.124832,0.0990425,0.0737481,0.050063,0.0332947,0.020742,0.0108892,0.00591192,0.00260345,0.000803602,0.000216368,2.41999e-05,1.90738e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.80009e-05,0.000733387,0.00441928,0.0163477,0.0402026,0.0750845,0.107487,0.129853
-32,0.125654,0.106985,0.0888577,0.0659717,0.0466766,0.0284584,0.0179358,0.00941018,0.0055252,0.00229613,0.000732552,0.000191334,5.24529e-06,1.43053e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.26501e-06,0.000154498,0.00185028,0.00774515,0.0260331,0.054982,0.0898695,0.114362,0.130448
-40,0.125547,0.117562,0.100445,0.0819321,0.0666831,0.0458242,0.0273926,0.0187407,0.00977731,0.00543805,0.00240878,0.000880612,0.000240806,2.81338e-05,7.39109e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.19211e-06,4.08894e-05,0.000618944,0.00455577,0.0167678,0.0395657,0.0788784,0.106119,0.118914,0.12814
-48,0.126383,0.12094,0.106993,0.0969867,0.0834816,0.0630611,0.0457178,0.0296688,0.01892,0.0104513,0.00553449,0.00301771,0.00112464,0.000307326,6.47316e-05,4.17239e-06,1.49014e-05,5.96056e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.53002e-06,1.28748e-05,0.000214222,0.00260417,0.0102736,0.0297136,0.0620483,0.0954157,0.115545,0.123755,0.128393
-56,0.125385,0.122095,0.117769,0.108211,0.0949359,0.0797048,0.0627155,0.0455029,0.0307045,0.0176527,0.0109631,0.00666497,0.00317042,0.00165513,0.000691901,0.000351077,0.000321512,0.000128629,2.40806e-05,7.15267e-06,1.85969e-05,4.95918e-05,9.19118e-05,0.000275974,0.00123503,0.00599703,0.0197139,0.0475253,0.0835912,0.111016,0.120449,0.126027,0.12843
-64,0.126678,0.124873,0.122049,0.113352,0.106618,0.0969483,0.0772478,0.0609607,0.0458792,0.0280998,0.0177829,0.0110233,0.00655709,0.00361794,0.00227038,0.00114014,0.00152209,0.000964537,0.000316505,0.00015104,0.000306253,0.00040651,0.000653158,0.00144877,0.00467474,0.0143513,0.0353362,0.0695377,0.100815,0.121545,0.127439,0.130732,0.13291
-72,0.129608,0.129335,0.126871,0.1244,0.118108,0.108063,0.0958568,0.0788303,0.0641072,0.0449913,0.0336028,0.0199373,0.0135196,0.00904129,0.00617967,0.00486298,0.00692998,0.00484855,0.00270073,0.00177708,0.00275473,0.0035414,0.00427181,0.00736963,0.0135872,0.0306244,0.0620832,0.10158,0.124307,0.131268,0.134111,0.136032,0.139851
-80,0.136201,0.135067,0.135441,0.131953,0.131391,0.122788,0.113708,0.101619,0.0863477,0.0716467,0.0562768,0.0392013,0.0286686,0.0220473,0.0162186,0.0139874,0.0183441,0.0153112,0.0105011,0.00791085,0.00982383,0.0122642,0.0155527,0.0232153,0.0362541,0.0604329,0.100879,0.127613,0.140625,0.144202,0.146447,0.150759,0.157359
-88,0.149516,0.147478,0.151485,0.148647,0.145066,0.142728,0.137317,0.128757,0.119336,0.107032,0.0856381,0.069125,0.0558305,0.0460597,0.0358929,0.032039,0.0446344,0.0366961,0.0246904,0.0193061,0.0250322,0.0303114,0.0405064,0.0503287,0.0781424,0.115232,0.147199,0.158717,0.164497,0.164646,0.167717,0.178559,0.199477
-96,0.170065,0.169633,0.174751,0.176678,0.175328,0.166726,0.167203,0.169103,0.149583,0.142167,0.129451,0.113577,0.100494,0.0846897,0.0678884,0.0689644,0.0973565,0.0791366,0.0558325,0.0416268,0.0527299,0.0625408,0.0808145,0.110692,0.14283,0.171517,0.184181,0.195268,0.195546,0.194931,0.208886,0.213938,0.228284
-104,0.204598,0.200336,0.217478,0.214089,0.221215,0.211478,0.209453,0.206382,0.198565,0.1936,0.181455,0.157361,0.159544,0.142675,0.129438,0.125112,0.157144,0.146847,0.128771,0.0961906,0.118701,0.137422,0.161747,0.195552,0.214552,0.216862,0.229727,0.229043,0.226953,0.229208,0.229889,0.238284,0.246515
-112,0.231713,0.236597,0.23774,0.240032,0.238076,0.237006,0.236563,0.233901,0.230444,0.229764,0.227688,0.219034,0.213038,0.201335,0.190773,0.1783,0.214467,0.196632,0.182829,0.167276,0.192975,0.206176,0.2193,0.227095,0.238985,0.239466,0.242525,0.246158,0.244829,0.244568,0.248215,0.249305,0.251471
-120,0.247969,0.249174,0.248672,0.248436,0.248291,0.247622,0.248555,0.250067,0.24857,0.246152,0.242779,0.240147,0.23677,0.231268,0.227092,0.226078,0.237203,0.230908,0.216812,0.210654,0.22633,0.238021,0.242101,0.24772,0.248835,0.250767,0.251408,0.251316,0.25181,0.25067,0.251841,0.251872,0.251903
Scan End
