SW Version,2022.1
Date and Time Started,2024-Feb-01 16:50:13
Date and Time Ended,2024-Feb-01 16:50:26
Scan Name,Scan_2J2D3-0J2D0
Link Settings,
Reset RX After Applying Settings,false
Open Area,20288
Horizontal Opening,169
Horizontal Percentage,66.67
Vertical Opening,137
Vertical Percentage,58.06
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251841,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251594,0.251841,0.251903,0.25181,0.245489,0.237085,0.251133,0.251163,0.250827,0.251286,0.251903,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
112,0.24995,0.251624,0.251903,0.251872,0.251903,0.25147,0.251903,0.251872,0.251439,0.250854,0.250302,0.251193,0.247724,0.244109,0.23801,0.226546,0.243166,0.242076,0.210817,0.199428,0.195596,0.218956,0.201183,0.23723,0.250159,0.251686,0.251903,0.251903,0.251903,0.251934,0.251872,0.251872,0.251903
104,0.213832,0.236748,0.24642,0.23857,0.244909,0.237054,0.23405,0.233602,0.231877,0.229584,0.214106,0.204266,0.189003,0.178445,0.167958,0.168092,0.192995,0.192621,0.15744,0.117058,0.131572,0.147304,0.161513,0.183088,0.217949,0.232227,0.241021,0.247843,0.247406,0.242865,0.245186,0.247038,0.251102
96,0.161693,0.174495,0.180148,0.174022,0.183923,0.178166,0.17035,0.165939,0.162874,0.140338,0.133162,0.120445,0.0974776,0.0906357,0.0682737,0.0526456,0.117013,0.113933,0.0493335,0.0304615,0.0343568,0.029312,0.0546203,0.0601054,0.0877388,0.130977,0.166717,0.201977,0.160239,0.199053,0.199647,0.204282,0.24039
88,0.137886,0.137967,0.134649,0.135021,0.132377,0.127581,0.117147,0.107996,0.0961332,0.077774,0.0633118,0.0425237,0.0284923,0.0174809,0.00913975,0.00469763,0.0197503,0.0226485,0.00414735,0.000852002,0.00140383,0.00173941,0.00156083,0.00412566,0.00765097,0.0335078,0.0695013,0.0945233,0.1274,0.133838,0.13514,0.142491,0.193475
80,0.127144,0.127149,0.125605,0.12451,0.121702,0.110534,0.105598,0.0802274,0.0572419,0.0485661,0.028035,0.0136784,0.00685559,0.00199774,0.000176671,9.29847e-05,0.000419623,0.000415451,1.63319e-05,2.38422e-07,4.76844e-07,1.95506e-05,4.79229e-05,2.26501e-06,0.000174763,0.00643561,0.0366675,0.0718034,0.105624,0.124462,0.126091,0.126153,0.13066
72,0.125939,0.125933,0.122809,0.120867,0.109307,0.092251,0.0685124,0.0475344,0.0295251,0.0155442,0.00614986,0.00144055,0.000314479,2.93259e-05,2.38422e-07,2.38422e-07,1.78817e-06,3.57633e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.90738e-06,0.000591406,0.0123826,0.0481973,0.0809367,0.115615,0.125322,0.125982,0.126146
64,0.125922,0.125704,0.120497,0.1094,0.0883356,0.0726025,0.0433489,0.0263142,0.0123898,0.0039224,0.000541338,0.000125887,1.31132e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.58825e-05,0.00258116,0.025767,0.0550486,0.0976681,0.11856,0.125697,0.125967
56,0.125951,0.124,0.11521,0.100608,0.0730479,0.0476805,0.0238926,0.0116772,0.00342815,0.000485785,4.42273e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.57633e-07,0.000357395,0.0102726,0.0419606,0.0804439,0.108816,0.125087,0.125998
48,0.125076,0.118655,0.102337,0.0723461,0.0514153,0.0277654,0.0115931,0.00244025,0.000502832,1.88354e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-05,0.00288884,0.0240333,0.059849,0.0959158,0.11794,0.126185
40,0.128057,0.109138,0.0880621,0.0590875,0.0318048,0.0140047,0.00519594,0.000515588,1.19211e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000517615,0.0112248,0.0393567,0.0785293,0.10905,0.125081
32,0.134998,0.10166,0.0695862,0.0370849,0.0181539,0.00616178,0.000693928,2.36038e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,8.23749e-05,0.00398082,0.0241357,0.0619539,0.097489,0.124214
24,0.132666,0.0938193,0.052939,0.0269797,0.00913387,0.00165358,9.91836e-05,5.96056e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.00687e-06,0.00108613,0.0170456,0.0477566,0.0857052,0.129808
16,0.13316,0.0818769,0.0381028,0.0165778,0.00383383,0.00031126,1.90738e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000181797,0.00743412,0.0326371,0.0732639,0.119997
