SW Version,2022.1
Date and Time Started,2024-Feb-06 19:02:01
Date and Time Ended,2024-Feb-06 19:02:12
Scan Name,Scan_0J6CMD-3J6CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,9728
Horizontal Opening,153
Horizontal Percentage,60.61
Vertical Opening,81
Vertical Percentage,35.48
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.247939,0.24797,0.247939,0.247939,0.247969,0.247939,0.24797,0.247969,0.247939,0.247969,0.247939,0.247939,0.247939,0.247939,0.24797,0.247939,0.247969,0.247939,0.247939,0.247969,0.24791,0.247939,0.247939,0.24797,0.24791,0.247939,0.24791,0.247785,0.247816,0.247019,0.246805,0.247384,0.247907
112,0.247939,0.247939,0.247939,0.24797,0.247939,0.247939,0.24797,0.247939,0.24797,0.247939,0.247939,0.247854,0.247941,0.24791,0.247665,0.247233,0.247907,0.247847,0.247446,0.247139,0.247538,0.247631,0.247538,0.247138,0.246743,0.243835,0.243662,0.242204,0.239554,0.236819,0.235867,0.237463,0.243
104,0.247594,0.24791,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939,0.247767,0.247622,0.247277,0.246528,0.245454,0.244243,0.240972,0.238606,0.244242,0.244476,0.240728,0.239583,0.241391,0.239556,0.236376,0.235417,0.232787,0.229484,0.227382,0.22541,0.222449,0.219672,0.218078,0.219541,0.224111
96,0.240665,0.2443,0.246304,0.245241,0.245182,0.243323,0.242472,0.239595,0.237831,0.236693,0.233358,0.229967,0.223716,0.21383,0.203429,0.196648,0.216415,0.217791,0.207767,0.209304,0.211296,0.215465,0.216991,0.216768,0.215899,0.213079,0.210498,0.206601,0.204474,0.201195,0.198848,0.199948,0.202861
88,0.225833,0.230026,0.23224,0.230312,0.225833,0.223399,0.220778,0.217601,0.214436,0.210388,0.202288,0.194195,0.179092,0.157891,0.143911,0.132325,0.162101,0.163471,0.15353,0.166998,0.183669,0.186962,0.190934,0.195839,0.199091,0.197053,0.195516,0.193544,0.191108,0.189143,0.187905,0.187983,0.191635
80,0.193488,0.200015,0.20275,0.199535,0.194204,0.189451,0.184304,0.179539,0.170694,0.160553,0.147233,0.128711,0.108122,0.0897171,0.0728016,0.0663647,0.088925,0.0933138,0.0860941,0.113271,0.143276,0.14806,0.155079,0.16314,0.167822,0.17365,0.173439,0.172771,0.172721,0.169739,0.171195,0.176281,0.180707
72,0.158063,0.155846,0.161278,0.158044,0.152752,0.147976,0.143763,0.135201,0.121831,0.104266,0.0804491,0.0575267,0.0407584,0.0285322,0.0185634,0.0138703,0.0292437,0.0319323,0.0227766,0.0438423,0.0786816,0.089678,0.0953107,0.108802,0.11676,0.131072,0.138356,0.14227,0.142177,0.143415,0.14277,0.150079,0.162072
64,0.139572,0.136425,0.133301,0.130862,0.127316,0.121547,0.11519,0.0965727,0.0775001,0.0545801,0.0365528,0.0231117,0.0145867,0.00818004,0.0041923,0.00203648,0.00197282,0.00210718,0.000833643,0.00753057,0.0294396,0.0360284,0.0456541,0.0606651,0.0718647,0.0877308,0.103666,0.117795,0.124362,0.12802,0.129222,0.132786,0.137683
56,0.129746,0.127881,0.125018,0.12192,0.117049,0.10654,0.0909835,0.0679863,0.0456575,0.0298622,0.0183312,0.0106941,0.00548216,0.00254861,0.000984326,0.000299101,0.00015104,6.91424e-05,1.04906e-05,0.000200632,0.00616548,0.0110552,0.0172419,0.0267897,0.0414929,0.0589581,0.0764074,0.0933829,0.110012,0.119594,0.12322,0.126088,0.127768
48,0.121533,0.120327,0.118394,0.112827,0.0996483,0.0815665,0.0578262,0.0377243,0.0233713,0.0131551,0.00733113,0.00329559,0.00132885,0.000339156,4.80421e-05,2.98028e-06,2.38422e-07,1.0729e-06,2.38422e-07,2.38422e-07,9.09581e-05,0.000967279,0.00397092,0.00840489,0.0168114,0.0310574,0.0499583,0.0678147,0.0879276,0.105115,0.116957,0.121731,0.124692
