SW Version,2022.1
Date and Time Started,2024-Feb-06 18:59:15
Date and Time Ended,2024-Feb-06 18:59:25
Scan Name,Scan_3J5D2-0J5D1
Link Settings,
Reset RX After Applying Settings,false
Open Area,7424
Horizontal Opening,129
Horizontal Percentage,51.52
Vertical Opening,65
Vertical Percentage,29.03
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251872,0.251872,0.251686,0.251841,0.251717,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251841,0.251779,0.251563,0.251655,0.251347,0.250888,0.251102,0.251563
112,0.251779,0.251748,0.251872,0.251872,0.251872,0.251872,0.251841,0.251593,0.251717,0.251532,0.250553,0.250372,0.24989,0.250645,0.245772,0.248377,0.251748,0.251903,0.251872,0.251872,0.251903,0.251872,0.251903,0.251378,0.250463,0.249412,0.24719,0.245492,0.245769,0.241114,0.239874,0.240805,0.245881
104,0.246448,0.246647,0.250827,0.2501,0.248262,0.247018,0.244795,0.242578,0.238943,0.235649,0.234816,0.232297,0.231704,0.230546,0.229589,0.231101,0.243834,0.248307,0.247949,0.247594,0.250092,0.250309,0.247381,0.244115,0.2405,0.236851,0.23297,0.231609,0.22983,0.221451,0.220288,0.220742,0.226777
96,0.219333,0.223418,0.233077,0.228679,0.225079,0.226865,0.222596,0.220241,0.217183,0.216796,0.212362,0.213007,0.211572,0.205123,0.203641,0.197836,0.217409,0.222425,0.213851,0.20685,0.22109,0.218389,0.220188,0.223546,0.21835,0.210183,0.208166,0.202003,0.19804,0.196721,0.196699,0.200265,0.209448
88,0.189879,0.191738,0.205311,0.204914,0.196241,0.193537,0.190257,0.192383,0.181986,0.179876,0.17056,0.165637,0.160676,0.153774,0.136298,0.131686,0.171444,0.175868,0.152277,0.14809,0.167424,0.165515,0.173648,0.178711,0.186095,0.184899,0.183105,0.181865,0.177825,0.177756,0.179619,0.179386,0.195683
80,0.172889,0.171895,0.173641,0.167911,0.165344,0.160618,0.157644,0.150066,0.145404,0.139411,0.133188,0.123943,0.114193,0.100628,0.0877877,0.0686396,0.0834267,0.0851342,0.0740999,0.095958,0.125331,0.128738,0.130959,0.14058,0.149273,0.156476,0.159798,0.160599,0.161183,0.154512,0.155358,0.157632,0.16338
72,0.157071,0.153445,0.148153,0.14105,0.136838,0.133368,0.130997,0.128524,0.123926,0.116587,0.105692,0.0949359,0.0802336,0.0587723,0.0431576,0.0305407,0.0293115,0.0263828,0.0184504,0.041155,0.0792906,0.0841184,0.0879787,0.0941522,0.10191,0.107202,0.118403,0.127863,0.133185,0.135578,0.135211,0.135291,0.144017
64,0.138038,0.134257,0.129775,0.127591,0.126626,0.126189,0.123757,0.116322,0.109233,0.0983388,0.0839974,0.0638931,0.0457465,0.0282363,0.0195259,0.0136831,0.0128959,0.00956759,0.00549861,0.0115225,0.0343975,0.0471222,0.0511029,0.0555938,0.0621216,0.0707914,0.0817763,0.0966857,0.111221,0.121131,0.124812,0.126689,0.129837
56,0.129339,0.127138,0.126067,0.125963,0.125619,0.121272,0.11555,0.103727,0.0933787,0.0716784,0.0545954,0.0350417,0.0217426,0.0147231,0.00897893,0.0048029,0.00337141,0.00169542,0.000401861,0.00218347,0.0112497,0.0169528,0.0215356,0.0290838,0.036766,0.0491927,0.061622,0.0756239,0.0921955,0.107485,0.117873,0.124215,0.125928
48,0.128093,0.125903,0.124968,0.123909,0.120526,0.108038,0.0970235,0.0815275,0.0633969,0.0413365,0.0241621,0.0151214,0.00989197,0.00490709,0.00145056,0.000357514,9.44152e-05,7.39109e-06,3.33791e-06,7.15267e-05,0.000969544,0.00126161,0.00352519,0.0105001,0.0197643,0.0284084,0.0382404,0.0532314,0.067932,0.08666,0.100981,0.114964,0.122814
