SW Version,2022.1
Date and Time Started,2024-Feb-06 19:02:44
Date and Time Ended,2024-Feb-06 19:02:54
Scan Name,Scan_3J6D0-0J6D3
Link Settings,
Reset RX After Applying Settings,false
Open Area,4800
Horizontal Opening,113
Horizontal Percentage,45.45
Vertical Opening,41
Vertical Percentage,19.35
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
112,0.25181,0.251903,0.251903,0.251872,0.251872,0.251872,0.251903,0.251779,0.251532,0.251563,0.250675,0.250949,0.250312,0.249442,0.249859,0.250312,0.251841,0.251903,0.251841,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251841,0.251686,0.251593,0.251194,0.251163,0.25181,0.251872
104,0.243112,0.248908,0.25098,0.24956,0.248438,0.24719,0.2458,0.244909,0.243431,0.242287,0.241135,0.239646,0.239199,0.239243,0.236796,0.239924,0.247707,0.24959,0.248319,0.251224,0.251841,0.251748,0.251748,0.251255,0.250161,0.249799,0.248462,0.246242,0.243989,0.241105,0.239911,0.241813,0.246616
96,0.208411,0.217429,0.229217,0.227036,0.226252,0.222227,0.21962,0.218502,0.214854,0.210873,0.207648,0.20398,0.202113,0.199171,0.197396,0.197923,0.227621,0.236097,0.223009,0.226457,0.235396,0.240087,0.240176,0.237594,0.234556,0.22812,0.228399,0.220522,0.216784,0.213922,0.212582,0.221055,0.229189
88,0.175333,0.181044,0.189832,0.188176,0.183537,0.176659,0.174598,0.171471,0.164245,0.159953,0.156423,0.153939,0.149841,0.144625,0.138386,0.132394,0.164166,0.185974,0.145836,0.155392,0.174511,0.183115,0.191273,0.195504,0.197453,0.191981,0.187256,0.181767,0.176566,0.173916,0.174971,0.18446,0.202696
80,0.155152,0.151864,0.150448,0.146284,0.142459,0.138562,0.135607,0.133385,0.131103,0.129225,0.127036,0.123544,0.115401,0.105043,0.0920935,0.0786668,0.0910919,0.0977474,0.0674311,0.0825277,0.110974,0.112591,0.117002,0.128257,0.141304,0.1491,0.1527,0.15067,0.147612,0.146337,0.146469,0.151757,0.163528
72,0.13954,0.136483,0.13118,0.129298,0.127827,0.127235,0.126603,0.125957,0.124734,0.120996,0.114726,0.101775,0.0886461,0.0717943,0.0564996,0.0448676,0.0455974,0.0468708,0.0312332,0.0352072,0.0602375,0.0681947,0.0709091,0.0776006,0.0866873,0.10339,0.117964,0.127128,0.130409,0.129896,0.129732,0.132302,0.138588
64,0.129503,0.127959,0.126421,0.126141,0.125981,0.125816,0.124834,0.123085,0.119014,0.105917,0.0894481,0.0748216,0.057437,0.0420322,0.0317969,0.0236291,0.0230867,0.021957,0.0137147,0.0148148,0.028445,0.0329849,0.0402137,0.0495689,0.0565867,0.0661341,0.0834463,0.104625,0.117323,0.123868,0.126272,0.126435,0.127236
56,0.127975,0.126109,0.125935,0.125892,0.125519,0.124301,0.121354,0.114668,0.0990315,0.0857322,0.063768,0.0479395,0.0346433,0.0242376,0.0183052,0.012822,0.0115761,0.0096291,0.00495942,0.00589249,0.0124488,0.0133371,0.0142594,0.0218412,0.0341167,0.0467513,0.0590812,0.0763692,0.101059,0.11515,0.122753,0.125704,0.126013
48,0.131757,0.126696,0.125801,0.125519,0.12355,0.119652,0.110462,0.0929713,0.0733935,0.0557666,0.0399933,0.0277444,0.0195642,0.0136213,0.00886701,0.0050809,0.00377899,0.00268416,0.000717532,0.00127639,0.00435442,0.00319784,0.00279777,0.00499018,0.0115862,0.025419,0.0415822,0.054836,0.0727806,0.0981676,0.113423,0.122034,0.125843
