SW Version,2022.1
Date and Time Started,2024-Feb-06 17:59:41
Date and Time Ended,2024-Feb-06 17:59:51
Scan Name,Scan_0J1CMD-3J1CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,7872
Horizontal Opening,145
Horizontal Percentage,57.58
Vertical Opening,73
Vertical Percentage,32.26
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.247939,0.247939,0.24797,0.247939,0.24797,0.247939,0.247969,0.247969,0.247939,0.247939,0.247939,0.24797,0.247939,0.247969,0.247939,0.247969,0.247969,0.247939,0.247969,0.247939,0.247939,0.247969,0.247939,0.247969,0.24797,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939
112,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939,0.247969,0.247969,0.247969,0.247939,0.247939,0.247939,0.247969,0.247939,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939,0.247969,0.24797,0.247939,0.247939,0.247969,0.247969,0.24797,0.247939
104,0.24797,0.247939,0.247969,0.247939,0.247939,0.247939,0.247939,0.24797,0.247939,0.247939,0.247939,0.24797,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.24797,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.24797,0.247939,0.247969,0.24797,0.247939,0.247939
96,0.247649,0.247939,0.247969,0.247969,0.247941,0.247939,0.247941,0.247881,0.247765,0.247563,0.24699,0.246619,0.245545,0.245629,0.24625,0.247016,0.247941,0.247939,0.247939,0.247939,0.247939,0.24797,0.247939,0.247939,0.247969,0.24791,0.2476,0.247752,0.247478,0.247538,0.24769,0.247787,0.247969
88,0.240902,0.245688,0.247361,0.246645,0.246676,0.244909,0.243945,0.241682,0.240133,0.239879,0.236574,0.235414,0.231074,0.230205,0.232408,0.23537,0.245604,0.247113,0.247231,0.247187,0.247816,0.247818,0.247506,0.247294,0.246623,0.245569,0.243922,0.244096,0.240191,0.238549,0.236253,0.241059,0.242915
80,0.223548,0.229301,0.236176,0.231105,0.229103,0.22595,0.223604,0.219109,0.21792,0.2121,0.2104,0.20677,0.201608,0.199915,0.19905,0.197629,0.228542,0.230059,0.2249,0.233771,0.239923,0.24043,0.237991,0.2372,0.236314,0.229577,0.226924,0.223744,0.218029,0.217531,0.215376,0.21847,0.221237
72,0.191704,0.192997,0.199482,0.19462,0.190662,0.185199,0.18082,0.174908,0.172023,0.165749,0.164508,0.160799,0.154892,0.142278,0.13155,0.125515,0.15582,0.153228,0.13927,0.158862,0.182324,0.193305,0.202336,0.203832,0.202897,0.19867,0.197947,0.190711,0.186608,0.180004,0.181541,0.189351,0.196053
64,0.151796,0.149884,0.151347,0.148865,0.14675,0.142951,0.14159,0.139463,0.13513,0.130995,0.123167,0.107192,0.0883297,0.0714633,0.055927,0.0425798,0.0574281,0.0473698,0.0317548,0.0624646,0.105575,0.112435,0.122592,0.131669,0.140418,0.147066,0.151469,0.149822,0.145673,0.143259,0.144241,0.148165,0.159764
56,0.136092,0.133903,0.132105,0.130445,0.129165,0.127934,0.126293,0.123892,0.116966,0.108036,0.0877021,0.0687408,0.0504877,0.0333974,0.0223369,0.0162787,0.0151135,0.0104935,0.00634477,0.0159588,0.0527831,0.0607713,0.06647,0.0749654,0.0873776,0.0992492,0.115675,0.12563,0.129125,0.129784,0.130001,0.131995,0.136271
48,0.129284,0.128126,0.126556,0.126169,0.125781,0.124539,0.119014,0.111086,0.0953444,0.0716575,0.0495254,0.0311849,0.0194498,0.0129175,0.00702678,0.00342517,0.0025572,0.00141444,0.000756037,0.00192037,0.00816346,0.0110247,0.0183712,0.0311604,0.0459548,0.0617673,0.0789843,0.0990961,0.11549,0.122759,0.12582,0.126083,0.126357
40,0.126073,0.125899,0.125829,0.124633,0.120497,0.114797,0.0980829,0.0759972,0.0523136,0.0320176,0.0190375,0.0125878,0.00622711,0.00246982,0.000685702,0.000123622,3.02796e-05,7.74872e-06,3.57633e-07,2.45575e-05,0.000835193,0.000486739,0.000763905,0.00413066,0.0134775,0.0284761,0.0469089,0.0656264,0.0854895,0.106906,0.119104,0.124987,0.125843
32,0.125402,0.121325,0.119848,0.115783,0.109377,0.0828736,0.0621955,0.0379564,0.0227948,0.0139254,0.00727772,0.00244526,0.000594148,6.81888e-05,3.09949e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.98028e-06,3.09949e-06,2.38422e-07,3.54057e-05,0.000692736,0.00520166,0.0161458,0.0337078,0.0542907,0.0742664,0.0957442,0.114272,0.123398
24,0.130719,0.118199,0.110335,0.0973926,0.0711101,0.0496551,0.030283,0.0168597,0.00972051,0.00371688,0.000885739,7.87985e-05,7.15267e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.02659e-06,0.000123622,0.00121381,0.00801087,0.0239828,0.0457032,0.06454,0.0864848,0.110271
