SW Version,2022.1
Date and Time Started,2024-Feb-06 18:07:52
Date and Time Ended,2024-Feb-06 18:08:02
Scan Name,Scan_0J2CMD-3J2CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,8768
Horizontal Opening,129
Horizontal Percentage,51.52
Vertical Opening,73
Vertical Percentage,32.26
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.247939,0.247939,0.24797,0.247939,0.247939,0.247969,0.247939,0.247969,0.247939,0.247969,0.247939,0.247939,0.247939,0.247939,0.247969,0.247969,0.247969,0.247939,0.24797,0.247939,0.247969,0.247939,0.247939,0.247939,0.247969,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.24797
112,0.247939,0.247969,0.247939,0.247969,0.24797,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247912,0.247765,0.247565,0.247678,0.247073,0.247883,0.247939,0.247969,0.247969,0.247969,0.247939,0.247969,0.247939,0.247939,0.248,0.247939,0.247939,0.247785,0.247879,0.247477,0.247694,0.247939
104,0.246961,0.247277,0.247854,0.247939,0.247883,0.247765,0.247246,0.246081,0.246078,0.245884,0.244304,0.243512,0.242229,0.240846,0.240235,0.241387,0.245766,0.247534,0.247647,0.247294,0.247569,0.247878,0.247876,0.247785,0.247754,0.247294,0.245959,0.245362,0.244887,0.241198,0.240342,0.23867,0.244476
96,0.239199,0.236437,0.242499,0.240975,0.237985,0.23467,0.232364,0.231813,0.229332,0.227537,0.224722,0.222632,0.2202,0.220465,0.216248,0.213616,0.226894,0.236617,0.23163,0.233194,0.239473,0.240232,0.240165,0.239674,0.236538,0.233018,0.22954,0.227124,0.224709,0.221959,0.221203,0.218041,0.220726
88,0.217478,0.215476,0.221188,0.219145,0.21418,0.211868,0.207207,0.206924,0.201847,0.2013,0.195178,0.190206,0.183715,0.177624,0.163233,0.158494,0.174869,0.194793,0.176141,0.180895,0.202843,0.20848,0.212815,0.214463,0.215166,0.212406,0.210071,0.207085,0.202497,0.197956,0.196068,0.195596,0.206619
80,0.182575,0.176674,0.187988,0.183023,0.178539,0.174395,0.16855,0.164765,0.159856,0.155248,0.150641,0.140194,0.13376,0.119633,0.0968195,0.0884708,0.101387,0.113248,0.0928658,0.0904055,0.139711,0.145063,0.156937,0.162445,0.170694,0.18308,0.172248,0.170439,0.164606,0.162097,0.162861,0.165462,0.181063
72,0.148743,0.1448,0.142759,0.140831,0.13759,0.135489,0.133623,0.129041,0.126775,0.121497,0.107391,0.0906117,0.0705382,0.0560078,0.0414108,0.0290446,0.028951,0.0305777,0.0161954,0.0216902,0.0647504,0.0758566,0.0831849,0.093537,0.103605,0.11727,0.129959,0.137185,0.136398,0.135944,0.136009,0.137971,0.147598
64,0.133498,0.132122,0.129435,0.128153,0.127029,0.126189,0.123386,0.11863,0.110383,0.091177,0.0746812,0.0559691,0.0398285,0.0247359,0.0142082,0.00779927,0.00573405,0.00470824,0.0018529,0.00306313,0.019425,0.0284393,0.0333839,0.0422163,0.0563407,0.0739744,0.0945821,0.109848,0.120958,0.125154,0.127544,0.128105,0.132946
56,0.127692,0.127454,0.126361,0.125937,0.124507,0.121466,0.117412,0.104425,0.0873113,0.0642965,0.0437116,0.029344,0.0172447,0.00875527,0.00384098,0.00160804,0.000801337,0.000611195,0.000134232,0.000232342,0.00269894,0.0046459,0.0083468,0.0161222,0.0275325,0.0436641,0.0642516,0.0856648,0.103105,0.117228,0.124308,0.125921,0.126294
48,0.12592,0.125644,0.12424,0.1237,0.118079,0.108015,0.0953254,0.0735622,0.0511073,0.0313089,0.0187999,0.00959482,0.00427908,0.00142636,0.000407583,7.0573e-05,1.7524e-05,2.02659e-06,2.38422e-07,4.76844e-07,9.76339e-05,0.000163319,0.000507839,0.00232581,0.00778007,0.0176174,0.0320991,0.0519905,0.0777817,0.0964616,0.112535,0.122239,0.125504
