SW Version,2022.1
Date and Time Started,2024-Feb-02 11:16:53
Date and Time Ended,2024-Feb-02 11:17:06
Scan Name,Scan_0J1CMD-3J6CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,20608
Horizontal Opening,185
Horizontal Percentage,72.73
Vertical Opening,145
Vertical Percentage,61.29
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.247969,0.247939,0.247939,0.247939,0.247939,0.247969,0.247969,0.247939,0.247939,0.247939,0.247969,0.247939,0.247756,0.245898,0.240917,0.234992,0.245006,0.241699,0.22808,0.219393,0.233322,0.243,0.247446,0.24791,0.24791,0.24797,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939,0.247969
112,0.246904,0.247592,0.247912,0.247939,0.247883,0.247505,0.247162,0.246959,0.245856,0.245312,0.244034,0.238358,0.230268,0.213771,0.196902,0.189411,0.207294,0.205697,0.185292,0.176795,0.185801,0.204426,0.229665,0.246078,0.247598,0.247446,0.247478,0.247723,0.247694,0.247847,0.247725,0.247907,0.247939
104,0.233018,0.236844,0.242282,0.239249,0.236414,0.233731,0.229353,0.228505,0.22255,0.216303,0.203257,0.182524,0.165697,0.153787,0.146344,0.138028,0.169081,0.162544,0.133808,0.112577,0.127505,0.142814,0.156712,0.194666,0.228507,0.23337,0.234269,0.235259,0.234735,0.232877,0.234823,0.239148,0.245779
96,0.181015,0.180891,0.191831,0.190393,0.183989,0.181351,0.173147,0.166983,0.153158,0.136456,0.116778,0.098461,0.084511,0.0703717,0.0557527,0.0506435,0.0850334,0.0798919,0.0482612,0.0323046,0.042048,0.0483209,0.0652794,0.0947044,0.144286,0.175791,0.176772,0.178416,0.179514,0.174268,0.179181,0.195674,0.220315
88,0.145782,0.143672,0.14471,0.143116,0.139445,0.133078,0.124676,0.111756,0.091769,0.070279,0.0495543,0.0354267,0.020117,0.00928002,0.00375324,0.00191596,0.0133941,0.0154342,0.00305502,0.000566372,0.00111737,0.00178614,0.00255863,0.00516864,0.0276796,0.0924075,0.12764,0.129069,0.129611,0.129217,0.130268,0.138099,0.16656
80,0.1271,0.126534,0.126179,0.125174,0.121727,0.111041,0.0951992,0.0780702,0.0554236,0.0362379,0.0219952,0.011142,0.00426502,0.00113704,0.00014663,1.38285e-05,9.41768e-06,3.07565e-05,1.19211e-06,2.38422e-07,3.57633e-07,7.15267e-07,8.34478e-07,1.7524e-05,0.00153663,0.0273177,0.0977762,0.12516,0.125959,0.125975,0.125967,0.125982,0.12667
72,0.125921,0.125766,0.124815,0.120668,0.10919,0.0921182,0.072244,0.0466509,0.0289426,0.0171632,0.00796441,0.00230244,0.000217918,1.80009e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.7524e-05,0.00328307,0.0405822,0.109951,0.125681,0.125959,0.125967,0.125967,0.125967
64,0.125828,0.124694,0.121527,0.11013,0.0915745,0.0696021,0.0450976,0.0263643,0.0140658,0.00620375,0.00119461,5.96056e-05,5.96056e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000123145,0.0092819,0.0640825,0.120297,0.125928,0.125967,0.125967,0.125967
56,0.125182,0.1217,0.113751,0.0954498,0.0725614,0.0461588,0.0249146,0.0135316,0.00575968,0.000959173,4.78037e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.2187e-06,0.00125339,0.0253005,0.0965371,0.124314,0.125951,0.125967,0.125967
48,0.122398,0.115705,0.096366,0.0735834,0.0472493,0.0242273,0.0127913,0.00480337,0.000683437,1.06098e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.90095e-05,0.0058274,0.0467484,0.110808,0.125376,0.125959,0.125982
