SW Version,2022.1
Date and Time Started,2024-Feb-02 11:21:24
Date and Time Ended,2024-Feb-02 11:21:37
Scan Name,Scan_3J5D1-0J2D2
Link Settings,
Reset RX After Applying Settings,false
Open Area,6144
Horizontal Opening,97
Horizontal Percentage,39.39
Vertical Opening,57
Vertical Percentage,25.81
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251872,0.251903,0.251872,0.251903,0.251903,0.251872,0.251841,0.251841,0.251748,0.251686,0.251563,0.251872,0.251593,0.251841,0.251872,0.251779,0.251872,0.251903,0.251872,0.25147,0.251903,0.251779,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
112,0.240389,0.247016,0.249173,0.246673,0.248262,0.243058,0.245688,0.247476,0.245405,0.24493,0.24553,0.247321,0.244764,0.240244,0.240576,0.241393,0.250455,0.250764,0.246311,0.238195,0.246834,0.250793,0.251501,0.25147,0.25147,0.25181,0.251624,0.251377,0.251655,0.251624,0.251841,0.251841,0.251903
104,0.218204,0.215445,0.228771,0.227446,0.225278,0.225997,0.226508,0.227103,0.22285,0.21937,0.217402,0.223824,0.208956,0.206855,0.202827,0.205006,0.231364,0.231532,0.21209,0.192012,0.208608,0.221277,0.227689,0.232896,0.236915,0.23645,0.233484,0.238397,0.238112,0.238248,0.242679,0.247042,0.250977
96,0.175544,0.19024,0.192092,0.195193,0.189486,0.187421,0.189068,0.180842,0.178809,0.171913,0.173514,0.158949,0.152657,0.143183,0.142122,0.133247,0.170848,0.191966,0.145219,0.125791,0.132209,0.15418,0.1752,0.190924,0.198826,0.20744,0.212449,0.20925,0.211978,0.209765,0.210766,0.22611,0.232257
88,0.150776,0.157499,0.159355,0.160077,0.157054,0.157962,0.149379,0.146147,0.14097,0.133203,0.122939,0.112885,0.0995685,0.0903462,0.0821579,0.0809629,0.113685,0.11452,0.0831029,0.0656315,0.0717946,0.0821435,0.101008,0.118191,0.143885,0.156102,0.17187,0.176255,0.17102,0.174255,0.179473,0.191877,0.203847
80,0.135409,0.137237,0.139364,0.136849,0.135422,0.132788,0.124275,0.114685,0.106698,0.0930814,0.0817125,0.0660268,0.0609044,0.0518892,0.0447149,0.0402377,0.0532998,0.0579203,0.0376179,0.0271488,0.0325681,0.0369257,0.0415813,0.0581704,0.0797039,0.102459,0.120131,0.13733,0.147283,0.145975,0.149167,0.154707,0.170092
72,0.128935,0.129763,0.128933,0.125402,0.120347,0.115146,0.103759,0.0893611,0.0747881,0.063731,0.0519171,0.0402732,0.0337599,0.0256422,0.0216063,0.017905,0.0228184,0.0252967,0.0162044,0.0109969,0.0122116,0.0145569,0.0186613,0.0252416,0.0447827,0.0670045,0.0936969,0.111875,0.127104,0.135246,0.136821,0.14233,0.14389
64,0.126789,0.125891,0.123202,0.114281,0.107302,0.0974825,0.0821832,0.067685,0.0494299,0.0428931,0.0311623,0.0218754,0.016236,0.0123669,0.00969285,0.00785017,0.00945556,0.0109638,0.00621591,0.00315647,0.00355368,0.00416738,0.0055724,0.00975765,0.018063,0.0324416,0.0584774,0.0840433,0.107552,0.120509,0.12678,0.130324,0.133217
56,0.126803,0.123321,0.116803,0.104849,0.0984553,0.0814293,0.0656384,0.0502373,0.0375515,0.026453,0.0187907,0.0137419,0.00990088,0.00673996,0.00468678,0.00333171,0.00388402,0.00442226,0.00187328,0.000745189,0.000777018,0.000813377,0.00107719,0.00292449,0.00791145,0.0200489,0.0392565,0.0658537,0.092413,0.112646,0.121181,0.126274,0.127857
48,0.126561,0.117412,0.109746,0.0965129,0.0790488,0.0658089,0.0485256,0.0336911,0.0231947,0.0152903,0.009739,0.00603554,0.00381785,0.00242595,0.00129892,0.000879301,0.000982657,0.00114419,0.000375277,0.000115039,0.000101925,0.000119688,0.00017679,0.000549563,0.00264839,0.00935379,0.0220992,0.0462593,0.0741902,0.0971264,0.117136,0.122545,0.127686
