SW Version,2022.1
Date and Time Started,2023-Oct-17 13:22:59
Date and Time Ended,2023-Oct-17 13:23:09
Scan Name,0J1CMD-2J1CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,18112
Horizontal Opening,177
Horizontal Percentage,69.70
Vertical Opening,129
Vertical Percentage,54.84
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.247939,0.24797,0.247969,0.247969,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939,0.248,0.247848,0.247939,0.247939,0.247939,0.247909,0.247756,0.247941,0.247969,0.247969,0.247939,0.247939,0.24797,0.247939,0.247969,0.247969,0.247939,0.247969,0.247969,0.247939
112,0.247941,0.247939,0.247969,0.247939,0.24797,0.247969,0.247939,0.247969,0.247939,0.247969,0.247941,0.247725,0.246833,0.24551,0.245808,0.242373,0.247876,0.247446,0.241141,0.23845,0.2428,0.247816,0.24797,0.247878,0.247969,0.247939,0.247939,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939
104,0.239829,0.245772,0.247565,0.24742,0.247133,0.247505,0.244304,0.241291,0.243193,0.242076,0.237202,0.228472,0.217771,0.20651,0.202327,0.204845,0.230758,0.226214,0.201278,0.193168,0.208081,0.231072,0.243488,0.246652,0.247969,0.247725,0.247692,0.247941,0.24791,0.247941,0.247879,0.24791,0.24791
96,0.20211,0.212772,0.229405,0.219415,0.21862,0.212642,0.215289,0.208616,0.203448,0.190456,0.173925,0.157845,0.13828,0.125425,0.114218,0.123705,0.173824,0.164174,0.136274,0.0986876,0.117482,0.13579,0.171953,0.206613,0.237694,0.235322,0.240471,0.242823,0.240006,0.236933,0.240603,0.242453,0.246926
88,0.154488,0.162022,0.165357,0.158202,0.164505,0.160337,0.15767,0.149722,0.134229,0.107552,0.0847376,0.0727566,0.0573459,0.0438872,0.0303161,0.0333964,0.0883214,0.0885602,0.0388933,0.0140755,0.0204177,0.0280169,0.0410853,0.0598965,0.121168,0.160594,0.172083,0.171722,0.178509,0.175218,0.190753,0.20969,0.236825
80,0.130933,0.129999,0.128184,0.128529,0.127753,0.123119,0.109003,0.0955702,0.0683001,0.0468143,0.0312293,0.0174007,0.0112797,0.00718175,0.00198486,0.00170853,0.00598559,0.00431735,0.000529893,0.000103952,0.000197771,0.000238422,0.00017536,0.00152936,0.0145743,0.0564545,0.106621,0.124938,0.128581,0.127511,0.130899,0.136661,0.159098
72,0.1261,0.125958,0.125939,0.125071,0.120301,0.112082,0.0904426,0.0589176,0.0360839,0.0197035,0.0117882,0.00364559,0.00168541,0.000259284,8.10636e-06,1.33516e-05,6.62814e-05,6.79503e-06,3.57633e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.60018e-05,0.00174477,0.0148398,0.0610397,0.107811,0.124877,0.125967,0.125982,0.126037,0.126807
64,0.12592,0.12592,0.125365,0.12101,0.111545,0.0880621,0.0583202,0.0321766,0.0169121,0.0074042,0.00197867,0.000129582,5.97248e-05,1.0729e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,9.07197e-05,0.00265424,0.0210234,0.0750245,0.1164,0.125774,0.125959,0.125967,0.125967
56,0.12592,0.125735,0.120867,0.110725,0.0867344,0.0577154,0.0291088,0.0146902,0.00421983,0.000976458,0.000102283,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.96056e-06,0.000242356,0.0064461,0.0365684,0.0959618,0.123184,0.125805,0.125967,0.125975
48,0.1259,0.122194,0.112848,0.0901555,0.0603623,0.0321645,0.0142012,0.00331931,0.000247959,1.34709e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.14443e-05,0.00109841,0.0128365,0.0543793,0.103754,0.123373,0.12592,0.125975
40,0.123442,0.118217,0.100175,0.063507,0.0328138,0.0128336,0.00335448,0.000153067,2.50343e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.57633e-07,4.62539e-05,0.00282805,0.0242232,0.073785,0.112563,0.125194,0.127312
32,0.121046,0.103006,0.0727987,0.0364305,0.0135783,0.00312643,0.000451929,3.2187e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.96056e-07,0.000493892,0.0084406,0.0384678,0.0860619,0.11736,0.130737
24,0.122594,0.0892265,0.0484811,0.0201684,0.00449104,0.000650177,7.15267e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,7.86793e-05,0.00178614,0.0182431,0.0574836,0.103449,0.138303
16,0.12555,0.0681348,0.026756,0.00572488,0.000574955,1.64511e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.02659e-06,0.000448472,0.00679479,0.0342997,0.0821673,0.147881
8,0.129588,0.0558835,0.0114953,0.000824345,4.63731e-05,9.53689e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.50618e-05,0.00205901,0.019643,0.0709305,0.149456
0,0.127379,0.056241,0.0117177,0.00138845,4.76844e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,8.77394e-05,0.00215605,0.0198873,0.0735103,0.145238
-8,0.124688,0.069471,0.0243009,0.00428266,0.000338321,1.43053e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.57633e-07,0.000410682,0.00620267,0.0319074,0.0834513,0.139814
-16,0.121157,0.0808058,0.0464003,0.0170245,0.00343519,0.000268225,1.0729e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.06373e-05,0.00186828,0.0176811,0.0576759,0.103586,0.131529
-24,0.122429,0.102771,0.0687608,0.0386761,0.0129574,0.0027949,0.000281457,7.15267e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.43053e-06,0.000445134,0.00798643,0.0382367,0.081998,0.115478,0.130059
-32,0.123204,0.112851,0.0927187,0.0599734,0.0296585,0.0108746,0.00198868,0.000106932,9.53689e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,8.29709e-05,0.00240854,0.0210469,0.0669409,0.105418,0.123629,0.126815
