SW Version,2022.1
Date and Time Started,2023-Oct-17 13:23:33
Date and Time Ended,2023-Oct-17 13:23:46
Scan Name,2J1D3-0J1D0
Link Settings,
Reset RX After Applying Settings,false
Open Area,11264
Horizontal Opening,137
Horizontal Percentage,54.55
Vertical Opening,73
Vertical Percentage,32.26
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.246025,0.248027,0.249056,0.249829,0.24995,0.249652,0.249471,0.247934,0.248142,0.249398,0.248577,0.247493,0.247161,0.246596,0.246782,0.246257,0.249968,0.250612,0.247192,0.244044,0.245019,0.248058,0.249479,0.25061,0.251686,0.251224,0.251779,0.251717,0.251532,0.251593,0.251624,0.251903,0.251903
112,0.221228,0.23143,0.234863,0.233108,0.23532,0.23243,0.233786,0.231623,0.230998,0.229311,0.224799,0.22149,0.224246,0.220234,0.21939,0.220477,0.236487,0.238693,0.225256,0.212358,0.221484,0.225428,0.234282,0.236832,0.240212,0.243835,0.243632,0.24509,0.244368,0.243261,0.247256,0.248964,0.25067
104,0.185066,0.193133,0.203825,0.204075,0.202316,0.204268,0.19622,0.196138,0.192624,0.186124,0.17593,0.17341,0.175925,0.164329,0.165868,0.170479,0.197198,0.194749,0.170367,0.148525,0.156326,0.172624,0.179628,0.196454,0.198504,0.221564,0.221959,0.222229,0.221117,0.216722,0.222999,0.230614,0.242595
96,0.152843,0.156571,0.169291,0.165594,0.162371,0.156906,0.152439,0.147853,0.138781,0.131105,0.121142,0.107074,0.10635,0.0984931,0.0963831,0.0938858,0.136838,0.140055,0.103236,0.082781,0.0893319,0.0970128,0.0988604,0.112847,0.129721,0.152429,0.168088,0.179861,0.183625,0.183894,0.188485,0.196879,0.217633
88,0.136467,0.138901,0.141002,0.141383,0.135719,0.130556,0.119,0.112781,0.0973957,0.0865067,0.0764894,0.0695913,0.0588448,0.0538828,0.0520064,0.0524522,0.0735493,0.0782208,0.054046,0.0426746,0.0439499,0.0479029,0.051172,0.0572879,0.0677978,0.0904315,0.114836,0.138446,0.150156,0.15318,0.155798,0.164451,0.179808
80,0.128382,0.128826,0.129944,0.125739,0.114663,0.106452,0.0920188,0.076578,0.0637378,0.0518076,0.0428853,0.0351667,0.0301177,0.0263058,0.0232425,0.0223425,0.0334845,0.0346029,0.0221223,0.0158237,0.0169976,0.0180036,0.0175973,0.0180873,0.023833,0.0387508,0.0680863,0.102158,0.123058,0.133611,0.135115,0.139773,0.144668
72,0.126627,0.126266,0.12326,0.115851,0.0993605,0.0835054,0.0679677,0.0533791,0.0405296,0.0290128,0.0217949,0.0173953,0.0134845,0.0106478,0.00911105,0.00839287,0.0127504,0.0136483,0.00844587,0.00581524,0.00647567,0.00608752,0.00598058,0.00610623,0.00816514,0.0143092,0.0324076,0.0677396,0.0990423,0.119703,0.126902,0.132168,0.131071
64,0.126569,0.124192,0.118881,0.107431,0.0822373,0.0671293,0.0494504,0.0328487,0.0229042,0.0167335,0.0117425,0.00821171,0.00614259,0.00485046,0.00384587,0.0032361,0.00515421,0.00543019,0.00312774,0.00172308,0.00180509,0.00159206,0.00118102,0.000897421,0.00116374,0.00457735,0.0140675,0.0406503,0.0765788,0.107311,0.120961,0.126342,0.128089
56,0.127404,0.122616,0.109008,0.0920854,0.0712289,0.0496551,0.0343528,0.0219157,0.0137993,0.0089,0.00598464,0.0038597,0.0024846,0.00158718,0.00102498,0.000839961,0.00162747,0.00198165,0.000759613,0.000172856,0.000167611,0.000131728,7.7368e-05,4.88766e-05,3.09949e-05,0.000889434,0.00664471,0.0238715,0.0567657,0.0935318,0.116911,0.12336,0.127294
48,0.130151,0.119678,0.100669,0.0766571,0.049511,0.0334834,0.0206716,0.0121011,0.00658296,0.00400251,0.00197986,0.000972286,0.000526794,0.000172737,7.16459e-05,3.09949e-05,0.000174883,0.000212792,1.38285e-05,1.0729e-06,2.38422e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.66253e-05,0.0017021,0.0111223,0.036053,0.0726018,0.10305,0.120094,0.129617
40,0.131727,0.112449,0.0850466,0.0581317,0.0359698,0.0198972,0.0109838,0.00579032,0.00274031,0.000902547,0.000274901,9.75147e-05,1.84777e-05,1.90738e-06,2.38422e-07,2.38422e-07,2.98028e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.43053e-06,0.000252728,0.00454767,0.0189508,0.0511064,0.086272,0.115083,0.131153
32,0.132418,0.104265,0.0683005,0.0397855,0.0210887,0.0117393,0.005658,0.00202718,0.000501402,0.000179651,2.00275e-05,3.57633e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.60935e-05,0.00127723,0.0116055,0.0329148,0.0700115,0.105843,0.134813
24,0.135368,0.0969326,0.0535489,0.029273,0.0138013,0.006353,0.00220552,0.000465996,8.07059e-05,1.43053e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.76844e-07,0.000399238,0.00582597,0.0227209,0.0552324,0.0986241,0.141237
16,0.138506,0.0851203,0.0422899,0.0180912,0.00747871,0.00215331,0.000378257,2.57496e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.84915e-05,0.00226,0.0131153,0.0410323,0.0896432,0.141226
8,0.142485,0.0802144,0.0339485,0.0137023,0.00389582,0.000585565,3.3856e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.66896e-06,0.000538715,0.00880541,0.0336818,0.0840012,0.14482
0,0.135959,0.0744905,0.0330611,0.0126942,0.0035662,0.000782859,0.000206831,2.16964e-05,4.76844e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.17239e-06,0.000542053,0.00782239,0.0324954,0.0824239,0.147994
-8,0.134929,0.0785611,0.0333929,0.0126941,0.00353151,0.000859393,0.000272993,1.53782e-05,1.78817e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.41081e-06,0.000576266,0.00778604,0.0310369,0.0844155,0.147085
-16,0.134799,0.0790418,0.0387042,0.0165741,0.00660704,0.00238994,0.000664125,0.000244502,1.53782e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.57633e-07,5.09031e-05,0.00165906,0.0106806,0.0371332,0.0850407,0.146985
-24,0.129877,0.0853334,0.0475692,0.0253248,0.0122968,0.0056661,0.00236384,0.000749123,0.000236515,2.16964e-05,1.66896e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.48371e-06,0.000321512,0.00437457,0.0181625,0.0479915,0.0946465,0.137605
-32,0.128295,0.0926754,0.0615964,0.0361326,0.0199173,0.0100203,0.00497325,0.00211302,0.000809205,0.000229005,3.64786e-05,4.41081e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.07565e-05,0.00130155,0.00877296,0.0294677,0.0639675,0.102918,0.137283
-40,0.126481,0.101999,0.0756823,0.0525391,0.0322923,0.0187304,0.0103055,0.00501831,0.0024449,0.00116422,0.000366574,9.52497e-05,4.2916e-06,4.76844e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.09949e-06,0.000259999,0.00368482,0.0166836,0.0447657,0.0813986,0.111402,0.13196
-48,0.125569,0.113035,0.0930727,0.067226,0.0460509,0.0314396,0.0188587,0.0114094,0.00604281,0.00345736,0.00187316,0.000863446,0.000283603,7.80833e-05,1.96698e-05,1.18019e-05,9.41768e-06,6.55661e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,6.30627e-05,0.00152197,0.00937556,0.0301972,0.0653104,0.0985328,0.119031,0.130561
-56,0.124587,0.117948,0.103496,0.0844873,0.0648421,0.0454903,0.0314551,0.020028,0.0123805,0.00789892,0.00519033,0.00316422,0.00158789,0.000903382,0.000520476,0.000222567,0.000406033,0.000312691,4.73268e-05,5.48371e-06,1.04906e-05,7.15267e-06,7.62951e-06,5.12608e-06,1.59743e-05,0.000706087,0.00542446,0.0191702,0.0482215,0.0867643,0.111133,0.122766,0.126885
-64,0.125349,0.120271,0.111691,0.0979328,0.0785627,0.0610606,0.0440538,0.0308895,0.0225787,0.0147252,0.0101388,0.0068538,0.00474877,0.00299971,0.00233451,0.00178817,0.00241033,0.00177255,0.000720989,0.000202659,0.000282053,0.000237588,0.000160339,0.000130775,0.000480421,0.00312941,0.0114128,0.0337911,0.0694815,0.102224,0.119503,0.125625,0.127754
-72,0.125862,0.124055,0.119102,0.113461,0.0968228,0.0796259,0.0648915,0.0463807,0.0372459,0.0288602,0.019707,0.0150733,0.0112528,0.00866995,0.00669525,0.00591061,0.00734066,0.00625107,0.00320594,0.00200299,0.00248436,0.00277118,0.00247005,0.00258319,0.00461895,0.00985362,0.0263436,0.0566247,0.0908869,0.116034,0.125168,0.130012,0.131679
-80,0.126513,0.126268,0.123431,0.120423,0.110317,0.098818,0.0833761,0.0678747,0.0568092,0.0446109,0.0369486,0.02954,0.0241204,0.0199513,0.0171106,0.0147198,0.0202793,0.0190547,0.0110897,0.0070114,0.00920019,0.00999545,0.0105355,0.0116605,0.0160494,0.0286466,0.0489681,0.0852958,0.112459,0.127672,0.132675,0.137925,0.141066
