SW Version,2022.1
Date and Time Started,2023-Oct-17 13:28:49
Date and Time Ended,2023-Oct-17 13:29:02
Scan Name,2J4D0-0J4D3
Link Settings,
Reset RX After Applying Settings,false
Open Area,19264
Horizontal Opening,169
Horizontal Percentage,66.67
Vertical Opening,121
Vertical Percentage,51.61
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.250584,0.251655,0.25181,0.251841,0.25144,0.251779,0.25147,0.251717,0.251717,0.251841,0.251317,0.251563,0.251872,0.25181,0.251748,0.251872,0.251903,0.251903,0.251903,0.251686,0.251872,0.251872,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
112,0.23605,0.243976,0.246875,0.246987,0.245632,0.245994,0.24566,0.244657,0.244609,0.243135,0.244324,0.242398,0.242768,0.241434,0.242083,0.242518,0.250701,0.250705,0.245209,0.232701,0.236974,0.243469,0.248392,0.251346,0.25181,0.251686,0.251779,0.251872,0.251872,0.251531,0.251748,0.251779,0.251903
104,0.200218,0.207923,0.217315,0.215555,0.214777,0.21304,0.212591,0.217449,0.213468,0.209898,0.20195,0.200214,0.194132,0.192404,0.187134,0.18776,0.221828,0.227978,0.194275,0.16999,0.177599,0.189723,0.198442,0.217555,0.237041,0.245804,0.246803,0.244134,0.242634,0.241683,0.243378,0.2466,0.251254
96,0.157166,0.158075,0.166183,0.169372,0.165271,0.163352,0.16118,0.155406,0.147035,0.137027,0.127847,0.121584,0.111154,0.105127,0.0991294,0.0946256,0.145188,0.159679,0.101934,0.0693277,0.0746494,0.0834713,0.0931796,0.107606,0.134951,0.167864,0.190363,0.197155,0.191411,0.192284,0.195828,0.209205,0.232873
88,0.137692,0.136574,0.136357,0.134569,0.133207,0.129071,0.122853,0.112271,0.0963955,0.0827379,0.0701632,0.0597293,0.0523731,0.0459706,0.0402127,0.0370849,0.0618663,0.0686648,0.0376705,0.0194811,0.0216499,0.0255431,0.0277305,0.0362585,0.0546608,0.0819518,0.12233,0.145375,0.151931,0.151676,0.154709,0.166689,0.189599
80,0.12755,0.127215,0.126789,0.126252,0.121721,0.110112,0.0948947,0.08015,0.062803,0.0494569,0.0383563,0.0287317,0.0232936,0.0176259,0.0141864,0.0111497,0.0190609,0.0211749,0.00845412,0.00251082,0.00290982,0.0031951,0.00331145,0.00399214,0.00981752,0.0291,0.0610301,0.103989,0.126233,0.130839,0.132467,0.137798,0.147998
72,0.125985,0.125996,0.125569,0.122182,0.109478,0.0909584,0.0719397,0.0550175,0.038464,0.0261142,0.015372,0.00905344,0.00528451,0.00267939,0.00159075,0.000762593,0.00269894,0.00325113,0.000431544,1.78817e-05,6.75927e-05,0.000160577,0.000111939,0.000154736,0.000844015,0.00735986,0.0308944,0.0690346,0.109851,0.12462,0.126083,0.126743,0.130592
64,0.125921,0.125797,0.123401,0.112923,0.0929207,0.06964,0.0490885,0.030953,0.0172047,0.00821539,0.00301795,0.000858558,0.000114562,2.93259e-05,1.90738e-06,1.19211e-06,1.58551e-05,4.24392e-05,5.96056e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,9.6561e-06,0.00140753,0.0128045,0.0427515,0.0868189,0.119021,0.125505,0.125959,0.126021
56,0.125966,0.125581,0.118682,0.0997065,0.0751384,0.0511993,0.0298731,0.015186,0.00597271,0.00155261,0.000158789,4.2916e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000135662,0.00373608,0.0250091,0.0635408,0.106637,0.123841,0.125936,0.125998
48,0.126149,0.123023,0.106532,0.0803757,0.0526959,0.0288318,0.013269,0.00391275,0.000491269,1.71664e-05,9.53689e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.02659e-06,0.000683676,0.00958353,0.039541,0.0837586,0.116339,0.125217,0.126632
