SW Version,2022.1
Date and Time Started,2024-Feb-01 17:14:33
Date and Time Ended,2024-Feb-01 17:14:45
Scan Name,Scan_1J4CMD-2J4CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,5248
Horizontal Opening,97
Horizontal Percentage,39.39
Vertical Opening,49
Vertical Percentage,19.35
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.243219,0.246307,0.247912,0.246761,0.244822,0.245155,0.244853,0.242468,0.243129,0.241733,0.241513,0.233607,0.236322,0.23283,0.232857,0.234522,0.23028,0.237324,0.231525,0.226462,0.231434,0.241214,0.239492,0.246075,0.245974,0.247513,0.246623,0.24791,0.246701,0.247139,0.246826,0.247738,0.247939
112,0.233242,0.236318,0.236909,0.237887,0.236789,0.234785,0.235368,0.232146,0.229837,0.223666,0.222496,0.222481,0.216655,0.202264,0.199619,0.199695,0.221935,0.212578,0.200382,0.185005,0.201512,0.224401,0.220185,0.231671,0.238509,0.241321,0.241107,0.242115,0.240753,0.242549,0.24475,0.247054,0.247607
104,0.207202,0.212393,0.215806,0.214028,0.206877,0.211899,0.206616,0.203144,0.197679,0.19497,0.186114,0.175577,0.173536,0.154037,0.149822,0.146472,0.188716,0.171264,0.135535,0.128079,0.14608,0.151395,0.168465,0.189221,0.210812,0.217962,0.225632,0.226178,0.230535,0.226206,0.228023,0.23507,0.241154
96,0.179275,0.180868,0.183991,0.186185,0.179885,0.174777,0.169333,0.167198,0.161648,0.152744,0.141215,0.135953,0.106719,0.0994435,0.0867467,0.0891844,0.118681,0.116777,0.0883953,0.0721917,0.0790276,0.0938952,0.107452,0.13385,0.154537,0.182369,0.194305,0.20098,0.193191,0.202028,0.204754,0.210769,0.233658
88,0.160281,0.160717,0.160118,0.158535,0.15564,0.150498,0.144006,0.137059,0.130666,0.120909,0.102159,0.0840277,0.0688636,0.0612181,0.0565319,0.0481429,0.0710703,0.0637671,0.0454482,0.0365652,0.0446608,0.048059,0.0565597,0.0687774,0.0904748,0.121251,0.1511,0.165765,0.180438,0.177356,0.17506,0.183848,0.201211
80,0.141476,0.142923,0.140792,0.136494,0.133963,0.129592,0.117127,0.114397,0.100609,0.0879016,0.071797,0.0566446,0.0428597,0.0332462,0.025182,0.0237237,0.0297608,0.0290444,0.0199284,0.0160943,0.0190811,0.021436,0.0259495,0.0329378,0.0474534,0.0697214,0.101692,0.129445,0.145352,0.148781,0.152496,0.155986,0.168545
72,0.13328,0.130769,0.128093,0.123065,0.117422,0.110454,0.105337,0.0926892,0.0783035,0.0607546,0.0485879,0.0333315,0.0228887,0.0158596,0.0120456,0.009993,0.0132814,0.0131947,0.00777674,0.00623403,0.00737976,0.00779831,0.00872029,0.0131897,0.0194645,0.0373249,0.063884,0.100522,0.122759,0.133183,0.135306,0.140554,0.14499
64,0.127953,0.126383,0.122101,0.114628,0.108809,0.0973891,0.0841878,0.0710785,0.0546458,0.0402552,0.027267,0.0189357,0.01188,0.00731444,0.0052522,0.00414259,0.00539395,0.0051411,0.00319414,0.00180557,0.00228599,0.00294714,0.00310211,0.00488134,0.00885297,0.0175125,0.0374518,0.0702828,0.0996807,0.121302,0.129829,0.132095,0.134675
56,0.125578,0.118687,0.116871,0.10945,0.0933957,0.084114,0.0713353,0.0538622,0.0417552,0.029682,0.0184088,0.0107345,0.00688993,0.00398296,0.00250355,0.00154545,0.00207296,0.00178626,0.00105061,0.000579366,0.00090362,0.000883235,0.000836504,0.00117137,0.00336843,0.00861872,0.0222732,0.04836,0.0815934,0.106439,0.122441,0.126555,0.131931
48,0.125076,0.116908,0.103145,0.0978229,0.0810729,0.0654542,0.0531485,0.0407228,0.0264374,0.0183747,0.0105318,0.00595269,0.00311332,0.00176409,0.000882877,0.000430352,0.000476964,0.000592837,0.000254993,0.000118257,0.000221256,0.000115992,0.000254158,0.000299816,0.000999228,0.0039807,0.01146,0.0304267,0.0601087,0.0921439,0.110848,0.1218,0.129077
40,0.124319,0.111327,0.0958942,0.0816018,0.0687248,0.0555091,0.0386206,0.0275488,0.0165448,0.0095531,0.00572833,0.0027924,0.00157716,0.000631223,0.000144603,0.000171545,7.45069e-05,0.000112416,2.19348e-05,5.96056e-06,6.07977e-06,7.03346e-06,3.37367e-05,7.16459e-05,0.00022221,0.00121822,0.00568005,0.0174404,0.0402091,0.070353,0.100444,0.11731,0.130493
32,0.126585,0.105803,0.08596,0.0691642,0.0539445,0.0376357,0.0275503,0.0178067,0.0100107,0.00524457,0.00282268,0.000785363,0.000476964,9.08389e-05,3.11141e-05,1.06098e-05,1.49014e-05,6.79503e-06,2.38422e-07,2.38422e-07,2.38422e-07,1.31132e-06,2.38422e-07,2.38422e-07,5.10224e-05,0.000304465,0.0025603,0.00948526,0.0274886,0.0552718,0.0875634,0.111202,0.130849
24,0.123893,0.101779,0.0748246,0.0554922,0.0375694,0.0266549,0.0175335,0.011135,0.00558993,0.00265698,0.00112619,0.000451095,0.000150087,1.59743e-05,2.38422e-07,3.57633e-07,1.31132e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,9.77531e-06,0.000125768,0.00102939,0.00611982,0.0183269,0.0437685,0.073747,0.103552,0.130696
16,0.130307,0.0943949,0.06473,0.0439201,0.0275606,0.0178017,0.0105783,0.00582668,0.00287692,0.00123944,0.000467188,7.93946e-05,1.9789e-05,3.57633e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.9789e-05,0.000413186,0.00276319,0.0115415,0.029336,0.0610889,0.0993932,0.135572
8,0.129495,0.0918038,0.054826,0.0339708,0.0206898,0.0120188,0.0060018,0.00233666,0.00122263,0.000453717,8.40438e-05,1.49014e-05,4.41081e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,8.78586e-05,0.00145604,0.00664316,0.0224232,0.0506307,0.0967866,0.135132
0,0.129453,0.0906494,0.0522594,0.0302732,0.017965,0.00891926,0.00448973,0.00169459,0.000539549,9.01236e-05,1.28748e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.19211e-06,1.65703e-05,0.000746977,0.00465305,0.0181373,0.0474192,0.0886632,0.13599
-8,0.124843,0.0913817,0.0587559,0.0322827,0.0206686,0.0110877,0.00609884,0.00227681,0.00112523,0.000345593,0.000178817,1.0729e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.0729e-06,0.000149968,0.00129511,0.0067905,0.0222758,0.0515917,0.092505,0.13924
-16,0.128484,0.091556,0.0636221,0.0412834,0.0264605,0.0167368,0.00904249,0.00522443,0.00254551,0.00107016,0.000431306,8.73817e-05,2.30077e-05,5.96056e-07,4.76844e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,6.79503e-06,0.000301723,0.00225118,0.0110772,0.0298393,0.0613038,0.0996926,0.136315
-24,0.122001,0.0988293,0.0764813,0.0552956,0.0382065,0.0250328,0.0172869,0.00893307,0.00550731,0.00246517,0.00126364,0.000471361,0.000149133,2.95644e-05,3.81476e-06,2.38422e-07,2.02659e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,8.34478e-07,6.42548e-05,0.000803841,0.00558123,0.0179758,0.0433883,0.0768429,0.106647,0.132554
-32,0.125712,0.10463,0.086847,0.0682555,0.055031,0.0365376,0.0246831,0.0160144,0.00952396,0.00463147,0.00203779,0.000958577,0.000440485,0.00013304,4.81613e-05,1.27556e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.50343e-06,2.38422e-07,2.38422e-07,1.31132e-06,1.82393e-05,0.000325446,0.00180211,0.00895575,0.0254082,0.056749,0.0888101,0.111249,0.133307
-40,0.122646,0.109388,0.0987446,0.083943,0.0761959,0.0512865,0.0390984,0.0265681,0.016944,0.00975532,0.00515254,0.00239555,0.00120534,0.000454552,0.000265841,0.00014055,4.82805e-05,1.37093e-05,2.49151e-05,9.53689e-07,8.34478e-06,5.72213e-06,2.38422e-07,2.94451e-05,0.000119926,0.00118305,0.00440092,0.016715,0.0422751,0.0765232,0.102085,0.118993,0.130336
-48,0.125108,0.118338,0.109907,0.0954397,0.0773126,0.0697088,0.0533445,0.0393344,0.0260041,0.0168001,0.00924937,0.00540527,0.00268368,0.00124814,0.00059081,0.000448591,0.00035513,0.000185492,8.76202e-05,4.05318e-05,5.7579e-05,0.000136378,0.000104667,0.000249747,0.000654588,0.00253467,0.011136,0.0289032,0.059359,0.0956456,0.113128,0.123241,0.130026
-56,0.125894,0.117008,0.115563,0.107132,0.0931538,0.0863633,0.0667348,0.0544456,0.0387469,0.026132,0.0163532,0.00915662,0.00546595,0.00303774,0.00179091,0.00141086,0.00130167,0.00114443,0.000550278,0.000307445,0.000479706,0.000669013,0.000607381,0.000922694,0.00236229,0.00703572,0.0202723,0.0452333,0.082459,0.106789,0.121805,0.126646,0.130353
-64,0.128028,0.124809,0.12028,0.115328,0.104863,0.0942765,0.0864673,0.0696966,0.0504056,0.0358842,0.024359,0.0161712,0.0109494,0.00643084,0.00447709,0.00278966,0.00308483,0.0027117,0.00204399,0.0010909,0.00143816,0.00186995,0.00193122,0.00300388,0.00568375,0.014157,0.0327343,0.0661976,0.103992,0.120869,0.128191,0.133226,0.135317
-72,0.131617,0.129124,0.127672,0.12399,0.116201,0.111329,0.101424,0.0858105,0.0695207,0.0545007,0.0401722,0.0294236,0.0184701,0.0134767,0.00889887,0.00736665,0.00912716,0.00818027,0.00474687,0.00358039,0.00454695,0.00547572,0.00688039,0.00881828,0.0138108,0.0296271,0.0565178,0.0947288,0.124224,0.130787,0.133951,0.140845,0.143994
-80,0.138362,0.138262,0.139077,0.132673,0.131866,0.12428,0.114233,0.104068,0.0926714,0.0750646,0.0553879,0.0481497,0.0361765,0.0264001,0.0208679,0.0175972,0.0229798,0.0195293,0.013313,0.0105328,0.0123515,0.0153942,0.0178933,0.0229141,0.0353616,0.0612528,0.0949463,0.123141,0.139819,0.14551,0.14569,0.152648,0.164517
-88,0.152032,0.150276,0.153139,0.150948,0.146862,0.1417,0.135771,0.125262,0.119553,0.10745,0.0907921,0.0730418,0.057868,0.0492487,0.0425836,0.0374457,0.0498956,0.0455344,0.0296162,0.0246287,0.0297619,0.0351882,0.0468417,0.0529422,0.0722511,0.107231,0.127518,0.164817,0.163782,0.166803,0.176107,0.180782,0.191774
-96,0.169955,0.175964,0.175704,0.174819,0.17047,0.164296,0.163606,0.152747,0.149874,0.141954,0.123043,0.114221,0.0937044,0.0819843,0.0737916,0.0705902,0.094023,0.0807292,0.0587101,0.0471198,0.0538708,0.0698755,0.0832891,0.101396,0.136383,0.164221,0.185246,0.18724,0.193746,0.191687,0.198177,0.204418,0.220933
