SW Version,2022.1
Date and Time Started,2024-Feb-01 18:19:55
Date and Time Ended,2024-Feb-01 18:20:07
Scan Name,Scan_0J2CMD-3J2CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,14144
Horizontal Opening,153
Horizontal Percentage,60.61
Vertical Opening,97
Vertical Percentage,41.94
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.247969,0.247939,0.247939,0.247969,0.24797,0.247969,0.24797,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.247969,0.247939,0.247939,0.247939,0.247939
112,0.247939,0.247969,0.247939,0.247969,0.247969,0.247939,0.247939,0.247881,0.247883,0.247796,0.247939,0.247796,0.247883,0.247881,0.247854,0.247612,0.247939,0.24791,0.247939,0.247125,0.247569,0.247939,0.248001,0.24791,0.247939,0.247939,0.247939,0.247969,0.247939,0.247969,0.247939,0.247939,0.247969
104,0.247104,0.246417,0.24762,0.247767,0.246673,0.24719,0.247219,0.245769,0.245825,0.2443,0.245272,0.24416,0.242853,0.242096,0.238751,0.235716,0.243481,0.246678,0.238087,0.231622,0.237009,0.242537,0.247159,0.247638,0.247847,0.24797,0.247941,0.247939,0.24791,0.247939,0.247909,0.248,0.247939
96,0.225182,0.224601,0.232218,0.232897,0.229794,0.224887,0.225472,0.223294,0.222907,0.215236,0.213566,0.205289,0.201774,0.191006,0.182089,0.172416,0.198852,0.215391,0.185862,0.150196,0.167165,0.18439,0.205095,0.223944,0.239789,0.24286,0.244498,0.24225,0.243084,0.241831,0.243178,0.242991,0.24741
88,0.178643,0.172622,0.183858,0.182588,0.180407,0.174558,0.171755,0.169437,0.162381,0.159298,0.147923,0.129192,0.118695,0.101148,0.0944719,0.0830227,0.121223,0.137518,0.093697,0.0619692,0.0666938,0.0750257,0.091678,0.12212,0.165705,0.197571,0.2078,0.205948,0.208056,0.20676,0.203968,0.211932,0.235716
80,0.142073,0.14128,0.139695,0.138997,0.138365,0.136618,0.131242,0.126051,0.116426,0.101294,0.0848567,0.0655341,0.0514776,0.0403571,0.0291135,0.0241385,0.0316588,0.0404449,0.020806,0.00954696,0.0110202,0.0123037,0.013634,0.018503,0.0352763,0.0746165,0.123532,0.142412,0.150189,0.146839,0.151018,0.154429,0.183493
72,0.128497,0.128407,0.127604,0.127043,0.125303,0.121419,0.113848,0.0979809,0.0811447,0.0611468,0.0438348,0.0328383,0.020791,0.0125086,0.00732922,0.00414271,0.00528058,0.00662516,0.00232414,0.000549206,0.000520595,0.000654946,0.000742566,0.000942721,0.00344556,0.0198947,0.0580133,0.099273,0.124842,0.12926,0.130417,0.130192,0.138528
64,0.126043,0.126071,0.12573,0.123898,0.118802,0.109264,0.0922357,0.0710707,0.0543922,0.0335031,0.0205143,0.0110944,0.00539287,0.00232903,0.000747334,0.000201228,0.000301723,0.000463374,4.50618e-05,1.66896e-06,2.26501e-06,1.31132e-06,2.02659e-06,7.27188e-06,0.000119926,0.00273303,0.021566,0.0636875,0.106936,0.123327,0.126029,0.126138,0.127135
56,0.125922,0.125458,0.124119,0.119513,0.106554,0.0891974,0.0653136,0.0474244,0.0284726,0.0164852,0.00769388,0.00293295,0.000781667,0.000139119,1.38285e-05,9.53689e-07,3.2187e-06,1.90738e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.26501e-06,0.000278358,0.00595722,0.0345529,0.0820595,0.113713,0.12427,0.125913,0.125982
48,0.126135,0.123794,0.118764,0.105544,0.0860203,0.0631389,0.0415613,0.0243587,0.0112113,0.00455577,0.0013757,0.000231031,6.19898e-06,3.57633e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.21595e-05,0.000839246,0.0118979,0.0471793,0.0923222,0.11553,0.124811,0.126114
