SW Version,2022.1
Date and Time Started,2024-Feb-01 18:22:53
Date and Time Ended,2024-Feb-01 18:23:04
Scan Name,Scan_0J5CMD-3J5CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,16384
Horizontal Opening,169
Horizontal Percentage,66.67
Vertical Opening,113
Vertical Percentage,48.39
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.247939,0.247939,0.247939,0.247969,0.247939,0.247969,0.247939,0.247939,0.247969,0.247939,0.247969,0.24797,0.247939,0.247939,0.247969,0.247939,0.247939,0.247969,0.247939,0.247939,0.247969,0.247939,0.24797,0.247969,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939,0.247969,0.247969,0.247939
112,0.247969,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.247969,0.248001,0.247941,0.247879,0.247969,0.24797,0.247879,0.24717,0.247939,0.247941,0.24791,0.247939,0.247939,0.24797,0.247969,0.24797,0.247969,0.247939,0.247939,0.24797,0.247939
104,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939,0.247939,0.247969,0.247787,0.247446,0.246138,0.241447,0.239744,0.24617,0.242829,0.237148,0.229012,0.242374,0.245302,0.247723,0.247939,0.24791,0.247939,0.247939,0.247939,0.247939,0.247939,0.24797,0.247969,0.24797
96,0.246505,0.247534,0.247825,0.24791,0.247738,0.247565,0.247596,0.246961,0.246273,0.245975,0.24321,0.240076,0.229563,0.219225,0.205907,0.197521,0.219792,0.215544,0.195804,0.186225,0.204683,0.213085,0.23393,0.244476,0.246775,0.246988,0.247783,0.247661,0.247567,0.247201,0.247478,0.247879,0.24791
88,0.232187,0.236406,0.243112,0.24021,0.240414,0.234986,0.233113,0.229487,0.225223,0.215314,0.205342,0.190399,0.17432,0.15701,0.149173,0.140773,0.175094,0.174286,0.141348,0.127366,0.146999,0.154287,0.177706,0.209877,0.229686,0.232699,0.235581,0.238791,0.237011,0.235978,0.23784,0.244157,0.246836
80,0.183485,0.180655,0.19237,0.190356,0.185966,0.180789,0.176493,0.169458,0.156415,0.137247,0.11442,0.0985123,0.0862604,0.0695287,0.056114,0.0500129,0.0877057,0.0832302,0.051911,0.0358016,0.0448897,0.0552472,0.06492,0.0952588,0.142895,0.176667,0.185811,0.186324,0.188752,0.187305,0.188257,0.203555,0.226817
72,0.142531,0.139522,0.13821,0.137131,0.132523,0.127402,0.117946,0.0983702,0.077402,0.0589222,0.041279,0.0275493,0.0157217,0.00788689,0.00313871,0.00175062,0.00948241,0.00859917,0.00262515,0.000786674,0.00201002,0.00252453,0.00313919,0.00461001,0.0183205,0.0660955,0.11747,0.130861,0.131897,0.13128,0.133309,0.137523,0.162559
64,0.128095,0.127694,0.125866,0.122753,0.117028,0.10372,0.0832177,0.0581766,0.0411261,0.0245212,0.0127458,0.00465829,0.00136294,0.000278358,2.08619e-05,1.54974e-06,1.01329e-05,1.08482e-05,5.96056e-07,2.38422e-07,7.15267e-07,1.43053e-06,2.02659e-06,5.96056e-06,0.00066341,0.0107401,0.0542147,0.110608,0.125645,0.12606,0.126013,0.126169,0.127364
56,0.125958,0.12545,0.122546,0.115664,0.101526,0.0779052,0.0539224,0.0349389,0.0177986,0.00812969,0.00252203,0.000385767,4.2916e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.78817e-05,0.00112929,0.017178,0.0708401,0.11769,0.125727,0.125967,0.125967,0.125967
48,0.125273,0.122398,0.116574,0.103079,0.0754929,0.0497661,0.0290378,0.0146565,0.00503691,0.00102724,0.000117185,1.66896e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.44657e-05,0.00312834,0.0266033,0.0882259,0.120308,0.125406,0.125959,0.126006
