SW Version,2022.1
Date and Time Started,2024-Feb-06 19:06:20
Date and Time Ended,2024-Feb-06 19:06:31
Scan Name,Scan_2J6D2-0J6D1
Link Settings,
Reset RX After Applying Settings,false
Open Area,5120
Horizontal Opening,113
Horizontal Percentage,45.45
Vertical Opening,41
Vertical Percentage,19.35
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
112,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251872,0.251903,0.251903,0.251903,0.25181,0.251903,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251934,0.251903,0.251872,0.25181,0.251872,0.25181,0.251903,0.251872
104,0.250858,0.251717,0.251872,0.25181,0.251655,0.251686,0.251532,0.251563,0.251378,0.251072,0.250403,0.250858,0.250221,0.24992,0.250341,0.25061,0.251872,0.251779,0.251841,0.251841,0.25181,0.251872,0.251748,0.251686,0.251439,0.251316,0.251102,0.250584,0.249382,0.248436,0.247505,0.24959,0.251286
96,0.229447,0.243058,0.247998,0.247219,0.24566,0.243945,0.240491,0.238849,0.236796,0.234678,0.232165,0.232684,0.230717,0.227965,0.228005,0.231205,0.247334,0.249211,0.245651,0.247592,0.249735,0.249974,0.248778,0.247881,0.246137,0.243428,0.238959,0.236604,0.234139,0.229006,0.230773,0.23376,0.242229
88,0.192421,0.205794,0.220297,0.218402,0.215211,0.211269,0.211267,0.208513,0.2061,0.203408,0.199042,0.195737,0.188753,0.184986,0.176406,0.176701,0.215672,0.224967,0.201784,0.20273,0.220695,0.226959,0.224977,0.222882,0.216584,0.212086,0.207445,0.204406,0.201005,0.197169,0.201864,0.209618,0.221601
80,0.167381,0.172029,0.174887,0.172183,0.165259,0.161901,0.157151,0.153199,0.150043,0.145371,0.137148,0.129503,0.118687,0.107439,0.0971863,0.0892007,0.128556,0.143442,0.0936888,0.10681,0.136428,0.150826,0.161666,0.171847,0.174151,0.171967,0.16783,0.165362,0.159715,0.15749,0.158091,0.166577,0.188058
72,0.149471,0.145607,0.140925,0.137219,0.134713,0.13284,0.131126,0.127474,0.121982,0.113132,0.102489,0.0910239,0.0790779,0.0646106,0.0507835,0.0397335,0.0514573,0.0538764,0.0307828,0.0396639,0.0761853,0.0844779,0.0952941,0.108831,0.126454,0.136697,0.139151,0.136698,0.135191,0.134039,0.134836,0.139348,0.150173
64,0.133898,0.13012,0.127564,0.126785,0.126189,0.1251,0.121506,0.113742,0.103389,0.0929877,0.0768272,0.0596252,0.0431888,0.0320094,0.0233898,0.0182354,0.0198069,0.0190883,0.0109201,0.0116972,0.0251595,0.0374966,0.0496688,0.0624537,0.078397,0.102338,0.118026,0.12479,0.126374,0.126262,0.126184,0.126905,0.129362
56,0.127168,0.126383,0.126066,0.12586,0.12455,0.118214,0.110869,0.0993574,0.0872168,0.0696094,0.0476582,0.0330947,0.0234443,0.0174641,0.0129026,0.00893986,0.00991062,0.00866297,0.00309746,0.00363892,0.00866044,0.0114549,0.0214931,0.0398667,0.0550753,0.0726391,0.0969286,0.115713,0.123677,0.125789,0.126013,0.126006,0.126153
48,0.126051,0.12587,0.125373,0.122962,0.116792,0.106846,0.0944288,0.07761,0.0575791,0.0381345,0.0261716,0.0179843,0.0123263,0.0077405,0.00426967,0.00175288,0.00175968,0.00119414,0.000276451,0.000443227,0.000844611,0.00118782,0.00442941,0.012854,0.0320861,0.0506626,0.0692646,0.0927727,0.113426,0.122573,0.125758,0.125951,0.125967
