SW Version,2022.1
Date and Time Started,2024-Feb-06 19:19:18
Date and Time Ended,2024-Feb-06 19:19:29
Scan Name,Scan_0J1CMD-2J1CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,3840
Horizontal Opening,97
Horizontal Percentage,39.39
Vertical Opening,49
Vertical Percentage,22.58
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.247969,0.247939,0.247939,0.247969,0.247939,0.247883,0.247939,0.247969,0.247939,0.247939,0.24797,0.247939,0.247939,0.247939,0.24797,0.247939,0.24797,0.247969,0.24797,0.247939,0.247939,0.247969,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939,0.24797,0.247939,0.24797,0.24797,0.247969
112,0.247939,0.24797,0.247969,0.247939,0.247939,0.247939,0.247939,0.247969,0.24797,0.247969,0.247941,0.24797,0.247939,0.247969,0.24797,0.247939,0.24797,0.247939,0.247939,0.247939,0.247969,0.24797,0.247939,0.24797,0.247969,0.247969,0.247939,0.247939,0.247939,0.247876,0.24766,0.247939,0.24797
104,0.247939,0.247969,0.247939,0.247941,0.247852,0.247678,0.247939,0.24791,0.247274,0.247248,0.247794,0.247825,0.247389,0.247389,0.245492,0.247016,0.247045,0.24791,0.247818,0.247939,0.247939,0.24791,0.247939,0.247939,0.247909,0.247201,0.24791,0.247939,0.247969,0.247909,0.247939,0.247939,0.247939
96,0.247563,0.247104,0.24791,0.247622,0.24742,0.244523,0.24335,0.246902,0.245994,0.247507,0.246875,0.245994,0.2443,0.245238,0.241279,0.244187,0.24791,0.245711,0.245359,0.24791,0.24791,0.247785,0.247909,0.247876,0.247969,0.247848,0.247262,0.247172,0.247478,0.246712,0.245213,0.246712,0.246836
88,0.239224,0.246078,0.246248,0.246135,0.242925,0.238725,0.242552,0.242951,0.243813,0.239803,0.2387,0.2389,0.232987,0.233567,0.21522,0.215927,0.233067,0.234429,0.226527,0.231231,0.241848,0.240713,0.239353,0.239939,0.243952,0.242685,0.240269,0.240827,0.241784,0.235817,0.240866,0.241277,0.243748
80,0.233377,0.22595,0.219981,0.214608,0.209597,0.20478,0.207909,0.227911,0.216988,0.215806,0.213398,0.2119,0.207741,0.210468,0.201793,0.199396,0.225845,0.222881,0.225999,0.225216,0.233235,0.238888,0.241025,0.23621,0.233764,0.23341,0.231233,0.225879,0.222696,0.21834,0.202744,0.211687,0.225206
72,0.196143,0.196883,0.174481,0.178513,0.177305,0.19716,0.183249,0.164495,0.15898,0.183032,0.177759,0.150161,0.123765,0.13552,0.142395,0.140451,0.161358,0.173054,0.163811,0.129615,0.15522,0.203747,0.203648,0.215315,0.206613,0.205685,0.201614,0.201001,0.187719,0.199028,0.192877,0.196699,0.20331
64,0.159606,0.159684,0.157931,0.156155,0.153357,0.150941,0.146952,0.135284,0.142089,0.134454,0.12544,0.0873749,0.0929048,0.084862,0.0484025,0.0394594,0.0519627,0.092026,0.0769705,0.0491811,0.0899455,0.137098,0.145215,0.147429,0.16678,0.144093,0.145188,0.147747,0.14468,0.146315,0.144973,0.163494,0.168071
56,0.142659,0.141483,0.140079,0.136477,0.135213,0.134051,0.131522,0.124799,0.111675,0.106394,0.0751087,0.0776606,0.0626588,0.0461927,0.0251698,0.0193729,0.0198071,0.0419941,0.0283512,0.0384254,0.0727414,0.0837843,0.0958226,0.104499,0.12014,0.126166,0.115948,0.130155,0.137405,0.137221,0.136238,0.141687,0.145842
48,0.129552,0.128558,0.128082,0.125312,0.125501,0.122395,0.111199,0.103287,0.0699087,0.0578256,0.0524941,0.043366,0.0187655,0.011155,0.0100087,0.00858248,0.00417251,0.00345533,0.00546511,0.00930896,0.026703,0.0207414,0.0280441,0.0369291,0.0509643,0.0663286,0.0833877,0.110032,0.120295,0.121534,0.126804,0.127686,0.129796
