SW Version,2022.1
Date and Time Started,2024-Feb-06 18:41:35
Date and Time Ended,2024-Feb-06 18:41:47
Scan Name,Scan_2J4D3-0J4D0
Link Settings,
Reset RX After Applying Settings,false
Open Area,9856
Horizontal Opening,137
Horizontal Percentage,54.55
Vertical Opening,81
Vertical Percentage,35.48
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251779,0.25181,0.25181,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251872,0.251903,0.251872,0.251903
112,0.251316,0.251872,0.251872,0.251872,0.25181,0.251594,0.250493,0.2501,0.249411,0.248233,0.247274,0.246392,0.245377,0.245769,0.245573,0.24693,0.250797,0.251686,0.251408,0.25144,0.251872,0.251903,0.251903,0.25181,0.251439,0.251194,0.25019,0.250553,0.249056,0.246505,0.245573,0.249145,0.251501
104,0.226726,0.239621,0.24513,0.241892,0.239671,0.237887,0.234539,0.232928,0.232143,0.230494,0.229426,0.226865,0.22637,0.224201,0.221775,0.221479,0.237913,0.243047,0.234524,0.23539,0.24369,0.246668,0.248286,0.244211,0.241732,0.237,0.233893,0.229273,0.22442,0.222223,0.219868,0.224179,0.233077
96,0.179112,0.186662,0.203097,0.203849,0.198905,0.193354,0.189348,0.184642,0.177367,0.173904,0.167067,0.162077,0.156708,0.146333,0.137576,0.128659,0.177504,0.194953,0.153951,0.15659,0.180213,0.185055,0.194631,0.201269,0.201704,0.199197,0.193535,0.18883,0.187731,0.182263,0.183961,0.197694,0.208461
88,0.157548,0.158523,0.157581,0.152569,0.147884,0.1434,0.139514,0.136453,0.134743,0.131803,0.127322,0.120749,0.107375,0.094991,0.0813587,0.0702322,0.0886197,0.0964012,0.055358,0.0738381,0.114876,0.123191,0.12998,0.142647,0.152307,0.163277,0.162224,0.156423,0.152715,0.14856,0.148697,0.156995,0.176178
80,0.138288,0.134997,0.130025,0.128125,0.127102,0.126525,0.126185,0.125693,0.122794,0.115833,0.103766,0.0892467,0.0753456,0.0574852,0.0424557,0.031944,0.0321094,0.03066,0.0167138,0.0210159,0.0539086,0.0617352,0.0690869,0.0769726,0.0860824,0.10198,0.118061,0.127499,0.128556,0.128362,0.12865,0.132218,0.140505
72,0.127173,0.126486,0.125958,0.125925,0.125921,0.125797,0.1243,0.118407,0.107044,0.0943766,0.0758845,0.0586677,0.039012,0.0269684,0.0182954,0.0119349,0.0117108,0.00952892,0.00355333,0.00589654,0.0139269,0.0157748,0.0222191,0.0334225,0.0467332,0.0629122,0.0836014,0.108167,0.120251,0.125689,0.126013,0.12613,0.126982
64,0.125978,0.12592,0.12592,0.12592,0.124846,0.122194,0.114106,0.0999791,0.0860059,0.0625679,0.0448134,0.0283905,0.018686,0.0115674,0.0061532,0.00271026,0.00203684,0.00111868,0.000139954,0.000872625,0.00242881,0.00116815,0.00179079,0.00774205,0.0215583,0.0390209,0.0564919,0.0772152,0.104834,0.11821,0.125375,0.125951,0.125967
56,0.127283,0.125898,0.12592,0.125212,0.121556,0.11365,0.0975039,0.0806796,0.0585805,0.0377215,0.0240362,0.0148732,0.00797396,0.003591,0.000932112,0.000143888,5.61484e-05,1.31132e-05,2.38422e-07,1.9193e-05,9.08389e-05,1.14443e-05,4.30352e-05,0.00049115,0.00463242,0.0175269,0.0366264,0.0554804,0.0785831,0.106097,0.119041,0.125751,0.125967
48,0.132086,0.125873,0.124513,0.119877,0.105522,0.0918208,0.0724587,0.0502151,0.030662,0.0184264,0.0106537,0.00472171,0.00129153,0.000194314,6.91424e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.66896e-06,0.00017381,0.00254098,0.0126806,0.0326491,0.0543919,0.0772894,0.104148,0.119381,0.125789
40,0.137831,0.125163,0.115543,0.104427,0.0872963,0.0665445,0.0425597,0.0258101,0.0145855,0.00755381,0.00272254,0.000478752,1.9193e-05,5.96056e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,6.68774e-05,0.00188556,0.0102718,0.0299598,0.0523463,0.0755241,0.10445,0.120133
32,0.145619,0.117558,0.098404,0.0816905,0.0597456,0.0381288,0.0227806,0.0116535,0.00522633,0.00140943,9.85876e-05,2.02659e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.60292e-05,0.00186887,0.00957635,0.0285828,0.0499909,0.0753874,0.105982
24,0.147885,0.110395,0.0886501,0.0632877,0.0402458,0.0237946,0.0118732,0.00507374,0.00135114,8.84546e-05,1.0729e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.57633e-07,0.000159147,0.00266878,0.012561,0.0318523,0.0548361,0.0873525
16,0.145423,0.109427,0.0739105,0.0449581,0.0246473,0.0112759,0.00430519,0.000797403,3.58825e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.26501e-06,0.000213269,0.00266318,0.0123595,0.034101,0.0611366
8,0.147042,0.11332,0.0650494,0.0341431,0.0169183,0.00675307,0.00119426,4.25584e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.31132e-06,0.000256185,0.00354236,0.0188378,0.0516548
0,0.151578,0.110823,0.0627898,0.0327405,0.0172943,0.00906675,0.00388914,0.000694762,4.23199e-05,1.0729e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.76432e-05,0.00095953,0.00522896,0.020717,0.0571829
-8,0.149991,0.111923,0.0688353,0.0402829,0.0235958,0.0140057,0.00889459,0.00406164,0.000870003,7.9633e-05,2.62264e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.64923e-06,0.000594744,0.00431485,0.0141557,0.036898,0.0700357
-16,0.146631,0.114404,0.0853711,0.0586098,0.037549,0.0233617,0.014951,0.00986414,0.00512715,0.00133814,0.000185492,1.90738e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.76844e-06,0.000490673,0.00423521,0.0142791,0.0310489,0.0624424,0.0910501
-24,0.136674,0.115316,0.103292,0.0843816,0.0624382,0.0393387,0.0245856,0.0161753,0.0108126,0.00641284,0.00244788,0.000522502,4.50618e-05,1.43053e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.48371e-06,0.000476368,0.00443823,0.0145879,0.0326239,0.0582826,0.0882006,0.111507
-32,0.130975,0.118822,0.113711,0.10045,0.0839746,0.0599594,0.0380693,0.0242479,0.0166351,0.0113091,0.00706183,0.00278298,0.000859751,9.10773e-05,2.62264e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.41081e-06,0.00019789,0.00328927,0.0117924,0.0283459,0.0541189,0.0798751,0.105267,0.120834
-40,0.128025,0.12238,0.122398,0.116309,0.103747,0.087595,0.0636728,0.0422716,0.0268834,0.0190602,0.0136718,0.00912638,0.00485428,0.0017474,0.000465758,5.67445e-05,3.93397e-06,2.38422e-07,2.38422e-07,2.38422e-07,6.8904e-05,1.18019e-05,2.38422e-07,1.01329e-05,0.000478513,0.00420839,0.0131965,0.0308211,0.0560647,0.0840454,0.103482,0.122046,0.125611
-48,0.125757,0.125842,0.125335,0.123939,0.118161,0.107516,0.0923175,0.0724279,0.0506323,0.0329045,0.0223072,0.0166877,0.0120583,0.00807125,0.00385278,0.00175038,0.000934973,0.000203613,5.24529e-06,8.11828e-05,0.00136163,0.000845088,0.00033856,0.00112249,0.00615165,0.0161671,0.03414,0.0591481,0.0846632,0.104121,0.119374,0.12562,0.125975
-56,0.128826,0.1274,0.126234,0.125827,0.1244,0.120141,0.112478,0.0983284,0.0823275,0.0581877,0.0410712,0.0275993,0.020801,0.0159779,0.0111178,0.00779188,0.00641964,0.00323742,0.00100364,0.00174012,0.00610623,0.00628731,0.00665746,0.011095,0.0211252,0.0388228,0.0636043,0.0866298,0.104725,0.119078,0.125032,0.125975,0.126317
-64,0.132509,0.131694,0.12943,0.128219,0.127246,0.125219,0.122147,0.114825,0.101514,0.0865857,0.068033,0.0480519,0.0338037,0.0245911,0.0190987,0.0156211,0.0149351,0.0103413,0.00561663,0.00630746,0.0188195,0.0213392,0.0248388,0.0343778,0.0497221,0.0703015,0.0912971,0.106299,0.119018,0.125215,0.126569,0.127789,0.130383
-72,0.137288,0.137061,0.137712,0.136447,0.134903,0.133707,0.131218,0.128313,0.122479,0.114438,0.0984763,0.0836283,0.06207,0.0450194,0.0339518,0.0282236,0.031808,0.0291846,0.0166548,0.0225176,0.0467264,0.0551914,0.062255,0.0744255,0.092558,0.110313,0.120024,0.13066,0.133716,0.134584,0.134261,0.140014,0.149192
-80,0.15516,0.155791,0.157174,0.154663,0.153221,0.151552,0.150439,0.14894,0.147354,0.143629,0.138067,0.127063,0.113552,0.0963809,0.0785273,0.0685369,0.0848315,0.076962,0.0539075,0.0645015,0.104519,0.113403,0.125269,0.137036,0.145913,0.154032,0.159803,0.159292,0.155473,0.154917,0.155977,0.165229,0.17579
-88,0.18699,0.191848,0.194469,0.188123,0.182048,0.177517,0.174838,0.171504,0.169297,0.167003,0.164129,0.1606,0.155235,0.148129,0.137543,0.131592,0.154685,0.154059,0.121607,0.142635,0.175874,0.182839,0.188965,0.191797,0.197343,0.194723,0.191608,0.18823,0.185708,0.182251,0.182958,0.194629,0.200887
-96,0.210887,0.220554,0.232364,0.227789,0.226106,0.220839,0.217923,0.211698,0.206689,0.206377,0.200885,0.199015,0.192232,0.186547,0.182192,0.185171,0.221437,0.219084,0.198735,0.206055,0.217696,0.222678,0.225777,0.225971,0.224572,0.221025,0.217918,0.213922,0.209798,0.207467,0.209524,0.216826,0.222429
-104,0.240511,0.244743,0.247765,0.247709,0.247854,0.247389,0.247507,0.246904,0.245604,0.243732,0.242658,0.241109,0.240286,0.239346,0.239295,0.240476,0.247148,0.247001,0.24494,0.242022,0.245184,0.245397,0.245014,0.244597,0.243227,0.241993,0.239775,0.236874,0.235478,0.233665,0.23463,0.237724,0.241811
-112,0.247881,0.24797,0.247939,0.247939,0.247939,0.247939,0.24797,0.247969,0.247939,0.24797,0.247939,0.247939,0.247939,0.247939,0.24791,0.24797,0.247969,0.247939,0.247909,0.247847,0.247938,0.247969,0.247941,0.247939,0.247818,0.247847,0.247415,0.247446,0.24644,0.245539,0.245839,0.247262,0.247818
-120,0.248,0.247939,0.247939,0.247939,0.247939,0.247969,0.247969,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939,0.247969,0.247939,0.247939,0.247939,0.248,0.247939,0.247969,0.247939,0.248,0.247939,0.247939
Scan End
