SW Version,2022.1
Date and Time Started,2023-Nov-10 14:28:00
Date and Time Ended,2023-Nov-10 14:28:16
Scan Name,ff2-CA5
Link Settings,
Reset RX After Applying Settings,false
Open Area,0
Horizontal Opening,0
Horizontal Percentage,0.00
Vertical Opening,0
Vertical Percentage,0.00
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-256,-248,-240,-232,-224,-216,-208,-200,-192,-184,-176,-168,-160,-152,-144,-136,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128,136,144,152,160,168,176,184,192,200,208,216,224,232,240,248,256
40,0.152356,0.14129,0.13834,0.126489,0.125874,0.11298,0.102624,0.116838,0.106714,0.0976877,0.0996941,0.0878508,0.0900123,0.07006,0.0722665,0.0712847,0.0687221,0.0663436,0.0543696,0.0778996,0.0562555,0.0531515,0.0448564,0.0492316,0.0425626,0.0392781,0.0293189,0.0373375,0.0302787,0.0299089,0.0278415,0.0274982,0.0262935,0.0283078,0.0300445,0.0205105,0.0238155,0.0272265,0.0317539,0.0430876,0.0461787,0.04798,0.0456553,0.0575923,0.0537377,0.0573545,0.0575614,0.0578705,0.0644919,0.0638081,0.0647933,0.0686492,0.068665,0.0851438,0.0879238,0.0831286,0.0841172,0.106046,0.107728,0.102664,0.118614,0.1176,0.124204,0.132322,0.132981
32,0.131698,0.126091,0.121908,0.108798,0.0973702,0.102793,0.0926099,0.0910881,0.0804006,0.0769484,0.0737237,0.0714626,0.0656031,0.0621716,0.0562494,0.0572718,0.0500861,0.0489887,0.0460624,0.0411855,0.0381225,0.033382,0.0322953,0.0298406,0.0293092,0.0275938,0.0227429,0.0201024,0.0176273,0.0170417,0.0166903,0.0130299,0.0118775,0.0137338,0.0153916,0.0150741,0.0133049,0.0144468,0.0194009,0.0275184,0.0319121,0.0295862,0.032051,0.032909,0.0368052,0.044385,0.0443045,0.0444683,0.0420124,0.0430283,0.0461301,0.0556675,0.0536224,0.0648052,0.0640624,0.0746252,0.0731566,0.0799739,0.0849191,0.0931309,0.103152,0.0976143,0.106755,0.128104,0.116708
24,0.118717,0.114149,0.10439,0.0988429,0.0902258,0.0844502,0.0830354,0.0705459,0.0660796,0.0675493,0.0561148,0.0573328,0.0479566,0.0461915,0.0429565,0.043103,0.0401447,0.0336792,0.0348905,0.0282165,0.0289581,0.0255346,0.0261716,0.0208253,0.0216765,0.0185794,0.0176754,0.0158941,0.0149634,0.0125586,0.00825179,0.00907673,0.00883533,0.00793219,0.00870742,0.00918271,0.00974002,0.0109861,0.0125283,0.015739,0.017493,0.0248076,0.0241526,0.0258361,0.0260074,0.0256392,0.0259262,0.0330389,0.0338712,0.0326693,0.0386865,0.0377607,0.0434448,0.0445157,0.0597357,0.0573027,0.0624964,0.0675454,0.0688578,0.0834533,0.084379,0.0934995,0.100629,0.128642,0.104411
16,0.118056,0.109928,0.0944248,0.0869673,0.0836932,0.0723527,0.0665978,0.0597167,0.0657814,0.0529338,0.046575,0.0442427,0.0435343,0.0343362,0.0298075,0.0278206,0.0301287,0.0254495,0.0245549,0.0205644,0.021352,0.0198429,0.0182123,0.017154,0.014192,0.0136795,0.0128164,0.0114427,0.0097076,0.00730788,0.00596199,0.00396317,0.00329309,0.00349944,0.00474389,0.00611875,0.00716804,0.00845028,0.0100841,0.0123265,0.015344,0.0160134,0.0176126,0.0176734,0.0193911,0.021053,0.0197598,0.0210847,0.022167,0.0225015,0.02779,0.029271,0.0336743,0.0369696,0.0414138,0.0478949,0.0519064,0.0544892,0.0647913,0.0673251,0.075116,0.07814,0.0913124,0.0851054,0.111755
8,0.121892,0.106201,0.0947142,0.0800423,0.0735016,0.0661565,0.0653768,0.056139,0.048256,0.0510316,0.043484,0.0371739,0.0337401,0.0319938,0.0268322,0.0256852,0.0242293,0.02062,0.0190844,0.0195139,0.0169243,0.0159929,0.0144672,0.0142185,0.0126401,0.0117479,0.0101674,0.00929167,0.00764036,0.00613699,0.00511428,0.00278787,0.00128164,0.00175383,0.00344878,0.00495918,0.00647602,0.00780797,0.00888433,0.0110299,0.0119247,0.0130742,0.0135208,0.0142258,0.0149788,0.0149497,0.0170859,0.0174651,0.0186352,0.0218683,0.0236071,0.0252801,0.0275383,0.0352738,0.0381807,0.039586,0.0469515,0.0499779,0.0553852,0.0556334,0.0652229,0.0771374,0.0850904,0.0947726,0.0993648
0,0.113783,0.105991,0.0909299,0.0842639,0.0760956,0.0644127,0.0615239,0.0583358,0.0572775,0.0434242,0.038671,0.0377325,0.0319716,0.0296538,0.0276993,0.0273499,0.0217759,0.0218665,0.0185892,0.0187835,0.0163277,0.0146282,0.0147936,0.0132528,0.0119553,0.0108413,0.00964609,0.00913586,0.00754428,0.00612697,0.00456435,0.00280802,0.00160911,0.00192025,0.00349598,0.00500603,0.00645469,0.00770104,0.00899567,0.0105133,0.0119057,0.0129486,0.0142597,0.0128198,0.0144633,0.0154938,0.0157476,0.0166024,0.0173502,0.019797,0.0221058,0.0252431,0.0255328,0.0329576,0.0339315,0.0379641,0.0439739,0.0511346,0.0545081,0.0575971,0.0661689,0.0775612,0.0805013,0.0883457,0.103704
-8,0.120898,0.10674,0.0937191,0.0844711,0.073485,0.0661989,0.0544812,0.0569307,0.0504978,0.0494484,0.0480024,0.0394461,0.0380788,0.0286918,0.0306133,0.0262544,0.0242072,0.0227815,0.0219446,0.0178765,0.0173337,0.0159163,0.0149173,0.0140502,0.0122547,0.0120644,0.0109828,0.00939884,0.00875892,0.00634394,0.0051945,0.00363439,0.00276343,0.00285093,0.00392503,0.00546011,0.00653503,0.00823546,0.00901498,0.0115265,0.0123927,0.0130131,0.0129531,0.0142002,0.0151642,0.0160035,0.0174162,0.016665,0.0191816,0.0207398,0.0240424,0.0245789,0.0275404,0.0330634,0.034095,0.0411389,0.0485007,0.0524477,0.0511473,0.0648071,0.069774,0.0765408,0.0823122,0.0930221,0.0981021
-16,0.119572,0.10641,0.0973435,0.0938199,0.0805044,0.0728348,0.071916,0.0618171,0.0595409,0.05336,0.0467911,0.0439679,0.0365437,0.0379934,0.0340091,0.029634,0.0283238,0.0294954,0.0288938,0.0230858,0.0211899,0.019795,0.0191042,0.0184923,0.0147985,0.0151412,0.0130467,0.0122629,0.0103025,0.00797153,0.0073918,0.00676142,0.00626645,0.0046577,0.00587544,0.00660108,0.00783527,0.00887324,0.0104164,0.0131552,0.015693,0.0163089,0.0168969,0.0172603,0.019169,0.0209959,0.0200365,0.0214112,0.0244728,0.0251614,0.0295757,0.0296964,0.0382126,0.0337526,0.0449401,0.0473682,0.0533573,0.0503531,0.063361,0.0696021,0.0750049,0.0873923,0.0935788,0.101552,0.10956
-24,0.1242,0.111593,0.10641,0.099305,0.0957853,0.0925571,0.0841904,0.0749981,0.0693712,0.0702589,0.0606082,0.0574572,0.051352,0.0533761,0.0445259,0.0418468,0.0394782,0.0350542,0.0413323,0.0338589,0.0299253,0.0296735,0.0263724,0.0245604,0.0231145,0.0181888,0.0168341,0.016823,0.0138637,0.0145886,0.0108532,0.00971559,0.01021,0.00940576,0.00985387,0.00917163,0.0117988,0.0132483,0.0146289,0.0186578,0.0199685,0.0222232,0.0251206,0.0238837,0.0267423,0.0282426,0.0250806,0.031215,0.0336375,0.0381804,0.0393267,0.0400584,0.0454532,0.047098,0.0517754,0.061024,0.0628684,0.0714573,0.07685,0.0864498,0.0901375,0.101472,0.119866,0.107588,0.116587
-32,0.136257,0.122797,0.111658,0.107771,0.107549,0.102509,0.0965606,0.0896746,0.0846326,0.0843822,0.0736911,0.0726643,0.0673366,0.0657969,0.0583048,0.0533996,0.050486,0.0442792,0.0457296,0.0411258,0.042668,0.035124,0.0340751,0.0326328,0.0277863,0.0289912,0.0233686,0.0232904,0.0205823,0.0187174,0.0165942,0.018349,0.0169798,0.0144299,0.0142658,0.013715,0.0163969,0.0144254,0.0191706,0.0263139,0.0322682,0.0335612,0.0402377,0.0403391,0.0359309,0.0359991,0.0395327,0.0448137,0.0424347,0.0499616,0.0543463,0.065867,0.0569142,0.064961,0.0683704,0.0744207,0.081405,0.0845251,0.0871385,0.098965,0.103865,0.105652,0.113151,0.117606,0.122062
-40,0.148471,0.130006,0.130273,0.129671,0.127191,0.113228,0.103334,0.107341,0.1016,0.109011,0.0947116,0.0933292,0.0922951,0.0861086,0.0758937,0.0748973,0.0685049,0.0674634,0.0639026,0.0569239,0.0543403,0.053688,0.0541897,0.046165,0.0541562,0.0390616,0.0386837,0.0327317,0.0301921,0.0266354,0.0267055,0.025048,0.0283433,0.0293434,0.0269176,0.0248011,0.0253083,0.0283213,0.0324993,0.0387547,0.0487075,0.0527856,0.0467058,0.050422,0.0541276,0.0521447,0.0577362,0.062249,0.062123,0.0833789,0.0648113,0.0856887,0.0767298,0.087304,0.0817029,0.0901719,0.101952,0.0955756,0.10224,0.113255,0.152336,0.14153,0.127316,0.134818,0.138973
-48,0.150361,0.14017,0.14147,0.140717,0.139882,0.12895,0.128482,0.120252,0.126751,0.125905,0.116769,0.117318,0.107253,0.105352,0.0994932,0.0926401,0.0925921,0.0888919,0.079731,0.0806115,0.0729171,0.0700805,0.0712717,0.0603072,0.0620697,0.0573192,0.0668285,0.0515818,0.0398357,0.0475345,0.0393159,0.0466242,0.0444316,0.0495222,0.0456465,0.0463006,0.0396108,0.0429392,0.04891,0.0504923,0.0870137,0.0714002,0.0696382,0.0729857,0.0782094,0.0786766,0.0804509,0.0811001,0.0898343,0.0854212,0.112389,0.0918648,0.10303,0.109923,0.108487,0.10913,0.113742,0.120953,0.124464,0.122261,0.128602,0.15676,0.149047,0.146662,0.149059
-56,0.164851,0.163913,0.164115,0.153031,0.147751,0.130648,0.148782,0.150049,0.141356,0.130885,0.131056,0.130317,0.123729,0.1328,0.126725,0.116679,0.107082,0.114652,0.128581,0.108034,0.0956727,0.100237,0.0918848,0.0924295,0.085326,0.0754313,0.100879,0.0756275,0.0694369,0.0665904,0.0682413,0.060092,0.069235,0.0637434,0.0665385,0.0682025,0.0722999,0.0681029,0.0774212,0.0739666,0.0803206,0.0924609,0.0995917,0.0914207,0.103398,0.0800361,0.106321,0.100581,0.110714,0.12089,0.121493,0.121823,0.138312,0.131411,0.14316,0.131848,0.130544,0.142408,0.142972,0.147224,0.151262,0.165446,0.163765,0.160695,0.156391
-64,0.168668,0.165477,0.170144,0.177162,0.188783,0.179635,0.168781,0.170325,0.167651,0.151924,0.177707,0.144875,0.15415,0.147937,0.144972,0.140114,0.135036,0.135572,0.132945,0.129459,0.122308,0.124494,0.166696,0.105121,0.113652,0.101411,0.101247,0.0842491,0.0913548,0.0997587,0.0804999,0.0963504,0.136994,0.12068,0.0789003,0.084552,0.0857452,0.0958842,0.103555,0.108423,0.120088,0.106836,0.11743,0.122121,0.127998,0.129142,0.139781,0.136885,0.152332,0.149004,0.151866,0.141373,0.150283,0.16362,0.142096,0.158944,0.159738,0.157946,0.16062,0.162255,0.161589,0.163318,0.168576,0.168278,0.171448
-72,0.202016,0.18481,0.185644,0.189181,0.19719,0.195076,0.19872,0.189518,0.192484,0.18671,0.189082,0.173013,0.179861,0.184108,0.182629,0.175833,0.163674,0.182234,0.167725,0.168333,0.149519,0.159158,0.154311,0.123505,0.108247,0.137336,0.139499,0.124849,0.139831,0.133879,0.125305,0.145483,0.150906,0.145513,0.141834,0.147347,0.13514,0.128224,0.136075,0.15197,0.157303,0.158024,0.159709,0.165675,0.160965,0.220585,0.136771,0.224763,0.18198,0.155402,0.177163,0.192622,0.177097,0.182623,0.16654,0.166713,0.189033,0.161651,0.178291,0.176107,0.181878,0.195491,0.191261,0.195262,0.182609
-80,0.213237,0.210673,0.211744,0.214864,0.218666,0.219519,0.213052,0.210437,0.207036,0.210372,0.209032,0.199998,0.203396,0.205279,0.200963,0.218352,0.204311,0.201939,0.192926,0.187526,0.17763,0.184625,0.177452,0.174189,0.18627,0.173452,0.157153,0.185758,0.162844,0.160361,0.174392,0.17605,0.159445,0.182876,0.151677,0.170977,0.166018,0.147628,0.193155,0.146459,0.178089,0.189367,0.185037,0.181446,0.194189,0.191102,0.194253,0.190341,0.198831,0.193778,0.172635,0.18924,0.201106,0.198349,0.194942,0.200269,0.202528,0.203718,0.215392,0.200932,0.193771,0.2024,0.20716,0.212901,0.209345
-88,0.228898,0.22916,0.233382,0.22752,0.233407,0.233763,0.230208,0.236581,0.209922,0.223345,0.228834,0.225616,0.227179,0.210929,0.211508,0.217169,0.227505,0.218899,0.201056,0.220781,0.211238,0.210874,0.200843,0.204546,0.193601,0.205661,0.214003,0.214315,0.174652,0.189934,0.191334,0.20328,0.207254,0.206604,0.204497,0.197642,0.200409,0.205109,0.20407,0.212241,0.216,0.233812,0.216163,0.215732,0.217726,0.219898,0.214956,0.214089,0.218242,0.223749,0.216908,0.222619,0.203207,0.232958,0.220396,0.218372,0.21532,0.215559,0.218315,0.221212,0.224128,0.226012,0.229642,0.227787,0.211699
-96,0.234546,0.239968,0.243557,0.239786,0.239812,0.241939,0.235784,0.234926,0.237038,0.240347,0.239887,0.209503,0.242529,0.240169,0.236782,0.230044,0.227108,0.23481,0.231096,0.217943,0.225756,0.209588,0.230883,0.199834,0.226149,0.221306,0.216453,0.210983,0.218369,0.223842,0.225143,0.222457,0.233341,0.227932,0.213722,0.234962,0.198946,0.235272,0.218595,0.224511,0.221525,0.222587,0.223577,0.218883,0.22938,0.216884,0.218885,0.219705,0.224039,0.23309,0.230297,0.2357,0.225399,0.228402,0.233011,0.227897,0.234745,0.232988,0.230685,0.20981,0.230323,0.232771,0.236041,0.235079,0.231251
-104,0.248376,0.246963,0.249634,0.247528,0.247732,0.246777,0.245592,0.24748,0.247107,0.249153,0.247936,0.248197,0.247029,0.242235,0.243291,0.241969,0.233277,0.240021,0.23624,0.246007,0.246526,0.239715,0.237021,0.245709,0.240888,0.237692,0.230792,0.235546,0.234625,0.233307,0.239005,0.240689,0.245304,0.242152,0.237694,0.228831,0.226833,0.231778,0.239151,0.23381,0.231992,0.239171,0.242073,0.240249,0.236315,0.229386,0.240437,0.236538,0.239231,0.241009,0.243733,0.238863,0.240795,0.240417,0.228451,0.246011,0.232895,0.239877,0.242283,0.237138,0.243469,0.241199,0.237501,0.249785,0.238834
-112,0.251694,0.247558,0.251994,0.251414,0.250589,0.250874,0.249897,0.248205,0.248193,0.245782,0.247831,0.248979,0.245546,0.24952,0.250942,0.247136,0.242354,0.244673,0.247581,0.244923,0.245642,0.248003,0.247614,0.249055,0.245623,0.244711,0.244618,0.246357,0.247734,0.243772,0.244286,0.245239,0.245135,0.244675,0.244396,0.243617,0.243478,0.243265,0.243929,0.238609,0.247393,0.241478,0.240757,0.243906,0.244863,0.245752,0.244245,0.244405,0.248519,0.244716,0.246113,0.245203,0.23842,0.237438,0.240778,0.241223,0.23715,0.241277,0.243082,0.246403,0.245119,0.243357,0.245929,0.24431,0.248964
-120,0.249301,0.251731,0.251697,0.251111,0.250581,0.251597,0.251565,0.25185,0.252028,0.251089,0.249886,0.250095,0.251648,0.249236,0.248285,0.247323,0.25021,0.250182,0.250002,0.249418,0.249722,0.249665,0.245978,0.245949,0.246442,0.248209,0.248119,0.247311,0.246595,0.248133,0.245945,0.247403,0.247749,0.247618,0.246651,0.246552,0.247882,0.244218,0.249789,0.249236,0.249431,0.249267,0.246841,0.246428,0.250643,0.249731,0.249387,0.248994,0.248711,0.246985,0.248676,0.249847,0.249676,0.248977,0.249483,0.247073,0.245599,0.2496,0.246811,0.248134,0.245939,0.250149,0.24807,0.249753,0.251255
Scan End
