SW Version,2022.1
Date and Time Started,2023-Nov-10 14:36:26
Date and Time Ended,2023-Nov-10 14:36:46
Scan Name,ff2-CA11
Link Settings,
Reset RX After Applying Settings,false
Open Area,15744
Horizontal Opening,273
Horizontal Percentage,53.85
Vertical Opening,65
Vertical Percentage,29.03
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-256,-248,-240,-232,-224,-216,-208,-200,-192,-184,-176,-168,-160,-152,-144,-136,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128,136,144,152,160,168,176,184,192,200,208,216,224,232,240,248,256
40,0.131704,0.127897,0.125133,0.124281,0.124361,0.122428,0.118764,0.114489,0.107516,0.101385,0.0902826,0.0816836,0.0720407,0.0627443,0.051266,0.0429633,0.0339406,0.0250548,0.018773,0.0147775,0.0111741,0.00812272,0.00551888,0.00364059,0.00195232,0.000900759,0.000353461,0.000140431,2.77762e-05,6.31819e-06,7.15267e-07,4.76844e-07,5.96056e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.34709e-05,3.91012e-05,3.52865e-05,1.06098e-05,1.20403e-05,3.50481e-05,0.000165584,0.000565776,0.00184944,0.00394565,0.0079273,0.013019,0.0204877,0.0292033,0.03781,0.0464982,0.0542834,0.0624519,0.0716423,0.0850026,0.0978931,0.1066,0.114735,0.120212,0.124277,0.125535
32,0.135764,0.128898,0.124373,0.120182,0.113927,0.107671,0.0984085,0.0878505,0.0759521,0.0679577,0.0599173,0.0495877,0.0411075,0.030183,0.0227796,0.0167901,0.0121022,0.00848454,0.00578734,0.0038268,0.0020161,0.00083269,0.000246171,5.32874e-05,1.2398e-05,5.96056e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.76844e-07,1.0729e-06,2.00275e-05,0.000134351,0.000571736,0.0017282,0.00414592,0.00816513,0.0138981,0.0214469,0.0307016,0.0400192,0.0494876,0.0572429,0.0664334,0.0773241,0.0920888,0.104036,0.112504,0.117264
24,0.138156,0.124775,0.115622,0.104519,0.0933675,0.0843283,0.0722407,0.064248,0.0547694,0.0459855,0.0343344,0.0258075,0.0175443,0.0122426,0.00885015,0.00562021,0.00347059,0.00188604,0.000648985,0.000169637,3.02796e-05,6.67582e-06,3.57633e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.57633e-07,5.3645e-06,6.6639e-05,0.000368601,0.00127639,0.00352591,0.00676189,0.0126675,0.0201761,0.0293325,0.0384543,0.0467937,0.0552022,0.0655675,0.0790425,0.0930563,0.102069
16,0.135633,0.116158,0.0960865,0.0833445,0.0729108,0.061115,0.0484977,0.0378405,0.0262844,0.017462,0.0124733,0.0081195,0.00532444,0.00298445,0.00131204,0.000461228,9.29847e-05,1.39477e-05,9.53689e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.90738e-06,2.05043e-05,0.000229124,0.000794184,0.00225762,0.00500663,0.00919904,0.0161902,0.0245366,0.0326841,0.0415168,0.0517394,0.0660404,0.0820571
8,0.137521,0.114356,0.094075,0.0753345,0.0573579,0.0419091,0.0311664,0.0227612,0.0163082,0.0109512,0.0066577,0.0032708,0.00101794,0.000212196,2.30077e-05,1.43053e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.17239e-06,5.09031e-05,0.000353103,0.00121595,0.00309091,0.00646899,0.0126721,0.0247451,0.0401425,0.0551396,0.0711632
0,0.141313,0.118871,0.09224,0.0688913,0.0523087,0.0404664,0.0292254,0.0225887,0.018062,0.0148669,0.0122138,0.00931554,0.00619349,0.00353652,0.00168553,0.000634799,0.000177982,2.22925e-05,7.5103e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.57633e-07,2.98028e-06,7.37917e-05,0.000556477,0.00220147,0.0063251,0.0142369,0.0264605,0.045143,0.0625505,0.0796245
-8,0.14378,0.119695,0.0951546,0.0702154,0.0517113,0.0400287,0.0296726,0.0220509,0.0179261,0.0146515,0.012028,0.00861135,0.00576457,0.00310092,0.00141945,0.000513681,0.000102998,1.47822e-05,2.02659e-06,3.57633e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,7.15267e-07,4.53002e-06,5.69829e-05,0.000480659,0.00221554,0.00652049,0.0134934,0.0262075,0.043307,0.0617823,0.0800418
-16,0.143484,0.122372,0.10167,0.0863291,0.0716417,0.0577382,0.0458619,0.0369828,0.0288348,0.0219902,0.0186887,0.0165727,0.0145652,0.0124365,0.0088595,0.00633345,0.00343531,0.00184622,0.00067998,0.000236634,4.76844e-05,4.88766e-06,4.76844e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,8.34478e-07,1.39477e-05,0.000152948,0.00101687,0.00335818,0.00799835,0.0153336,0.0249503,0.0355604,0.0504855,0.0656262,0.0788671,0.0918255
-24,0.130642,0.119327,0.111229,0.105154,0.0980993,0.0884484,0.0744846,0.0649655,0.0543229,0.0451693,0.0369537,0.0278545,0.0209242,0.0183215,0.0166405,0.0150698,0.0129863,0.0102873,0.00718891,0.00432951,0.00216511,0.00108804,0.000344282,0.000110389,2.05043e-05,4.53002e-06,5.96056e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.76844e-06,4.67308e-05,0.000375753,0.00205305,0.00541612,0.0115812,0.0194885,0.0285934,0.0385589,0.0504083,0.0638642,0.0800183,0.093957,0.103323,0.116152
-32,0.128247,0.121782,0.117685,0.114082,0.11201,0.109167,0.101646,0.0906503,0.0797497,0.0702034,0.0601637,0.0509954,0.0395759,0.0322354,0.0268594,0.0208213,0.0176471,0.0167177,0.0154532,0.0132731,0.0106495,0.0071628,0.00471575,0.00278036,0.00119199,0.000549086,0.000159981,4.31544e-05,9.41768e-06,1.66896e-06,2.38422e-07,4.76844e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.57633e-07,2.38422e-06,1.78817e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,7.15267e-07,1.2994e-05,0.000146272,0.00069965,0.00265376,0.0073254,0.0137063,0.0222813,0.0308911,0.0412841,0.053139,0.0661584,0.0774062,0.0880079,0.103325,0.119026,0.124437,0.125658
-40,0.126118,0.125273,0.125397,0.125151,0.123909,0.122048,0.11904,0.11534,0.111472,0.104127,0.0949894,0.0812816,0.0708641,0.0623394,0.0527774,0.0439065,0.0349723,0.027647,0.0232039,0.0194372,0.0174231,0.0164608,0.0150592,0.012922,0.0100751,0.00741422,0.00469704,0.00269703,0.00141063,0.000694882,0.000293379,0.000201824,0.000139715,3.45712e-05,7.03346e-06,2.50343e-06,1.19211e-06,7.15267e-07,1.32324e-05,0.000271563,0.00082816,0.000801695,0.000453956,0.000127794,6.18706e-05,4.26776e-05,0.000138881,0.000642667,0.0022786,0.00593576,0.0120926,0.0204605,0.0299417,0.0385132,0.0490441,0.0611172,0.0728257,0.0827845,0.0955777,0.107008,0.118111,0.12516,0.125951,0.125959,0.125967
-48,0.126701,0.126192,0.125987,0.125981,0.125934,0.125863,0.12549,0.124301,0.122429,0.12064,0.116362,0.114233,0.106245,0.0956817,0.0851618,0.0746563,0.0643693,0.0559861,0.0473367,0.0392332,0.0322943,0.0264296,0.0228233,0.0197005,0.0179818,0.0166855,0.0152972,0.0131975,0.0115227,0.00867369,0.00680111,0.00551041,0.00510212,0.00385243,0.00190297,0.000854386,0.000607023,0.000617037,0.00148871,0.00476558,0.00794644,0.00898354,0.00848684,0.00698959,0.00571295,0.00655876,0.00953242,0.0143569,0.0197961,0.0284235,0.0368247,0.0460471,0.0560536,0.0683669,0.0794772,0.0905049,0.102371,0.11269,0.122414,0.125071,0.125897,0.125967,0.125998,0.125982,0.125967
-56,0.132101,0.130944,0.129326,0.128611,0.127955,0.127406,0.127077,0.126824,0.126357,0.125651,0.125382,0.123119,0.121361,0.119207,0.113977,0.109299,0.101107,0.0906364,0.0787945,0.0712158,0.0620558,0.0528769,0.0460528,0.0375339,0.0320859,0.0274793,0.0240509,0.0221097,0.0192292,0.0182185,0.0170127,0.0171609,0.0170954,0.0155976,0.0131807,0.0100866,0.00847527,0.00753986,0.00894777,0.0144074,0.0202441,0.0238963,0.0266177,0.0296705,0.0335238,0.037537,0.0457535,0.0515063,0.0590716,0.0681891,0.0729618,0.0810996,0.0916363,0.101147,0.110353,0.121108,0.125266,0.126497,0.126504,0.126457,0.126645,0.127342,0.129914,0.12969,0.127578
-64,0.135319,0.135455,0.135318,0.135517,0.134929,0.134731,0.133428,0.132934,0.132571,0.131977,0.131416,0.130276,0.130151,0.128719,0.126439,0.125198,0.122344,0.11961,0.114571,0.105243,0.0987523,0.0857843,0.0751589,0.0657153,0.059688,0.0518,0.0446318,0.0380576,0.0345722,0.0311403,0.0292258,0.0289699,0.0298556,0.0287213,0.0251726,0.020846,0.0180544,0.0171403,0.0225182,0.0371151,0.0490899,0.0577457,0.0609146,0.0651006,0.0728553,0.077521,0.08437,0.0903026,0.0976747,0.104452,0.11543,0.126009,0.133541,0.140249,0.141619,0.139085,0.138937,0.138503,0.137647,0.137725,0.138287,0.142411,0.147543,0.147021,0.141858
-72,0.147851,0.150539,0.151931,0.152797,0.153214,0.151895,0.151259,0.150665,0.150461,0.15011,0.149053,0.149277,0.14826,0.147578,0.145578,0.145115,0.144433,0.142201,0.141212,0.138674,0.136572,0.133416,0.128793,0.122161,0.111034,0.101799,0.0923834,0.0814379,0.0763956,0.0695386,0.0645252,0.0667442,0.080716,0.0778088,0.068376,0.0583147,0.0517365,0.0500052,0.0586445,0.0884153,0.105491,0.112694,0.112847,0.116119,0.117465,0.123995,0.131903,0.138841,0.151225,0.15785,0.162384,0.163901,0.163453,0.161843,0.161049,0.159894,0.160556,0.15985,0.158583,0.161486,0.161122,0.169301,0.178194,0.177403,0.168582
-80,0.178513,0.180981,0.178761,0.18024,0.178292,0.175489,0.172914,0.172798,0.168191,0.166505,0.166496,0.16437,0.164784,0.163086,0.160986,0.160677,0.160681,0.159876,0.159013,0.15838,0.157208,0.156952,0.15551,0.153932,0.153196,0.151678,0.148868,0.146281,0.140164,0.137702,0.135084,0.140495,0.151226,0.158528,0.147191,0.132163,0.125523,0.125726,0.140155,0.163734,0.176351,0.184898,0.18964,0.195211,0.199858,0.204534,0.208563,0.20698,0.207263,0.207078,0.201924,0.201029,0.197308,0.195746,0.193385,0.191615,0.190531,0.18975,0.188399,0.189451,0.192943,0.201295,0.208214,0.204934,0.197523
-88,0.220297,0.232372,0.236461,0.237813,0.233853,0.236311,0.230901,0.230323,0.226845,0.224494,0.22595,0.219227,0.217037,0.217937,0.214516,0.210285,0.208901,0.204339,0.204926,0.202566,0.198052,0.195932,0.19004,0.191678,0.188152,0.186837,0.184016,0.183163,0.185258,0.184026,0.187532,0.201583,0.220504,0.227459,0.224037,0.215101,0.213289,0.217782,0.221926,0.228989,0.235512,0.237082,0.239326,0.237631,0.238072,0.237404,0.236252,0.236486,0.234645,0.234697,0.230819,0.231,0.229936,0.230241,0.228544,0.226257,0.224752,0.222959,0.223288,0.222661,0.224239,0.229995,0.23574,0.233182,0.22531
-96,0.245186,0.247534,0.247883,0.247883,0.247912,0.247941,0.247765,0.247883,0.247825,0.247594,0.247505,0.247478,0.247303,0.247016,0.246733,0.246194,0.245996,0.245071,0.245099,0.243651,0.242631,0.241834,0.240563,0.240389,0.236933,0.238644,0.235445,0.235837,0.234971,0.235141,0.236185,0.240727,0.246081,0.247507,0.247478,0.24742,0.24704,0.247587,0.247466,0.247796,0.247618,0.247823,0.247794,0.24779,0.247472,0.247497,0.247406,0.247146,0.246457,0.246347,0.246168,0.245953,0.245469,0.244904,0.243898,0.243726,0.242365,0.241905,0.242277,0.242996,0.243025,0.24554,0.24717,0.246501,0.242939
-104,0.247939,0.247939,0.247939,0.247939,0.248,0.247969,0.247939,0.247969,0.247939,0.247969,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939,0.24791,0.24791,0.247852,0.247941,0.247881,0.247912,0.247912,0.247912,0.247939,0.247939,0.247939,0.24797,0.247939,0.247969,0.247969,0.247969,0.247939,0.247969,0.247939,0.247969,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.247969,0.247939,0.247939,0.247941,0.24791,0.24791,0.24791,0.247969,0.247941,0.247939,0.247939,0.247969,0.24791
-112,0.247939,0.247939,0.247969,0.247939,0.247939,0.24797,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.24797,0.247939,0.247969,0.247969,0.247939,0.247939,0.247939,0.247939,0.24797,0.247939,0.247939,0.247939,0.247969,0.247939,0.247969,0.247939,0.247939,0.248,0.247939,0.247939,0.248,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939,0.247969,0.247939,0.247939,0.247969,0.247939,0.247939,0.247939,0.247939,0.248,0.247969,0.247939,0.24797,0.247939,0.247969,0.247969,0.247969,0.247939
-120,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939,0.24797,0.247939,0.247939,0.248,0.247939,0.247969,0.247939,0.247969,0.247939,0.247939,0.24797,0.247939,0.24797,0.247939,0.247939,0.247939,0.24797,0.247939,0.247939,0.247939,0.247939,0.248,0.247969,0.247969,0.247939,0.247939,0.247939,0.24797,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.247969,0.247969,0.247939,0.247969,0.247969,0.247939,0.247939,0.247939,0.247969,0.247939,0.248,0.247939,0.247939,0.247939,0.24797,0.247969,0.247969
Scan End
