SW Version,2022.1
Date and Time Started,2023-Nov-10 14:23:35
Date and Time Ended,2023-Nov-10 14:23:52
Scan Name,ff2-CA3
Link Settings,
Reset RX After Applying Settings,false
Open Area,0
Horizontal Opening,0
Horizontal Percentage,0.00
Vertical Opening,0
Vertical Percentage,0.00
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-256,-248,-240,-232,-224,-216,-208,-200,-192,-184,-176,-168,-160,-152,-144,-136,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128,136,144,152,160,168,176,184,192,200,208,216,224,232,240,248,256
40,0.140984,0.126228,0.128238,0.125475,0.115094,0.105026,0.109914,0.103278,0.0925385,0.0885555,0.084125,0.0821525,0.0713509,0.0674714,0.0651482,0.0585186,0.0694383,0.0479363,0.0563809,0.04856,0.0443095,0.0414272,0.0482858,0.0367627,0.0381024,0.0303271,0.0292101,0.0282984,0.0272551,0.0309962,0.0231569,0.0231204,0.0188191,0.0180817,0.0221267,0.0225221,0.0196178,0.0205289,0.0199727,0.0235548,0.0293053,0.036708,0.0357381,0.0330339,0.0409705,0.0434978,0.054197,0.0500864,0.0614077,0.0561853,0.0621856,0.0672857,0.0802212,0.0712039,0.0752453,0.0701037,0.0911154,0.0943533,0.0974486,0.110046,0.106841,0.111533,0.116435,0.120857,0.120625
32,0.134504,0.128613,0.113065,0.104776,0.0989765,0.0942589,0.0934039,0.0864346,0.094868,0.0758144,0.0699794,0.0703143,0.0619612,0.0399965,0.0371567,0.0420169,0.0458767,0.0398153,0.0347609,0.0335141,0.0366708,0.0342783,0.0271169,0.0222089,0.0199187,0.0187165,0.0221786,0.0195259,0.0153655,0.0136417,0.008542,0.00969002,0.0104502,0.00932358,0.00850977,0.00612531,0.00786245,0.00766504,0.00948436,0.0136498,0.0145746,0.018324,0.0200885,0.0199567,0.0248051,0.0273461,0.0290482,0.0326838,0.0355037,0.0434222,0.0400192,0.0504603,0.0533722,0.0548721,0.0640522,0.0663064,0.0718648,0.083209,0.0926788,0.0983088,0.101792,0.102258,0.114991,0.113211,0.112711
24,0.122616,0.104557,0.105625,0.102287,0.0883709,0.0959019,0.0810942,0.0806379,0.0722432,0.0609991,0.0584405,0.0562667,0.0441425,0.0463742,0.0347215,0.0362952,0.0331113,0.0326896,0.0234434,0.0174225,0.0229063,0.0207051,0.0173951,0.0171361,0.0104859,0.0134885,0.0116725,0.0103731,0.00860258,0.00544819,0.00407404,0.00528749,0.00570449,0.00565108,0.00404388,0.00315659,0.00298898,0.00430936,0.00315576,0.00611458,0.010997,0.0123813,0.0121267,0.0116679,0.0112555,0.0141718,0.0189104,0.0176036,0.0208927,0.025253,0.0272004,0.029207,0.0355702,0.0386612,0.0448441,0.0499983,0.0468458,0.0597486,0.079202,0.0797173,0.0813084,0.0998061,0.105625,0.116041,0.121191
16,0.128712,0.119144,0.111869,0.0996519,0.0878775,0.0781918,0.0716535,0.0622552,0.0543725,0.0585129,0.0497793,0.0375649,0.0372686,0.0378461,0.037283,0.0281291,0.0196908,0.0205738,0.0190854,0.0150691,0.0120322,0.0111459,0.0127851,0.00932493,0.00835994,0.00677822,0.00497683,0.00429601,0.00390238,0.00342494,0.00184956,0.00150659,0.00139191,0.00153186,0.00111427,0.00118472,0.000922336,0.00123884,0.00186446,0.00262741,0.00418932,0.00548013,0.00757801,0.00597176,0.00618598,0.0100393,0.0107438,0.012733,0.0141285,0.0128657,0.0204465,0.024136,0.0240914,0.0296914,0.0345641,0.0517951,0.0460387,0.0563294,0.0529155,0.0723577,0.0818601,0.0862911,0.0885713,0.107874,0.12081
8,0.126554,0.112131,0.100296,0.085517,0.0762402,0.074033,0.0667695,0.0581962,0.0521598,0.0400538,0.0408573,0.0342038,0.0276784,0.0218607,0.0190061,0.0162428,0.0175254,0.0137572,0.0120339,0.00829125,0.00670646,0.0059273,0.00525053,0.00335782,0.00335532,0.00237659,0.00192657,0.00248078,0.00122454,0.00100042,0.000864042,0.000593791,0.000361687,0.000262622,0.000149968,0.000208858,0.000442035,0.000299339,0.000312452,0.000765216,0.00140896,0.00259844,0.00292175,0.00312738,0.00505813,0.0059689,0.00493236,0.00805307,0.00813985,0.0124315,0.0142204,0.0170856,0.0185141,0.0215931,0.0287296,0.0301889,0.0398477,0.0458815,0.0643847,0.0576398,0.0647832,0.0804607,0.0830625,0.0976652,0.1024
0,0.125657,0.1196,0.0968611,0.0863614,0.0700658,0.0692396,0.0613677,0.0541226,0.049417,0.0384881,0.036346,0.0277286,0.0235025,0.0237932,0.0194222,0.0155225,0.0139593,0.0120502,0.00831974,0.00748109,0.00583181,0.00490208,0.00361758,0.00296514,0.00310271,0.00200084,0.0014514,0.000802291,0.00114562,0.000771773,0.000469692,0.00013447,0.000144603,0.000244383,0.000294809,0.000257615,0.000189903,0.000411159,0.000460036,0.00047446,0.000593314,0.00151327,0.0032634,0.00265626,0.00323479,0.00241951,0.00501557,0.00534435,0.00702714,0.00743901,0.0103143,0.0125924,0.0181691,0.0186177,0.0220187,0.0272358,0.0395555,0.0414158,0.0478231,0.0589686,0.0643607,0.0743602,0.0876713,0.0942797,0.111805
-8,0.12413,0.109862,0.0997842,0.0880962,0.0729772,0.0713556,0.0567779,0.060041,0.0505989,0.0387779,0.0373593,0.0344938,0.0247657,0.0227031,0.0185004,0.0152771,0.0152261,0.0111592,0.00825179,0.00708007,0.00757408,0.0067241,0.00446386,0.0028402,0.00196663,0.0024896,0.00160458,0.00131454,0.000522621,0.000706922,0.000437743,0.000310545,0.000176671,0.000198486,0.000285391,0.000195149,0.000341778,0.00021005,0.000557312,0.000830901,0.00148358,0.000950947,0.00176504,0.00328832,0.00319355,0.00387198,0.00435097,0.00606832,0.00585136,0.00872446,0.0088457,0.0140663,0.0168349,0.0224435,0.0247967,0.0279197,0.0394042,0.0381703,0.0473281,0.0604268,0.0650862,0.0805341,0.0907259,0.101839,0.11803
-16,0.122873,0.114322,0.0968388,0.0966368,0.078288,0.0696218,0.0625216,0.0607138,0.0537947,0.0414858,0.035762,0.0348061,0.0298518,0.0272467,0.0247168,0.0203994,0.0160637,0.0131183,0.0130236,0.0106345,0.00891556,0.00676571,0.00628088,0.00541135,0.0039807,0.00226501,0.0025665,0.00213269,0.00214151,0.000834716,0.000936165,0.00100566,0.000899686,0.000566014,0.000275378,0.000453598,0.000726353,0.000455267,0.000266914,0.00164988,0.00293534,0.0031014,0.00253848,0.00314682,0.00332086,0.0055693,0.00833333,0.0050257,0.00788701,0.00829077,0.0135496,0.0175366,0.0178462,0.0280335,0.0270204,0.0299515,0.0419279,0.0394231,0.0469712,0.0685924,0.0666199,0.084897,0.0910996,0.0908786,0.11708
-24,0.124546,0.115562,0.12238,0.0963032,0.0851666,0.0794275,0.0739166,0.0638558,0.0557698,0.0489694,0.0474371,0.0439577,0.0379578,0.0357073,0.0264782,0.0253771,0.0211133,0.0179994,0.0144461,0.0149134,0.0118464,0.0132987,0.00966172,0.0090385,0.00765157,0.00633881,0.00627611,0.00418228,0.0041886,0.00381213,0.00311987,0.00249056,0.00178626,0.00220374,0.00137427,0.00152316,0.00133624,0.00168255,0.00229255,0.00348156,0.00465674,0.00516899,0.00746738,0.00832761,0.0072627,0.00633345,0.00969698,0.00941219,0.015544,0.0146848,0.0154912,0.0236109,0.0232498,0.0360958,0.0369163,0.0403289,0.0464253,0.0532591,0.0668787,0.0697045,0.0772192,0.0825525,0.0936782,0.107621,0.112004
-32,0.120939,0.110427,0.105984,0.0974633,0.0905039,0.0935541,0.0817667,0.0708149,0.0639077,0.0656466,0.0561793,0.0456692,0.0436645,0.0412984,0.0374221,0.0356229,0.0336058,0.0262369,0.0251369,0.0225222,0.0170696,0.0202189,0.0171419,0.0150238,0.0146717,0.0124508,0.0115506,0.00921225,0.00761234,0.00789511,0.00666283,0.00444836,0.00463755,0.00484307,0.00442357,0.00300185,0.00253979,0.00299578,0.0053496,0.00506147,0.00720846,0.0107635,0.0127816,0.0146481,0.0110284,0.0158708,0.0150704,0.0186289,0.0242501,0.0224939,0.0287211,0.0296294,0.0321243,0.033516,0.045473,0.055027,0.0578639,0.0620538,0.0693306,0.0774193,0.0882285,0.0949091,0.10668,0.109166,0.120693
-40,0.12684,0.141559,0.116741,0.11339,0.105605,0.101643,0.0874888,0.0813457,0.069465,0.0706546,0.0662704,0.0621104,0.0608939,0.0523818,0.0534671,0.0479363,0.0414126,0.0393121,0.0369504,0.0350878,0.034303,0.0313983,0.0275739,0.0271047,0.0220337,0.0220315,0.018464,0.0139344,0.012093,0.0103965,0.0143762,0.0100083,0.00957201,0.00766396,0.00874008,0.00985446,0.00677906,0.00849653,0.0108383,0.0125529,0.0219655,0.0221476,0.0180947,0.0191177,0.0209052,0.0302279,0.0322823,0.0257787,0.0296751,0.0312331,0.0361821,0.041514,0.0550079,0.0581329,0.0615403,0.058429,0.0714465,0.0734085,0.0812387,0.0897015,0.0980473,0.107767,0.114915,0.126672,0.132719
-48,0.134242,0.127832,0.125217,0.116448,0.116078,0.111563,0.103992,0.108943,0.0959963,0.0909946,0.0878806,0.0861599,0.0843178,0.0795892,0.080568,0.0657561,0.0590273,0.0481552,0.0520055,0.0472771,0.0424302,0.0432345,0.0367512,0.0370783,0.0302334,0.0320723,0.0219804,0.0251272,0.0209198,0.0204927,0.0213664,0.023683,0.0155129,0.0165479,0.0137967,0.0163239,0.0148098,0.015671,0.0162577,0.0209315,0.0282941,0.0286483,0.040038,0.0348007,0.0386971,0.0462853,0.0447748,0.0478873,0.042121,0.0522357,0.0650131,0.0678967,0.0679143,0.0739902,0.0759901,0.0836533,0.0821846,0.0934263,0.103012,0.106094,0.114081,0.118084,0.114133,0.121667,0.127286
-56,0.135489,0.123234,0.130093,0.126546,0.121697,0.122886,0.111688,0.103972,0.103881,0.109621,0.10466,0.0958761,0.106622,0.0841403,0.0847466,0.0800132,0.0720012,0.070156,0.073975,0.0683182,0.0560649,0.0519522,0.0517425,0.056122,0.0506314,0.0444879,0.0385074,0.0383524,0.0371319,0.0302968,0.0332454,0.0375429,0.0310208,0.0311477,0.031868,0.0295999,0.033045,0.0250455,0.0332521,0.0391874,0.0462779,0.0505601,0.0618055,0.0627047,0.0626061,0.0591553,0.0682823,0.0637554,0.0743273,0.079636,0.0888459,0.0782156,0.0897784,0.0947098,0.119757,0.104377,0.107976,0.123395,0.12685,0.122674,0.127049,0.140882,0.163896,0.141806,0.145541
-64,0.149518,0.138601,0.136005,0.132403,0.131203,0.126991,0.129454,0.126492,0.120324,0.14394,0.122785,0.111994,0.122524,0.107358,0.109756,0.105166,0.0868389,0.0882818,0.0901857,0.0891613,0.0829781,0.0773592,0.0729088,0.0744473,0.0577353,0.0545224,0.0548354,0.0564487,0.0543716,0.0486416,0.0453129,0.0389613,0.0444475,0.0444574,0.0518347,0.0451861,0.0379222,0.0489546,0.0510125,0.0607652,0.072168,0.0772954,0.0756692,0.0700411,0.0844366,0.0843263,0.0924677,0.0921907,0.0771517,0.0846183,0.0962167,0.106491,0.105676,0.10151,0.1163,0.123666,0.124061,0.131516,0.134876,0.140469,0.143501,0.144186,0.155741,0.148301,0.146915
-72,0.154359,0.152994,0.152589,0.159638,0.149079,0.161449,0.151032,0.147763,0.143034,0.141742,0.130115,0.13932,0.138348,0.166178,0.1111,0.110364,0.103192,0.109547,0.100772,0.106092,0.0992821,0.104133,0.09017,0.0830306,0.0868452,0.0901436,0.0836368,0.0808609,0.0774701,0.079704,0.0730837,0.0716819,0.133309,0.0817031,0.0780013,0.0682316,0.068793,0.0707098,0.0829334,0.0972239,0.110641,0.102954,0.133429,0.11278,0.117543,0.127516,0.0983354,0.108372,0.120927,0.118573,0.126874,0.130547,0.157411,0.154873,0.145985,0.153062,0.14909,0.153889,0.143107,0.149818,0.163671,0.154351,0.168339,0.165875,0.153149
-80,0.165933,0.160727,0.16656,0.159229,0.17273,0.162697,0.168986,0.168888,0.169415,0.159684,0.153708,0.162289,0.154171,0.15904,0.147787,0.127475,0.138362,0.130332,0.130707,0.155135,0.121955,0.111943,0.116269,0.104381,0.106715,0.118939,0.125043,0.10929,0.0853284,0.110769,0.0807892,0.0945859,0.0993152,0.0952014,0.0892116,0.102343,0.0935227,0.0901952,0.154929,0.144951,0.106243,0.147795,0.140247,0.146382,0.149093,0.150532,0.162407,0.139986,0.156293,0.162706,0.142288,0.146259,0.161486,0.1586,0.167297,0.172558,0.175944,0.171986,0.193172,0.161219,0.167265,0.201868,0.173655,0.185585,0.174727
-88,0.187356,0.186923,0.18683,0.177825,0.180481,0.175009,0.186921,0.18036,0.192833,0.158359,0.18209,0.184052,0.175426,0.180715,0.174719,0.175779,0.173107,0.161416,0.154989,0.160378,0.141977,0.166559,0.157817,0.154553,0.151383,0.150131,0.140665,0.124231,0.118045,0.156212,0.145022,0.157536,0.122919,0.139357,0.130802,0.123523,0.116028,0.119262,0.160994,0.180245,0.185221,0.188563,0.178342,0.138746,0.154901,0.170263,0.178493,0.17855,0.175186,0.18015,0.189918,0.203118,0.213664,0.184976,0.185723,0.205391,0.183764,0.182845,0.179902,0.181076,0.189432,0.193339,0.196913,0.202489,0.198643
-96,0.206517,0.204478,0.196657,0.216443,0.214117,0.214962,0.204524,0.211412,0.206145,0.211642,0.209867,0.218229,0.193639,0.200649,0.210715,0.199282,0.194467,0.184362,0.17828,0.181469,0.17336,0.186256,0.195988,0.200592,0.17044,0.183693,0.165671,0.158798,0.176456,0.181656,0.175567,0.195466,0.173307,0.200537,0.197454,0.182972,0.210645,0.199269,0.164316,0.189588,0.192013,0.208784,0.20844,0.221399,0.210875,0.22338,0.222825,0.225176,0.213074,0.208118,0.194213,0.206623,0.19711,0.206387,0.20206,0.214183,0.214307,0.23315,0.220544,0.222516,0.222809,0.225535,0.220259,0.228131,0.219496
-104,0.232099,0.235095,0.226469,0.217313,0.235593,0.228329,0.237344,0.227396,0.205629,0.224563,0.223548,0.23026,0.224267,0.221751,0.224632,0.227493,0.223801,0.22475,0.225325,0.230007,0.227381,0.209358,0.226603,0.219831,0.209052,0.212894,0.212833,0.224581,0.21217,0.217396,0.206419,0.184373,0.223133,0.219049,0.224169,0.199274,0.194152,0.197193,0.213229,0.21087,0.214165,0.233158,0.237661,0.207608,0.250302,0.234643,0.206673,0.222865,0.21918,0.22173,0.219799,0.22508,0.219552,0.230314,0.232585,0.23326,0.223725,0.207381,0.222648,0.234606,0.225417,0.238162,0.240409,0.235205,0.243687
-112,0.225252,0.239024,0.235696,0.243054,0.227795,0.239318,0.242898,0.242362,0.237448,0.235072,0.236844,0.23252,0.233386,0.224343,0.235563,0.2345,0.235538,0.229668,0.219785,0.231082,0.227453,0.225907,0.228164,0.230202,0.227393,0.229447,0.23674,0.230583,0.238261,0.217542,0.204538,0.202803,0.228173,0.224139,0.23019,0.233682,0.225177,0.245546,0.23553,0.235309,0.240336,0.239757,0.235146,0.2368,0.244836,0.243392,0.247429,0.242129,0.244969,0.240189,0.243968,0.240294,0.246601,0.242227,0.221318,0.236175,0.237065,0.239828,0.242874,0.240341,0.243259,0.250675,0.240751,0.243658,0.243682
-120,0.249056,0.251872,0.249145,0.249712,0.250432,0.250888,0.250706,0.25212,0.250615,0.251532,0.248699,0.244495,0.231779,0.242711,0.250492,0.241756,0.243027,0.243081,0.239243,0.239131,0.23964,0.239419,0.242945,0.239413,0.239119,0.219109,0.234482,0.235404,0.244767,0.243229,0.24636,0.248822,0.251409,0.251163,0.249361,0.251254,0.251501,0.236834,0.247649,0.249396,0.250612,0.245977,0.250584,0.24932,0.24788,0.249975,0.239564,0.250356,0.250009,0.250706,0.235566,0.244886,0.244805,0.248068,0.240683,0.244451,0.246022,0.248143,0.251748,0.251729,0.251657,0.2495,0.249673,0.251872,0.247482
Scan End
